conceptID,concept,rank,PMID
,rest,2,8545429
,acquisitions,1,8545429
,case,1,8545429
,negative,1,8545429
,pet scans,1,8545429
,scans,1,8545429
,useful,1,8545429
,large,1,8545429
,severe,1,8545429
,ventricular,1,8545429
,ventricular dysfunction,1,8545429
,dysfunction,1,8545429
,segmental,1,8545429
,segmental wall motion,1,8545429
,wall,1,8545429
,wall motion,1,8545429
,motion,1,8545429
,asynergy,1,8545429
,absence,1,8545429
,order,1,8545429
,eligible,1,8545429
,coronary,1,8545429
,coronary revascularization,1,8545429
,revascularization,1,8545429
,heart,1,8545429
,heart transplan,1,8545429
,transplan,1,8545429
,unstable,1,8545428
,ang,1,8545428
,physiopathology,1,8545428
,clinical,1,8545428
,clinical course,1,8545428
,course,1,8545428
,therapeutic,1,8545428
,pathogenic,1,8545428
,mechanism,1,8545428
,unstable,3,8545428
,ang,2,8545428
,clinical,2,8545428
,expression,1,8545428
,coronary,3,8545428
,coronary heart disease,2,8545428
,heart,2,8545428
,heart disease,2,8545428
,disease,2,8545428
,similar,1,8545428
,myocardial,4,8545428
,myocardial infarction,2,8545428
,infarction,2,8545428
,main,1,8545428
,event,2,8545428
,instability,1,8545428
,atheromatous,2,8545428
,atheromatous plaque,2,8545428
,plaque,2,8545428
,intima,1,8545428
,occlusion,1,8545428
,manifestations,1,8545428
,severe,1,8545428
,fatal,1,8545428
,case,1,8545428
,medical,1,8545428
,treatment,2,8545428
,most,1,8545428
,patients,4,8545428
,early,1,8545428
,preventive,1,8545428
,preventive treatment,1,8545428
,phase,1,8545428
,angina,2,8545428
,undiagnosed,1,8545428
,myocardial infarcts,1,8545428
,infarcts,1,8545428
,nearly,1,8545428
,major,3,8545428
,rapidly,1,8545428
,therapeutic,1,8545428
,strategy,2,8545428
,myocardial revascularization,1,8545428
,revascularization,1,8545428
,angioplasty,1,8545428
,often,1,8545428
,risk,4,8545428
,cardiac,2,8545428
,cardiac events,1,8545428
,events,1,8545428
,short,1,8545428
,moderate,1,8545428
,delay,1,8545428
,procedures,1,8545428
,thrombosis,1,8545428
,measures,1,8545428
,unstable angina,1,8545428
,new,1,8545428
,antiplatelet agents,1,8545428
,certain,1,8545428
,high,1,8545428
,high risk,1,8545428
,cardiac event,1,8545428
,search,1,8545428
,compounds,1,8545428
,rupture,1,8545428
,prime,1,8545428
,objective,1,8545428
,overall,1,8545428
,management,1,8545428
,trial,1,7491044
,streptokinase,1,7491044
,aspirin,1,7491044
,combination,1,7491044
,treatment,1,7491044
,acute,2,7491044
,ischaemic,1,7491044
,ischaemic stroke,1,7491044
,stroke,2,7491044
,acute stroke,1,7491044
,group,1,7491044
,ischaemic,3,7491044
,ischaemic stroke,3,7491044
,stroke,3,7491044
,thrombolytic,2,7491044
,thrombolytic drugs,1,7491044
,drugs,1,7491044
,recanalisation,1,7491044
,intracerebral,1,7491044
,arteries,1,7491044
,effects,1,7491044
,aspirin,8,7491044
,not,2,7491044
,trial,2,7491044
,together,1,7491044
,streptokinase,7,7491044
,clinical,1,7491044
,benefits,1,7491044
,acute,3,7491044
,similar,1,7491044
,acute myocardial infarction,1,7491044
,myocardial,1,7491044
,myocardial infarction,1,7491044
,infarction,1,7491044
,patients,2,7491044
,hours,1,7491044
,symptom,1,7491044
,onset,1,7491044
,factorial,1,7491044
,factorial design,1,7491044
,design,1,7491044
,intravenous,1,7491044
,intravenous infusion,1,7491044
,infusion,1,7491044
,days,1,7491044
,iii,1,7491044
,active,1,7491044
,treatments,2,7491044
,neither,1,7491044
,early,3,7491044
,results,1,7491044
,question,1,7491044
,alone,3,7491044
,excess,1,7491044
,case,2,7491044
,odds ratio,4,7491044
,ratio,4,7491044
,confidence,1,7491044
,confidence interval,1,7491044
,interval,1,7491044
,groups,1,7491044
,only,1,7491044
,significantly,2,7491044
,risk,2,7491044
,death,2,7491044
,not significantly,1,7491044
,incidence,1,7491044
,severe,2,7491044
,disability,2,7491044
,potential,1,7491044
,benefit,1,7491044
,marginal,1,7491044
,reduction,1,7491044
,first,1,7491044
,months,1,7491044
,treatment,1,10157380
,differences,1,10157380
,acute,1,10157380
,acute myocardial infarction,1,10157380
,myocardial,1,10157380
,myocardial infarction,1,10157380
,infarction,1,10157380
,previous,1,10157380
,research,2,10157380
,black,2,10157380
,patients,3,10157380
,acute,1,10157380
,acute myocardial infarction,1,10157380
,myocardial,1,10157380
,myocardial infarction,1,10157380
,infarction,1,10157380
,ami,3,10157380
,significantly,1,10157380
,less,3,10157380
,likely,3,10157380
,white,1,10157380
,cardiac,2,10157380
,cardiac procedures,1,10157380
,procedures,1,10157380
,article,1,10157380
,limited,1,10157380
,ability,1,10157380
,low,1,10157380
,low income,1,10157380
,income,1,10157380
,elderly,1,10157380
,care,1,10157380
,impact,1,10157380
,differential,1,10157380
,differential mortality,1,10157380
,mortality,1,10157380
,sample,1,10157380
,medicare,1,10157380
,days,1,10157380
,other,1,10157380
,factors,1,10157380
,cardiac catheterization,1,10157380
,catheterization,1,10157380
,revascularization,1,10157380
,procedure,1,10157380
,responses,1,12836714
,congestive,1,12836714
,congestive heart failure,1,12836714
,heart,1,12836714
,heart failure,1,12836714
,failure,1,12836714
,subsequent,1,12836714
,myocardial,1,12836714
,myocardial infarction,1,12836714
,infarction,1,12836714
,rats,1,12836714
,well,2,12836714
,positive,1,12836714
,positive inotropic,1,12836714
,effect,1,12836714
,catecholamines,3,12836714
,activation,1,12836714
,adrenergic,1,12836714
,adrenergic receptors,1,12836714
,receptors,2,12836714
,formation,1,12836714
,cyclic,4,12836714
,cyclic adenosine monophosphate,1,12836714
,adenosine,1,12836714
,adenosine monophosphate,1,12836714
,amp,4,12836714
,cardiac,1,12836714
,cardiac cell,1,12836714
,cell,1,12836714
,attenuated,1,12836714
,responses,1,12836714
,hearts,3,12836714
,patients,1,12836714
,experimental,3,12836714
,experimental animals,3,12836714
,animals,3,12836714
,coronary,2,12836714
,coronary artery,2,12836714
,coronary artery disease,1,12836714
,artery,2,12836714
,artery disease,1,12836714
,disease,1,12836714
,mechanisms,2,12836714
,poorly,1,12836714
,status,1,12836714
,receptor,2,12836714
,congestive,1,12836714
,congestive heart failure,1,12836714
,heart,2,12836714
,heart failure,1,12836714
,failure,1,12836714
,due,2,12836714
,myocardial,1,12836714
,myocardial infarction,1,12836714
,infarction,1,12836714
,rats,1,12836714
,weeks,1,12836714
,hemodynamic,2,12836714
,biochemical,1,12836714
,changes,3,12836714
,isoproterenol,2,12836714
,agonist,2,12836714
,forskolin,1,12836714
,rat,1,12836714
,rat heart,1,12836714
,preparations,1,12836714
,contractile,2,12836714
,function,1,12836714
,cyclic amp,3,12836714
,content,3,12836714
,actions,1,12836714
,left,2,12836714
,ventricular,1,12836714
,not,1,12836714
,only,1,12836714
,response,2,12836714
,density,1,12836714
,myocardium,1,12836714
,isolated,1,12836714
,increases,1,12836714
,force,1,12836714
,left ventricle,1,12836714
,ventricle,1,12836714
,data,1,12836714
,defects,1,12836714
,sites,1,12836714
,cardiac,1,9422204
,cardiac arrest,1,9422204
,arrest,1,9422204
,apparently,1,9422204
,healthy,1,9422204
,young,1,9422204
,women,1,9422204
,sudden,2,9422204
,death,2,9422204
,young,1,9422204
,people,1,9422204
,years,1,9422204
,old,1,9422204
,systematic,1,9422204
,studies,1,9422204
,anecdotal reports,1,9422204
,reports,1,9422204
,cases,1,9422204
,global,1,9422204
,survey,1,9422204
,incidence,1,9422204
,special,1,9422204
,reference,1,9422204
,belgian,1,9422204
,database,1,9422204
,prognosis,1,9422204
,specific,1,9422204
,age,1,9422204
,age group,1,9422204
,group,1,9422204
,atherosclerotic,1,9422204
,coronary,2,9422204
,coronary artery,1,9422204
,coronary artery disease,1,9422204
,artery,1,9422204
,artery disease,1,9422204
,disease,2,9422204
,cad,1,9422204
,causes,1,9422204
,well,1,9422204
,role,1,9422204
,intoxication,1,9422204
,drug,1,9422204
,substance,1,9422204
,substance abuse,1,9422204
,abuse,1,9422204
,conventional,1,9422204
,cardiopulmonary,1,9422204
,cardiopulmonary resuscitation,1,9422204
,resuscitation,1,9422204
,restoration,1,9422204
,spontaneous,1,9422204
,circulation,1,9422204
,neurological,1,9422204
,outcome,1,9422204
,search,1,9422204
,mandatory,1,9422204
,involvement,1,9422204
,drugs,1,9422204
,other,1,9422204
,toxins,1,9422204
,first,1,9422204
,place,1,9422204
,transoesophageal,1,9422204
,transoesophageal echocardiography,1,9422204
,echocardiography,1,9422204
,coronary angiography,1,9422204
,angiography,1,9422204
,testing,1,9422204
,serological,1,9422204
,myocardial,1,9422204
,myocardial biopsy,1,9422204
,biopsy,1,9422204
,magnetic,1,9422204
,magnetic resonance,1,9422204
,magnetic resonance imaging,1,9422204
,resonance,1,9422204
,imaging,1,9422204
,years,1,9002776
,experience,1,9002776
,mibg,1,9002776
,applications,1,9002776
,potential,1,9002776
,new,1,9002776
,radiolabeled,1,9002776
,peptides,1,9002776
,personal,1,9002776
,overview,1,9002776
,remarks,1,9002776
,international,1,9002776
,workshop,1,9002776
,metaiodobenzylguanidine,1,9002776
,mibg,12,9002776
,somatostatin,4,9002776
,somatostatin analogs,2,9002776
,analogs,3,9002776
,rome,1,9002776
,june,1,9002776
,wide,2,9002776
,range,5,9002776
,broad,1,9002776
,general,2,9002776
,role,3,9002776
,location,3,9002776
,neuroendocrine,5,9002776
,neuroendocrine tumors,3,9002776
,tumors,11,9002776
,scintigraphy,4,9002776
,effective,2,9002776
,pheochromocytomas,2,9002776
,neuroblastoma,2,9002776
,chemodectoma,1,9002776
,other,11,9002776
,apudomas,3,9002776
,popularity,1,9002776
,radiolabel,2,9002776
,potential,2,9002776
,advantages,1,9002776
,spect,1,9002776
,spect imaging,1,9002776
,imaging,1,9002776
,family,1,9002776
,radiopharmaceuticals,3,9002776
,biogenic amine,1,9002776
,amine,1,9002776
,uptake,2,9002776
,storage,1,9002776
,mechanisms,1,9002776
,pet,1,9002776
,vivo,2,9002776
,probe,1,9002776
,sympathetic nervous system,1,9002776
,nervous,2,9002776
,nervous system,2,9002776
,system,2,9002776
,cardiac,2,9002776
,innervation,1,9002776
,cardiomyopathy,1,9002776
,myocardial,1,9002776
,myocardial infarction,1,9002776
,infarction,1,9002776
,prognostic,1,9002776
,index,2,9002776
,cardiac transplantation,1,9002776
,transplantation,2,9002776
,pulmonary,2,9002776
,function,1,9002776
,intravenous,1,9002776
,routes,1,9002776
,administratio,1,9002776
,radiopharmaceutical,2,9002776
,radiopharmaceutical therapy,1,9002776
,therapy,3,9002776
,treatment,1,9002776
,early,1,9002776
,natural,1,9002776
,natural history,1,9002776
,history,1,9002776
,disease,1,9002776
,initial,1,9002776
,management,1,9002776
,modalitiese,1,9002776
,chemotherapy,1,9002776
,bone,1,9002776
,bone marrow,1,9002776
,bone marrow transplantation,1,9002776
,marrow,1,9002776
,marrow transplantation,1,9002776
,radiolabeled,2,9002776
,somatostatin receptor,2,9002776
,receptor,2,9002776
,pituitary,1,9002776
,pituitary tumors,1,9002776
,central,1,9002776
,central nervous system,1,9002776
,central nervous system tumors,1,9002776
,nervous system tumors,1,9002776
,carcinoids,2,9002776
,islet cell,2,9002776
,islet cell tumors,2,9002776
,cell,3,9002776
,medullary,1,9002776
,medullary thyroid carcinoma,1,9002776
,thyroid,1,9002776
,thyroid carcinoma,1,9002776
,carcinoma,1,9002776
,small,1,9002776
,small cell lung cancer,1,9002776
,lung,1,9002776
,lung cancer,1,9002776
,cancer,1,9002776
,superiority,1,9002776
,future,1,9002776
,labels,1,9002776
,somatostatin receptor scintigraphy,1,9002776
,autoimmune,1,9002776
,pentetreotide,2,9002776
,peptides,1,9002776
,receptors,1,9002776
,peptide,1,9002776
,peptide hormones,1,9002776
,hormones,1,9002776
,lymphokines,2,9002776
,paracrine,1,9002776
,information,1,9002776
,molecules,1,9002776
,concepts,1,9002776
,use,1,9002776
,slowly,1,9002776
,development,1,9002776
,applicable,1,9002776
,labeling,1,9002776
,techniques,1,9002776
,examples,1,9002776
,interleukins,1,9002776
,comparisons,1,9002776
,neuroblastomas,1,9002776
,use,1,9002748
,mibg,1,9002748
,cardiac,1,9002748
,adrenergic,1,9002748
,innervation,1,9002748
,experience,1,9002748
,hypertensive,1,9002748
,hypertensive cardiopathy,1,9002748
,cardiopathy,1,9002748
,ventricular,1,9002748
,ventricular aneurysms,1,9002748
,aneurysms,1,9002748
,mibg,7,9002748
,tracer,1,9002748
,adrenergic,3,9002748
,adrenergic system,1,9002748
,system,1,9002748
,heart,2,9002748
,aims,1,9002748
,study,1,9002748
,functional,2,9002748
,functional status,1,9002748
,status,1,9002748
,hypertensive,4,9002748
,patients,8,9002748
,left,2,9002748
,left ventricular hypertrophy,1,9002748
,ventricular,2,9002748
,ventricular hypertrophy,1,9002748
,hypertrophy,1,9002748
,lvh,2,9002748
,distribution,2,9002748
,terminals,1,9002748
,left ventricular aneurysms,1,9002748
,ventricular aneurysms,1,9002748
,aneurysms,1,9002748
,lva,2,9002748
,complex,3,9002748
,arrhythmias,3,9002748
,normals,2,9002748
,hypertension,1,9002748
,previous,1,9002748
,previous myocardial infarction,1,9002748
,myocardial,4,9002748
,myocardial infarction,2,9002748
,infarction,2,9002748
,series,1,9002748
,scans,2,9002748
,hours,1,9002748
,spect,2,9002748
,data,1,9002748
,quantification,1,9002748
,ratio,2,9002748
,scan,2,9002748
,percent,1,9002748
,percent uptake,1,9002748
,uptake,3,9002748
,regions,1,9002748
,significant,1,9002748
,differences,1,9002748
,either,1,9002748
,regional,1,9002748
,significantly,2,9002748
,septal,1,9002748
,wall,1,9002748
,lateral,1,9002748
,inferior,2,9002748
,walls,2,9002748
,lower,1,9002748
,anteroapical myocardial infarction,1,9002748
,size,1,9002748
,defect,3,9002748
,slightly,2,9002748
,smaller,1,9002748
,constant,1,9002748
,severe,1,9002748
,normal,1,9002748
,while,1,9002748
,innervation,1,9002748
,myocardial perfusion,1,9002748
,perfusion,2,9002748
,large,1,9002748
,area,1,9002748
,anatomical,1,9002748
,denervation,1,9002748
,preserved,1,9002748
,viability,1,9002748
,mismatch,1,9002748
,trigger,1,9002748
,regional,1,9002747
,sympathetic denervation,1,9002747
,denervation,1,9002747
,myocardial,1,9002747
,myocardial infarction,1,9002747
,infarction,1,9002747
,followup,1,9002747
,followup study,1,9002747
,study,1,9002747
,mibg,1,9002747
,previous,1,9002747
,studies,1,9002747
,dogs,2,9002747
,experimental,1,9002747
,infarction,5,9002747
,myocardial,4,9002747
,sympathetic denervation,2,9002747
,denervation,3,9002747
,not,1,9002747
,only,1,9002747
,infarcted,3,9002747
,area,3,9002747
,region,1,9002747
,apical,1,9002747
,myocardial scintigraphy,1,9002747
,scintigraphy,2,9002747
,normal,1,9002747
,few,1,9002747
,months,4,9002747
,time,2,9002747
,reinnervation,2,9002747
,mibg,3,9002747
,patients,2,9002747
,first,2,9002747
,acute,1,9002747
,acute transmural myocardial infarction,1,9002747
,transmural,1,9002747
,transmural myocardial infarction,1,9002747
,myocardial infarction,1,9002747
,scans,2,9002747
,year,1,9002747
,time course,1,9002747
,course,1,9002747
,possible,1,9002747
,hours,1,9002747
,therapy,1,9002747
,followup,1,9002747
,period,1,9002747
,cardiac,1,9002747
,cardiac events,1,9002747
,events,1,9002747
,week,1,9002747
,comparison,1,9002747
,perfusion,1,9002747
,denervated,1,9002747
,larger,1,9002747
,difference,1,9002747
,uptake,1,9002747
,myocardium,1,9002747
,clinical,1,9002746
,use,1,9002746
,metaiodobenzylguanidine,1,9002746
,imaging,1,9002746
,cardiology,1,9002746
,cardiac,4,9002746
,cardiac function,1,9002746
,function,3,9002746
,predominantly,1,9002746
,autonomic,1,9002746
,innervation,1,9002746
,many,1,9002746
,heart,2,9002746
,heart diseases,1,9002746
,diseases,1,9002746
,alterations,1,9002746
,adrenergic,4,9002746
,neurotransmission,1,9002746
,patients,8,9002746
,cardiomyopathies,1,9002746
,numerous,1,9002746
,therapeutic,1,9002746
,therapeutic agents,1,9002746
,act,1,9002746
,directly,1,9002746
,metaiodobenzylguanidine,1,9002746
,mibg,9,9002746
,imaging,4,9002746
,vivo,1,9002746
,information,1,9002746
,main,1,9002746
,components,1,9002746
,adrenergic nerve,2,9002746
,nerve,2,9002746
,norepinephrine,2,9002746
,norepinephrine reuptake,2,9002746
,reuptake,2,9002746
,storage,2,9002746
,system,2,9002746
,uptake,4,9002746
,congestive,1,9002746
,congestive heart failure,1,9002746
,heart failure,1,9002746
,failure,1,9002746
,impaired,1,9002746
,dilated,1,9002746
,dilated cardiomyopathy,1,9002746
,cardiomyopathy,3,9002746
,idiopathic,2,9002746
,ischemic,2,9002746
,alteration,1,9002746
,severity,2,9002746
,disease,1,9002746
,basis,1,9002746
,clinical,2,9002746
,hemodynamic,1,9002746
,parameters,1,9002746
,prognostic,1,9002746
,prognostic marker,1,9002746
,marker,1,9002746
,comparison,1,9002746
,other,1,9002746
,myocardial,1,9002746
,myocardial infarction,1,9002746
,infarction,1,9002746
,decrease,1,9002746
,transient,1,9002746
,viability,1,9002746
,indicator,1,9002746
,occurrence,1,9002746
,ventricular,3,9002746
,ventricular arrhythmias,2,9002746
,arrhythmias,3,9002746
,primary,1,9002746
,primary hypertrophic,1,9002746
,primary hypertrophic cardiomyopathy,1,9002746
,hypertrophic,1,9002746
,hypertrophic cardiomyopathy,1,9002746
,various,1,9002746
,arrhythmogenic right ventricular cardiomyopathy,1,9002746
,right,1,9002746
,right ventricular cardiomyopathy,1,9002746
,syndrome,1,9002746
,regional,1,9002746
,abnormalities,1,9002746
,new,1,9002746
,insights,1,9002746
,mechanisms,1,9002746
,scintigraphy,1,9002746
,evaluation,1,9002746
,anthracyclin,1,9002746
,cardiotoxicity,1,9002746
,tool,1,9002746
,cardiologist,1,9002746
,years,1,8964646
,treatment,1,8964646
,treatment efficacy,1,8964646
,efficacy,1,8964646
,patients,1,8964646
,severe,1,8964646
,hyperlipidemia,1,8964646
,lipid,1,8964646
,drugs,1,8964646
,total,2,8964646
,patients,5,8964646
,heterozygous,1,8964646
,hyperlipidemia,1,8964646
,years,2,8964646
,diet,2,8964646
,drugs,2,8964646
,only,1,8964646
,treatment,1,8964646
,periods,1,8964646
,apheresis,3,8964646
,group,7,8964646
,rug,1,8964646
,months,1,8964646
,results,2,8964646
,significant,1,8964646
,differences,1,8964646
,total cholesterol,1,8964646
,cholesterol,1,8964646
,ldl,1,8964646
,patient,1,8964646
,myocardial,2,8964646
,myocardial infarction,2,8964646
,infarction,2,8964646
,manifestation,1,8964646
,coronary,2,8964646
,coronary heart disease,2,8964646
,heart,2,8964646
,heart disease,2,8964646
,disease,2,8964646
,cases,1,8964646
,drug,2,8964646
,severe,1,8964646
,increased,1,8964646
,clinical,1,8964646
,performance,1,8964646
,other,1,8964646
,hand,1,8964646
,wellbeing,1,8964646
,lower,1,8964646
,scores,1,8964646
,present,1,8964646
,trial,1,8964646
,reduction,1,8964646
,serum,1,8964646
,serum lipid,1,8964646
,lipid,1,8964646
,concentrations,1,8964646
,dose,1,8964646
,dependent,1,8964646
,risk,1,8964646
,development,1,8964646
,progression,1,8964646
,respect,1,8964646
,laboratory,1,8964646
,laboratory results,1,8964646
,most,1,8964646
,effective,1,8964646
,therapy,1,8964646
,changes,1,8963353
,body,1,8963353
,body weight,1,8963353
,weight,1,8963353
,relation,1,8963353
,mortality,1,8963353
,european,1,8963353
,men,1,8963353
,countries,1,8963353
,study,1,8963353
,objectives,1,8963353
,study,5,8963353
,relation,1,8963353
,changes,1,8963353
,body,5,8963353
,body weight,5,8963353
,weight,13,8963353
,subsequent,1,8963353
,mortality,5,8963353
,design,1,8963353
,prospective,1,8963353
,followup,3,8963353
,followup study,1,8963353
,population,1,8963353
,population study,1,8963353
,subjects,1,8963353
,men,6,8963353
,baseline,1,8963353
,participating,1,8963353
,european,1,8963353
,cohorts,1,8963353
,countries,1,8963353
,groups,1,8963353
,pattern,1,8963353
,weight measurements,1,8963353
,measurements,1,8963353
,intervals,1,8963353
,years,3,8963353
,quartiles,1,8963353
,degree,1,8963353
,variability,2,8963353
,main,1,8963353
,outcome,1,8963353
,outcome measures,1,8963353
,measures,1,8963353
,last,1,8963353
,weight measurement,1,8963353
,measurement,1,8963353
,deaths,1,8963353
,first,1,8963353
,results,2,8963353
,significantly,1,8963353
,elevated,3,8963353
,hazard,2,8963353
,hazard ratios,2,8963353
,ratios,2,8963353
,death,1,8963353
,causes,3,8963353
,confidence,1,8963353
,confidence interval,1,8963353
,interval,1,8963353
,cardiovascular,2,8963353
,cardiovascular diseases,1,8963353
,diseases,1,8963353
,other,2,8963353
,constant,2,8963353
,fluctuating,2,8963353
,risk,2,8963353
,cause,1,8963353
,coronary,3,8963353
,coronary heart disease,3,8963353
,heart,3,8963353
,heart disease,3,8963353
,disease,4,8963353
,myocardial,3,8963353
,myocardial infarction,3,8963353
,infarction,3,8963353
,group,1,8963353
,only,1,8963353
,significant,1,8963353
,total,1,8963353
,risks,1,8963353
,cardiovascular disease,1,8963353
,cancer,1,8963353
,upper,1,8963353
,quartile,2,8963353
,lower,1,8963353
,conclusions,1,8963353
,present,1,8963353
,decreasing,1,8963353
,increased,1,8963353
,average,1,8963353
,increase,1,8963353
,kg body weight,1,8963353
,lowest,1,8963353
,effect,1,8919348
,myocardial,1,8919348
,myocardial infarction,1,8919348
,infarction,1,8919348
,ischemia,1,8919348
,induction,1,8919348
,cardiac,1,8919348
,ventricular,1,8919348
,present,1,8919348
,work,1,8919348
,effects,3,8919348
,myocardial,1,8919348
,myocardial infarction,1,8919348
,infarction,1,8919348
,ischemia,5,8919348
,induction,1,8919348
,ventricular,3,8919348
,electrophysiologic,1,8919348
,global,1,8919348
,local,2,8919348
,variation,1,8919348
,dispersion,3,8919348
,refractory,3,8919348
,refractory periods,3,8919348
,periods,3,8919348
,well,1,8919348
,conduction,1,8919348
,conduction velocity,1,8919348
,velocity,1,8919348
,initiation,1,8919348
,reentry,2,8919348
,mechanisms,1,8919348
,means,1,8919348
,computer,1,8919348
,computer simulations,1,8919348
,simulations,2,8919348
,cellular,1,8919348
,model,1,8919348
,activation,1,8919348
,wave,1,8919348
,surface,1,8919348
,element,1,8919348
,local area,1,8919348
,area,1,8919348
,then,1,8919348
,simulated,1,8919348
,gaussian,1,8919348
,gaussian distribution,1,8919348
,distribution,1,8919348
,mean,1,8919348
,standard,1,8919348
,standard deviation,1,8919348
,deviation,1,8919348
,phenomena,1,8919348
,whole,1,8919348
,ventricle,1,8919348
,responsible,1,8919348
,ventricular fibrillation,1,8919348
,fibrillation,1,8919348
,sudden,1,8919348
,sudden cardiac death,1,8919348
,cardiac,2,8919348
,cardiac death,1,8919348
,death,1,8919348
,only,1,8919348
,limited,1,8919348
,parts,1,8919348
,myocardium,1,8919348
,statistical,1,8919348
,statistical study,1,8919348
,study,1,8919348
,probability,1,8919348
,function,1,8919348
,size,1,8919348
,ischemic,1,8919348
,rate,1,8919348
,parameter,1,8919348
,primary,1,8919348
,ree,1,8919348
,evaluation,1,8907431
,performance,1,8907431
,equilibrium,1,8907431
,equilibrium radionuclide angiocardiography,1,8907431
,radionuclide,1,8907431
,radionuclide angiocardiography,1,8907431
,angiocardiography,1,8907431
,patients,2,8907431
,severe,1,8907431
,heart,2,8907431
,heart failure,1,8907431
,failure,1,8907431
,due,1,8907431
,myocardial,1,8907431
,myocardial infarction,1,8907431
,infarction,1,8907431
,ami,2,8907431
,breathing,1,8907431
,peep,2,8907431
,additional,1,8907431
,therapeutic,1,8907431
,value,1,8907431
,study,1,8907431
,effects,1,8907431
,cpap,1,8907431
,face,1,8907431
,face mask,1,8907431
,mask,1,8907431
,cm h2o,1,8907431
,performance,2,8907431
,equilibrium,1,8907431
,equilibrium radionuclide angiocardiography,1,8907431
,radionuclide,1,8907431
,radionuclide angiocardiography,1,8907431
,angiocardiography,1,8907431
,era,1,8907431
,response,1,8907431
,lung,1,8907431
,inflation,1,8907431
,high,1,8907431
,levels,1,8907431
,heart rate,1,8907431
,rate,1,8907431
,stroke,1,8907431
,stroke volume,1,8907431
,volume,1,8907431
,sum,1,8907431
,pathological,1,8907431
,reduction,1,8907431
,decrease,1,8907431
,left,1,8907431
,ventricular,1,8907431
,compliance,1,8907431
,restriction,1,8907431
,positive,1,8907431
,pressure,1,8907431
,global,1,8907431
,systolic,1,8907431
,cardiac,1,8903840
,cardiac troponin,1,8903840
,troponin,1,8903840
,immunoassay,1,8903840
,microplates,1,8903840
,preliminary,1,8903840
,performance,1,8903840
,acute,1,8903840
,acute myocardial infarction,1,8903840
,myocardial,1,8903840
,myocardial infarction,1,8903840
,infarction,1,8903840
,cardiac,1,8903840
,cardiac troponin,1,8903840
,troponin,2,8903840
,tnt,6,8903840
,immunoassay,2,8903840
,system,5,8903840
,elisa,1,8903840
,germany,1,8903840
,technology,1,8903840
,sensitive,1,8903840
,microplate,2,8903840
,coating,1,8903840
,microplates,1,8903840
,bovine,1,8903840
,serum,2,8903840
,stable,1,8903840
,months,1,8903840
,secondary,1,8903840
,streptavidin,1,8903840
,first,2,8903840
,first step,1,8903840
,step,1,8903840
,assay,2,8903840
,opd,1,8903840
,substrate,1,8903840
,conjugate,1,8903840
,rapid,1,8903840
,kinetic,2,8903840
,measurement,2,8903840
,levels,2,8903840
,upper,1,8903840
,limit,1,8903840
,reference,1,8903840
,population,1,8903840
,percentile,1,8903840
,imprecision,2,8903840
,studies,1,8903840
,ckmb,3,8903840
,mass,3,8903840
,mass concentration,3,8903840
,concentration,3,8903840
,acute,1,8903840
,acute myocardial infarction,1,8903840
,myocardial,1,8903840
,myocardial infarction,1,8903840
,infarction,1,8903840
,patients,4,8903840
,streptokinase,1,8903840
,clinical,1,8903840
,clinical sensitivity,1,8903840
,sensitivity,2,8903840
,similar,1,8903840
,test,1,8903840
,initiation,1,8903840
,thrombolytic,1,8903840
,thrombolytic therapy,1,8903840
,therapy,1,8903840
,early,2,8903840
,ratio,1,8903840
,lower,1,8903840
,signs,1,8903840
,successful,1,8903840
,reperfusion,1,8903840
,peak,1,8903840
,serum samples,1,8903840
,samples,1,8903840
,renal,1,8903840
,renal failure,1,8903840
,failure,1,8903840
,patient,1,8903840
,rhabdomyolysis,1,8903840
,strong,1,8903840
,behaviour,1,8903840
,dilution,1,8903840
,presence,1,8903840
,interfering,1,8903840
,factor,1,8903840
,endpoint,1,8903840
,analysis,2,8903840
,respect,1,8903840
,total,2,8903840
,time,2,8903840
,greatly,1,8903840
,costs,1,8903840
,measurements,1,8903840
,systems,1,8903840
,min,1,8903840
,angiotensin,1,8903616
,enzyme,1,8903616
,enzyme gene,1,8903616
,gene,1,8903616
,gene polymorphism,1,8903616
,polymorphism,1,8903616
,carotid,1,8903616
,carotid atherosclerosis,1,8903616
,atherosclerosis,1,8903616
,population,1,8903616
,objectives,1,8903616
,angiotensin,1,8903616
,enzyme,1,8903616
,ace,8,8903616
,polymorphism,4,8903616
,independent,1,8903616
,risk,3,8903616
,risk factor,1,8903616
,factor,1,8903616
,myocardial,1,8903616
,myocardial infarction,1,8903616
,infarction,1,8903616
,other,2,8903616
,other cardiovascular diseases,1,8903616
,cardiovascular,1,8903616
,cardiovascular diseases,1,8903616
,diseases,1,8903616
,aim,1,8903616
,study,1,8903616
,relationship,1,8903616
,genotype,5,8903616
,carotid,6,8903616
,carotid atherosclerosis,4,8903616
,atherosclerosis,5,8903616
,ultrasonography,1,8903616
,patients,5,8903616
,methods,1,8903616
,age,2,8903616
,years,1,8903616
,relation,1,8903616
,traditional,1,8903616
,risk factors,2,8903616
,factors,2,8903616
,degree,1,8903616
,thickness,5,8903616
,level,2,8903616
,common,1,8903616
,common carotid artery,1,8903616
,carotid artery,1,8903616
,artery,1,8903616
,bifurcation,1,8903616
,internal,1,8903616
,internal carotid,1,8903616
,normal,1,8903616
