conceptID,concept,rank,PMID
,vitamin,1,21731194
,beta,1,21731194
,beta carotene,1,21731194
,carotene,1,21731194
,blood,1,21731194
,other,1,21731194
,radical,2,21731194
,participants,1,21731194
,redox,2,21731194
,homeostasis,1,21731194
,universal,1,21731194
,case,1,21731194
,deficiency,1,21731194
,therapeutic,1,21731194
,adjuvant,1,21731194
,adjuvant therapy,1,21731194
,therapy,1,21731194
,management,1,21731194
,population,1,21731194
,different,2,21731194
,substrates,1,21731194
,quantitative,1,21731194
,contribution,1,21731194
,balance,1,21731194
,mechanisms,1,21731194
,action,1,21731194
,supplementation,2,21731194
,advantages,1,21731194
,disadvantages,1,21731194
,behavior,3,21731194
,cohorts,1,21731194
,polymorphic,1,21731194
,differences,1,21731194
,interaction,1,21731194
,intervention,1,21731194
,radiotherapy,1,21731194
,diabetes,1,21731194
,diabetic,1,21731194
,diabetic complications,1,21731194
,complications,1,21731194
,cardiovascular,1,21731194
,cardiovascular diseases,1,21731194
,preventive,1,21731194
,neurological,1,21731194
,neurological disorders,1,21731194
,disorders,1,21731194
,benefits,2,21731194
,markers,1,21731194
,status,1,21731194
,assessment,1,21731194
,alcoholics,1,21731194
,heavy,1,21731194
,heavy smokers,1,21731194
,smokers,1,21731194
,unresolved,1,21731194
,compounds,1,21731194
,others,1,21731194
,properties,1,21731194
,activities,1,21731194
,vivo,1,21731194
,only,1,21731194
,synthetic,1,21731194
,good,1,21731194
,application,1,21714289
,index,1,21714289
,respiratory,1,21714289
,thermoregulation,1,21714289
,assessment,1,21714289
,patients,1,21714289
,ischemic,1,21714289
,ischemic heart disease,1,21714289
,heart,1,21714289
,heart disease,1,21714289
,disease,1,21714289
,patients,1,21714289
,ischemic,1,21714289
,ischemic heart disease,1,21714289
,heart,1,21714289
,heart disease,1,21714289
,disease,1,21714289
,general,1,21714289
,general hospital,1,21714289
,hospital,1,21714289
,cardiosclerosis,3,21714289
,acute,1,21714289
,acute myocardial infarction,1,21714289
,myocardial,2,21714289
,myocardial infarction,2,21714289
,infarction,2,21714289
,ami,1,21714289
,unstable,1,21714289
,ang,1,21714289
,control,1,21714289
,subjects,1,21714289
,middle,1,21714289
,men,1,21714289
,women,1,21714289
,breath,1,21714289
,temperature,4,21714289
,ambient,1,21714289
,ambient temperature,1,21714289
,tam,1,21714289
,tax,1,21714289
,air,1,21714289
,indexes,1,21714289
,index,6,21714289
,most,2,21714289
,effective,2,21714289
,disorders,2,21714289
,respiratory,2,21714289
,heat,2,21714289
,heat exchange,2,21714289
,exchange,2,21714289
,time,2,21702242
,myocardium,1,21702242
,objective,1,21702242
,door,4,21702242
,time,5,21702242
,patients,8,21702242
,adult,2,21702242
,priority,2,21702242
,care,2,21702242
,facility,4,21702242
,medical,2,21702242
,medical sciences,2,21702242
,sciences,2,21702242
,complex,2,21702242
,february,1,21702242
,method,1,21702242
,cardiac,1,21702242
,type,1,21702242
,chest,4,21702242
,chest pain,4,21702242
,pain,4,21702242
,st segment,2,21702242
,st segment elevation,2,21702242
,segment,2,21702242
,elevation,2,21702242
,international,1,21702242
,criteria,1,21702242
,positive,1,21702242
,troponin,1,21702242
,troponin test,1,21702242
,test,1,21702242
,notes,1,21702242
,relevant,1,21702242
,information,1,21702242
,results,1,21702242
,st segment elevation myocardial infarctions,1,21702242
,myocardial,2,21702242
,myocardial infarctions,1,21702242
,infarctions,1,21702242
,years,1,21702242
,old,1,21702242
,male,1,21702242
,east,1,21702242
,east indian,1,21702242
,indian,1,21702242
,extraction,1,21702242
,average,2,21702242
,hours,2,21702242
,minutes,3,21702242
,onset,2,21702242
,times,1,21702242
,health,1,21702242
,health facility,1,21702242
,patient,1,21702242
,first,1,21702242
,presented,1,21702242
,conclusion,1,21702242
,majority,2,21702242
,thrombolysis,1,21702242
,window,1,21702242
,early,1,21702242
,recognition,1,21702242
,symptoms,1,21702242
,myocardial infarction,1,21702242
,infarction,1,21702242
,arrival,1,21702242
,healthcare,1,21702242
,healthcare facility,1,21702242
,not,1,21702242
,systems,1,21702242
,responsible,1,21702242
,transport,1,21702242
,triage,1,21702242
,treatment,1,21702242
,present,1,21702242
,inadequate,1,21702242
,urgent,1,21702242
,review,1,21702242
,goals,1,21702242
,american,2,21702242
,american heart association,1,21702242
,heart,1,21702242
,association,1,21702242
,college,1,21702242
,cardiologist,1,21702242
,effects,1,21702233
,tranexamic acid,1,21702233
,acid,1,21702233
,death,1,21702233
,vascular,1,21702233
,occlusive,1,21702233
,events,1,21702233
,blood,1,21702233
,blood transfusion,1,21702233
,transfusion,1,21702233
,trauma,1,21702233
,patients,1,21702233
,significant,1,21702233
,haemorrhage,1,21702233
,trial,1,21702233
,background,1,21702233
,tranexamic acid,8,21702233
,acid,8,21702233
,patients,6,21702233
,elective,1,21702233
,elective surgery,1,21702233
,surgery,1,21702233
,effects,1,21702233
,early,1,21702233
,administration,1,21702233
,short,1,21702233
,course,1,21702233
,death,4,21702233
,vascular,2,21702233
,occlusive,1,21702233
,events,1,21702233
,blood,1,21702233
,blood transfusion,1,21702233
,transfusion,1,21702233
,trauma,4,21702233
,methods,1,21702233
,trial,3,21702233
,hospitals,1,21702233
,countries,1,21702233
,adult,1,21702233
,risk,5,21702233
,significant,1,21702233
,bleeding,3,21702233
,injury,3,21702233
,loading,1,21702233
,loading dose,1,21702233
,dose,1,21702233
,min,1,21702233
,then,1,21702233
,infusion,1,21702233
,placebo,3,21702233
,centre,2,21702233
,allocation,2,21702233
,sequence,1,21702233
,block,1,21702233
,size,1,21702233
,computer,1,21702233
,random,1,21702233
,number,1,21702233
,generator,1,21702233
,participants,1,21702233
,study,3,21702233
,staff,2,21702233
,site,1,21702233
,site investigators,1,21702233
,investigators,1,21702233
,coordinating,1,21702233
,treatment,1,21702233
,primary,1,21702233
,outcome,1,21702233
,hospital,1,21702233
,weeks,1,21702233
,following,1,21702233
,categories,1,21702233
,vascular occlusion,1,21702233
,occlusion,1,21702233
,infarction,1,21702233
,stroke,1,21702233
,pulmonary,1,21702233
,pulmonary embolism,1,21702233
,embolism,1,21702233
,multiorgan failure,1,21702233
,failure,1,21702233
,head,1,21702233
,head injury,1,21702233
,other,1,21702233
,intention,1,21702233
,south,1,21702233
,south african,1,21702233
,african,1,21702233
,clinical,1,21702233
,clinical trial,1,21702233
,results,2,21702233
,mortality,1,21702233
,significantly,2,21702233
,group,2,21702233
,relative,2,21702233
,relative risk,2,21702233
,due,1,21702233
,conclusion,1,21702233
,basis,1,21702233
,use,1,21702233
,effects,1,21671307
,cysteine,1,21671307
,lipid,1,21671307
,lipid peroxide,1,21671307
,peroxide,1,21671307
,metabolism,1,21671307
,myocardial,1,21671307
,rats,1,21671307
,present,1,21671307
,study,3,21671307
,preventive,1,21671307
,effects,2,21671307
,cysteine,7,21671307
,lipid,2,21671307
,lipid peroxide,1,21671307
,peroxide,1,21671307
,metabolism,1,21671307
,isoproterenol,1,21671307
,iso,1,21671307
,myocardial,2,21671307
,rats,7,21671307
,male,1,21671307
,wistar,1,21671307
,wistar rats,1,21671307
,daily,1,21671307
,period,2,21671307
,days,1,21671307
,pretreatment,2,21671307
,pretreatment period,1,21671307
,subcutaneously,1,21671307
,twice,1,21671307
,interval,1,21671307
,activities,1,21671307
,serum,2,21671307
,serum creatine,1,21671307
,creatine,2,21671307
,creatine kinase,1,21671307
,kinase,1,21671307
,creatine kinasemb,1,21671307
,lactate,2,21671307
,lactate dehydrogenase,1,21671307
,dehydrogenase,1,21671307
,intensities,1,21671307
,serum lactate,1,21671307
,lactate dehydrogenaseisoenzyme bands,1,21671307
,bands,1,21671307
,heart,2,21671307
,lipid peroxidation,1,21671307
,peroxidation,1,21671307
,products,1,21671307
,significantly,2,21671307
,antioxidant,1,21671307
,system,1,21671307
,significant,1,21671307
,all,1,21671307
,biochemical,1,21671307
,parameters,1,21671307
,histopathological,1,21671307
,findings,1,21671307
,myocardium,1,21671307
,role,1,21671307
,vitro,1,21671307
,radical,2,21671307
,activity,1,21671307
,effect,2,21671307
,dose,2,21671307
,more,1,21671307
,results,1,21671307
,myocardial infarction,1,21671307
,infarction,1,21671307
,free,1,21671307
,free radical,1,21671307
,free radical scavenging,1,21671307
,microalbuminuria,1,21661457
,predictor,1,21661457
,mortality,1,21661457
,acute,1,21661457
,acute myocardial infarction,1,21661457
,myocardial,1,21661457
,myocardial infarction,1,21661457
,infarction,1,21661457
,study,1,21661457
,patients,2,21661457
,acute,1,21661457
,acute myocardial infarction,1,21661457
,myocardial,1,21661457
,myocardial infarction,1,21661457
,infarction,1,21661457
,ami,2,21661457
,hours,1,21661457
,onset,1,21661457
,pain,1,21661457
,prevalence,1,21661457
,significance,1,21661457
,microalbuminuria,1,21661457
,predictor,2,21661457
,inhospital mortality,2,21661457
,mortality,3,21661457
,other,1,21661457
,prognostic,1,21661457
,prognostic markers,1,21661457
,markers,1,21661457
,spot,1,21661457
,urinary,1,21661457
,ratio,1,21661457
,acr,1,21661457
,first,1,21661457
,morning,1,21661457
,sample,1,21661457
,day,3,21661457
,status,1,21661457
,class,2,21661457
,ejection,2,21661457
,ejection fraction,2,21661457
,fraction,2,21661457
,echocardiography,1,21661457
,total,1,21661457
,days,1,21661457
,group,1,21661457
,value,2,21661457
,significantly,2,21661457
,more,2,21661457
,deaths,2,21661457
,static,2,21661457
,positive,1,21661457
,correlation,2,21661457
,decrease,1,21661457
,ventricular,1,21661457
,ventricular ejection,1,21661457
,ventricular ejection fraction,1,21661457
,trend,1,21661457
,period,1,21661457
,reliable,1,21661457
,chronic,1,21649602
,chronic inflammatory demyelinating polyneuropathy,1,21649602
,inflammatory,1,21649602
,demyelinating polyneuropathy,1,21649602
,polyneuropathy,1,21649602
,ventilatory,1,21649602
,ventilatory failure,1,21649602
,failure,1,21649602
,report,1,21649602
,new,1,21649602
,cases,1,21649602
,review,1,21649602
,liter,1,21649602
,background,1,21649602
,ventilatory,6,21649602
,involvement,3,21649602
,rarely,1,21649602
,chronic,1,21649602
,inflammatory,1,21649602
,polyneuropathy,1,21649602
,cidp,6,21649602
,small,1,21649602
,prospective,2,21649602
,prospective studies,2,21649602
,studies,2,21649602
,frequent,1,21649602
,phrenic nerves,1,21649602
,nerves,1,21649602
,usually,2,21649602
,severe,1,21649602
,limb,1,21649602
,limb weakness,1,21649602
,weakness,1,21649602
,objectives,1,21649602
,clinical,4,21649602
,features,1,21649602
,ventilatory failure,3,21649602
,failure,3,21649602
,results,1,21649602
,patients,7,21649602
,mean,1,21649602
,age,1,21649602
,clinical courses,1,21649602
,courses,1,21649602
,progressive,1,21649602
,initial,1,21649602
,event,1,21649602
,syndrome,1,21649602
,recurrent,1,21649602
,full,1,21649602
,nearly,1,21649602
,complete,1,21649602
,recoveries,1,21649602
,still,2,21649602
,nocturnal,1,21649602
,ventilation,2,21649602
,myocardial,1,21649602
,myocardial infarction,1,21649602
,infarction,1,21649602
,mechanical,1,21649602
,mechanical ventilation,1,21649602
,conclusions,1,21649602
,dysfunction,1,21649602
,not,1,21649602
,indicator,1,21649602
,poor,1,21649602
,poor prognosis,1,21649602
,prognosis,1,21649602
,many,1,21649602
,significant,1,21649602
,permanent,1,21649602
,disability,1,21649602
,mortality,1,21649602
,mortality rate,1,21649602
,rate,1,21649602
,similar,1,21649602
,gbs,1,21649602
,cardiopulmonary,1,21649602
,comorbidities,1,21649602
,acute,1,21649602
,onset,1,21649602
,risk,1,21649602
,standard,1,21649602
,treatments,1,21649602
,larger,1,21649602
,prevalence,1,21649602
,spectrum,1,21649602
,significance,1,21649602
,guidelines,1,21649602
,evaluation,1,21649602
,treatment,1,21649602
,percutaneous,1,21640934
,patent,1,21640934
,closure,1,21640934
,outcomes,1,21640934
,devices,1,21640934
,background,1,21640934
,transcatheter,1,21640934
,closure,2,21640934
,patent,1,21640934
,patent foramen ovale,1,21640934
,foramen ovale,1,21640934
,rapidly,1,21640934
,preferred,1,21640934
,management,1,21640934
,strategy,1,21640934
,prevention,1,21640934
,recurrent,2,21640934
,cerebrovascular,2,21640934
,events,3,21640934
,patients,7,21640934
,cryptogenic,3,21640934
,stroke,1,21640934
,paradoxical,3,21640934
,paradoxical embolus,1,21640934
,embolus,1,21640934
,limited,1,21640934
,outcome,1,21640934
,data,2,21640934
,therapy,1,21640934
,devices,2,21640934
,methods,1,21640934
,medical,3,21640934
,medical records,1,21640934
,records,1,21640934
,catheter,1,21640934
,echocardiography,3,21640934
,databases,1,21640934
,procedures,2,21640934
,prospectively,1,21640934
,results,1,21640934
,cohort,1,21640934
,age,1,21640934
,years,4,21640934
,male,1,21640934
,indications,1,21640934
,cerebrovascular accident,1,21640934
,accident,1,21640934
,cva,1,21640934
,transient,1,21640934
,transient ischemic,1,21640934
,transient ischemic attack,1,21640934
,ischemic,1,21640934
,ischemic attack,1,21640934
,attack,1,21640934
,tia,1,21640934
,peripheral,1,21640934
,peripheral emboli,1,21640934
,myocardial,1,21640934
,myocardial infarction,1,21640934
,infarction,1,21640934
,refractory,1,21640934
,refractory migraine,1,21640934
,migraine,1,21640934
,decompression,1,21640934
,decompression sickness,1,21640934
,sickness,1,21640934
,orthodeoxia,1,21640934
,patient,2,21640934
,study,1,21640934
,intracardiac,1,21640934
,intracardiac echocardiography,1,21640934
,transesophageal,1,21640934
,transesophageal echocardiography,1,21640934
,transthoracic,1,21640934
,echo,1,21640934
,alone,1,21640934
,pfo occluder,1,21640934
,occluder,1,21640934
,aga,1,21640934
,device,1,21640934
,complications,2,21640934
,significant,2,21640934
,groin,1,21640934
,groin hematoma,1,21640934
,hematoma,1,21640934
,skin,1,21640934
,skin infection,1,21640934
,infection,1,21640934
,echocardiographic,1,21640934
,followup,1,21640934
,months,2,21640934
,most,1,21640934
,residual,3,21640934
,residual shunt,2,21640934
,shunt,2,21640934
,mild,1,21640934
,median,1,21640934
,month,1,21640934
,further,1,21640934
,paradoxical embolic,1,21640934
,conclusion,1,21640934
,paradoxical embolism,1,21640934
,embolism,1,21640934
,percutaneously,1,21640934
,low,1,21640934
,rate,1,21640934
,shunting,1,21640934
,very,1,21640934
,few,1,21640934
,index,1,21640934
,uncommon,1,21640934
,clinical,1,21640933
,outcomes,1,21640933
,intravascular,1,21640933
,intravascular brachytherapy,1,21640933
,brachytherapy,1,21640933
,restenosis,1,21640933
,coronary,2,21640933
,coronary artery,1,21640933
,artery,1,21640933
,lesions,1,21640933
,percutaneous,1,21640933
,percutaneous coronary intervention,1,21640933
,intervention,1,21640933
,background,1,21640933
,long,3,21640933
,long term,3,21640933
,term,3,21640933
,clinical,1,21640933
,outcomes,1,21640933
,administration,1,21640933
,intravascular,2,21640933
,intravascular brachytherapy,1,21640933
,brachytherapy,1,21640933
,restenosis,1,21640933
,isr,2,21640933
,de novo,2,21640933
,coronary,4,21640933
,coronary artery,3,21640933
,artery,4,21640933
,lesions,4,21640933
,percutaneous,1,21640933
,percutaneous coronary intervention,1,21640933
,intervention,1,21640933
,methods,1,21640933
,materials,1,21640933
,symptomatic,1,21640933
,patients,4,21640933
,beta,1,21640933
,beta radiation,1,21640933
,radiation,1,21640933
,successful,1,21640933
,pci,3,21640933
,primary,1,21640933
,primary endpoint,1,21640933
,endpoint,1,21640933
,major,1,21640933
,cardiac,1,21640933
,cardiac event,1,21640933
,event,1,21640933
,mace,5,21640933
,composite,1,21640933
,death,1,21640933
,myocardial,1,21640933
,myocardial infarction,1,21640933
,infarction,1,21640933
,target,3,21640933
,target lesion,1,21640933
,lesion,1,21640933
,revascularization,1,21640933
,years,4,21640933
,results,1,21640933
,mean,1,21640933
,age,1,21640933
,male,1,21640933
,majority,1,21640933
,diffuse,1,21640933
,metal,1,21640933
,hospital,1,21640933
,hospital discharge,1,21640933
,discharge,1,21640933
,followup,2,21640933
,period,1,21640933
,months,1,21640933
,annual,1,21640933
,consecutive,1,21640933
,need,2,21640933
,anterior,1,21640933
,lad,2,21640933
,target vessel,2,21640933
,vessel,2,21640933
,independent,2,21640933
,predictor,2,21640933
,confidence,1,21640933
,cases,1,21640933
,stent,1,21640933
,thrombosis,1,21640933
,cumulative,1,21640933
,incidence,1,21640933
,case,1,21640933
,case fatality rate,1,21640933
,rate,1,21640933
,conclusion,1,21640933
,high,1,21640933
,post,1,21640933
,coronary,1,21640931
,coronary stenting,1,21640931
,stenting,1,21640931
,followup,1,21640931
,first,1,21640931
,human,1,21640931
,trial,1,21640931
,objectives,1,21640931
,safety,2,21640931
,percutaneous,1,21640931
,percutaneous coronary interventions,1,21640931
,coronary,2,21640931
,interventions,1,21640931
,vein,1,21640931
,grafts,1,21640931
,native,1,21640931
,background,1,21640931
,distal,1,21640931
,embolization,2,21640931
,frequent,1,21640931
,complication,1,21640931
,pci,3,21640931
,acute,1,21640931
,acute coronary syndromes,1,21640931
,syndromes,1,21640931
,acs,1,21640931
,stent,1,21640931
,methods,1,21640931
,prospective,1,21640931
,single,1,21640931
,arm,1,21640931
,trial,1,21640931
,clinical,1,21640931
,laboratory,1,21640931
,monitoring,1,21640931
,cardiac,1,21640931
,cardiac biomarkers,1,21640931
,biomarkers,1,21640931
,ecg,1,21640931
,angiography,1,21640931
,results,1,21640931
,patients,3,21640931
,age,2,21640931
,years,2,21640931
,heparin,1,21640931
,clopidogrel,1,21640931
,aspirin,1,21640931
,none,1,21640931
,glycoprotein,1,21640931
,inhibitors,1,21640931
,embolic protection device,1,21640931
,protection,1,21640931
,device,2,21640931
,success,1,21640931
,creatinine,1,21640931
,creatinine phosphokinase,1,21640931
,phosphokinase,1,21640931
,rise,1,21640931
,months,2,21640931
,patient,2,21640931
,myocardial,1,21640931
,myocardial infarction,1,21640931
,infarction,1,21640931
,target,1,21640931
,target vessel,1,21640931
,vessel,1,21640931
,revascularization,1,21640931
,late,1,21640931
,additional,1,21640931
,conclusion,1,21640931
,view,1,21640931
,unfavorable,1,21640931
,lesion,1,21640931
,characteristics,1,21640931
,efficacy,1,21640931
,further,1,21640931
,larger,1,21640931
,randomized,1,21640931
,lack,1,21637408
,association,1,21637408
,polymorphisms,1,21637408
,coronary,1,21637408
,coronary artery,1,21637408
,coronary artery disease,1,21637408
,artery,1,21637408
,artery disease,1,21637408
,disease,1,21637408
,chinese,1,21637408
,population,1,21637408
,association,3,21637408
,single,1,21637408
,single nucleotide polymorphisms,1,21637408
,nucleotide,1,21637408
,polymorphisms,1,21637408
,snps,5,21637408
,adiponectin,2,21637408
,gene,2,21637408
,coronary,2,21637408
,coronary artery,1,21637408
,coronary artery disease,1,21637408
,artery,1,21637408
,artery disease,1,21637408
,disease,1,21637408
,cad,8,21637408
,study,1,21637408
,unrelated,1,21637408
,chinese,1,21637408
,patients,1,21637408
,coronary stenosis,1,21637408
,stenosis,1,21637408
,previous,1,21637408
,previous myocardial infarction,1,21637408
,myocardial,1,21637408
,myocardial infarction,1,21637408
,infarction,1,21637408
,controls,1,21637408
,ligase,1,21637408
,reaction,1,21637408
,occurrence,1,21637408
,severity,2,21637408
,significant,1,21637408
,differences,1,21637408
,genotypic,1,21637408
,frequencies,2,21637408
,control,2,21637408
,individuals,1,21637408
,addition,1,21637408
,number,1,21637408
,diseased,1,21637408
,vessels,1,21637408
,alleles,1,21637408
,significantly,1,21637408
,females,1,21637408
,control groups,1,21637408
,groups,1,21637408
,not,1,21637408
,males,1,21637408
,female,1,21637408
,carriers,2,21637408
,risk,2,21637408
,results,1,21637408
,effect,1,21637408
,variant,1,21637408
,women,1,21637408
,future,1,21620287
,system,1,21620287
,blockade,1,21620287
,role,1,21620287
,enzyme,1,21620287
,enzyme inhibitors,1,21620287
,inhibitors,1,21620287
,angiotensin,1,21620287
,angiotensin receptor,1,21620287
,angiotensin receptor blockers,1,21620287
,receptor,1,21620287
,prevention,1,21620287
,atrial,1,21620287
,atrial fib rillation,1,21620287
,atrial,2,21620287
,atrial fibrillation,1,21620287
,fibrillation,1,21620287
,most,1,21620287
,common,1,21620287
,arrhythmia,1,21620287
,clinical,1,21620287
,practice,1,21620287
,approximately,1,21620287
,canadians,1,21620287
,accounting,1,21620287
,more,1,21620287
,hospitalizations,1,21620287
,year,1,21620287
,atrial remodelling,1,21620287
,activation,1,21620287
,system,1,21620287
,blockade,2,21620287
,enzyme,2,21620287
,enzyme inhibitors,2,21620287
,inhibitors,2,21620287
,angiotensin,2,21620287
,angiotensin receptor,2,21620287
,angiotensin receptor blockers,2,21620287
,receptor,2,21620287
,antagonists,1,21620287
,not,1,21620287
,conventional,1,21620287
,antiarrhythmic,1,21620287
,antiarrhythmic agents,1,21620287
,several,1,21620287
,studies,1,21620287
,incidence,1,21620287
,patients,3,21620287
,heart,1,21620287
,heart failure,1,21620287
,failure,1,21620287
,myocardial,1,21620287
,myocardial infarction,1,21620287
,infarction,1,21620287
,reduced,1,21620287
,ejection,1,21620287
,ejection fraction,1,21620287
,fraction,1,21620287
,hypertensive,1,21620287
,association,1,21620287
,amiodarone,1,21620287
,sinus,1,21620287
,sinus rhythm,1,21620287
,rhythm,1,21620287
,maintenance,1,21620287
,electrical,1,21620287
,electrical cardioversion,1,21620287
,cardioversion,1,21620287
,recurrent,1,21620287
,high,1,21620287
,cardiovascular,1,21620287
,risk,1,21620287
,unknown,1,21620287
,only,1,21619867
,evidence,1,21619867
,therapy,1,21619867
,acute,1,21619867
,acute ischemic,1,21619867
,ischemic,1,21619867
,ischemic stroke,1,21619867
,stroke,1,21619867
,thrombolysis,1,21619867
,occlusion,1,21619867
,brain,3,21619867
,brain vessel,1,21619867
,vessel,1,21619867
,critical,1,21619867
,reduction,1,21619867
,cerebral,2,21619867
,cerebral perfusion,1,21619867
,perfusion,1,21619867
,minutes,1,21619867
,ischemic,4,21619867
,infarction,2,21619867
,central,1,21619867
,infarct,1,21619867
,core,1,21619867
,brain tissue,2,21619867
,tissue,2,21619867
,more,1,21619867
,less,1,21619867
,large,1,21619867
,area,1,21619867
,still,1,21619867
,vital,1,21619867
,rapid,1,21619867
,restoration,1,21619867
,blood,2,21619867
,blood flow,2,21619867
,flow,2,21619867
,rationale,1,21619867
,introduction,2,21619867
,application,2,21619867
,thrombolytic,5,21619867
,thrombolytic agents,1,21619867
,lysis,1,21619867
,obliterating,1,21619867
,thrombus,1,21619867
,cerebral blood flow,1,21619867
,cerebrovascular,1,21619867
,recanalization,1,21619867
,subsequent,1,21619867
,reperfusion,1,21619867
,thrombolytic therapy,3,21619867
,therapy,3,21619867
,treatment,2,21619867
,acute,2,21619867
,acute myocardial infarction,1,21619867
,myocardial,1,21619867
,myocardial infarction,1,21619867
,early,1,21619867
,major,1,21619867
,evaluation,1,21619867
,new,1,21619867
,therapeutic,1,21619867
,approach,2,21619867
,ischemic stroke,2,21619867
,stroke,2,21619867
,general,1,21619867
,strategies,1,21619867
,local,1,21619867
,intraarterial,2,21619867
,systemic,2,21619867
,intravenous,2,21619867
,thrombolytic agent,1,21619867
,agent,1,21619867
,only,1,21619867
,effective,1,21619867
,larger,1,21619867
,randomized,1,21619867
,class,1,21619867
,recommendation,1,21619867
,national,1,21619867
,international,1,21619867
,guidelines,1,21619867
,review,1,21619867
,evidence,1,21619867
,acute ischemic,1,21619867
,progress,1,21619867
,approaches,1,21619867
,well,1,21619867
,interventional,1,21619867
,therapies,1,21619867
,adjunctive,1,21577376
,pharmacotherapy,1,21577376
,acute,1,21577376
,acute coronary syndrome,1,21577376
,coronary,1,21577376
,syndrome,1,21577376
,patients,1,21577376
,tertiary,1,21577376
,tertiary care,1,21577376
,tertiary care hospital,1,21577376
,care,1,21577376
,care hospital,1,21577376
,hospital,1,21577376
,southwest,1,21577376
,region,1,21577376
,saudi arabia,1,21577376
,arabia,1,21577376
,background,1,21577376
,acute,1,21577376
,acute coronary syndrome,1,21577376
,coronary,1,21577376
,syndrome,2,21577376
,acs,5,21577376
,most,1,21577376
,cardiac,1,21577376
,cardiac disorder,1,21577376
,disorder,1,21577376
,adjunctive,2,21577376
,pharmacotherapy,2,21577376
,effective,1,21577376
,patients,5,21577376
,different,1,21577376
,studies,1,21577376
,objectives,1,21577376
,study,1,21577376
,pharmacotherapies,2,21577376
,central,1,21577376
,hospital,1,21577376
,ach,1,21577376
,out,1,21577376
,factors,1,21577376
,utilization,2,21577376
,therapies,1,21577376
,effect,1,21577376
,pattern,1,21577376
,drug,1,21577376
,drug utilization,1,21577376
,survival,3,21577376
,discharge,2,21577376
,materials,1,21577376
,methods,1,21577376
,retrospective,1,21577376
,cohort,1,21577376
,diagnosis,2,21577376
,period,1,21577376
,march,1,21577376
,february,1,21577376
,results,1,21577376
,enzyme,1,21577376
,enzyme inhibitors,1,21577376
,inhibitors,2,21577376
,only,1,21577376
,cases,2,21577376
,aspirin,2,21577376
,clopidogrel,1,21577376
,statin,3,21577376
,presence,1,21577376
,diabetes,1,21577376
,use,3,21577376
,ace,1,21577376
,ace inhibitors,1,21577376
,unstable,1,21577376
,unstable angina,1,21577376
,angina,1,21577376
,myocardial,1,21577376
,myocardial infarction,1,21577376
,infarction,1,21577376
,survival rate,1,21577376
,rate,1,21577376
,conclusion,1,21577376
,certain,1,21577376
,southwest,1,21577376
,region,1,21577376
,saudi arabia,1,21577376
,arabia,1,21577376
,standard,1,21577376
,care,1,21577376
,adherence,1,21577376
,guidelines,1,21577376
,management,1,21577376
,assessment,1,21566782
,clopidogrel,1,21566782
,left,1,21566782
,left ventricular ejection,1,21566782
,left ventricular ejection fraction,1,21566782
,ventricular,1,21566782
,ventricular ejection,1,21566782
,ventricular ejection fraction,1,21566782
,ejection,1,21566782
,ejection fraction,1,21566782
,fraction,1,21566782
,acute,1,21566782
,acute myocardial infarction,1,21566782
,myocardial,1,21566782
,myocardial infarction,1,21566782
,infarction,1,21566782
,objectives,1,21566782
,ventricular,2,21566782
,dysfunction,1,21566782
,dysfunction heart,1,21566782
,heart,1,21566782
,heart failure,1,21566782
,failure,1,21566782
,causes,1,21566782
,morbidity,1,21566782
,mortality,1,21566782
,st elevation,1,21566782
,st elevation myocardial infarction,1,21566782
,elevation,1,21566782
,myocardial,1,21566782
,myocardial infarction,1,21566782
,infarction,1,21566782
,stemi,8,21566782
,study,2,21566782
,clopidogrel,4,21566782
,effect,1,21566782
,function,1,21566782
,patients,3,21566782
,methods,1,21566782
,university,1,21566782
,medical,1,21566782
,medical sciences,1,21566782
,sciences,1,21566782
,hospitals,1,21566782
,groups,2,21566782
,month,4,21566782
,case,2,21566782
,group,4,21566782
,admission,1,21566782
,then,1,21566782
,daily,1,21566782
,control,2,21566782
,control group,2,21566782
,routine,1,21566782
,therapy,1,21566782
,ventricular ejection,1,21566782
,ventricular ejection fraction,1,21566782
,ejection,1,21566782
,ejection fraction,1,21566782
,fraction,1,21566782
,lvef,5,21566782
,day,3,21566782
,echocardiography,1,21566782
,results,2,21566782
,mean,2,21566782
,conclusions,1,21566782
,effective,1,21566782
,prevention,1,21566782
,reduction,1,21566782
,effects,1,21566773
,exercise,1,21566773
,exercise rehabilitation,1,21566773
,rehabilitation,1,21566773
,blood,1,21566773
,blood pressure,1,21566773
,pressure,1,21566773
,patients,1,21566773
,myocardial,1,21566773
,myocardial infarction,1,21566773
,infarction,1,21566773
,objectives,1,21566773
,exercise,8,21566773
,cardiac,2,21566773
,cardiac rehabilitation,2,21566773
,cardiac rehabilitation programs,1,21566773
,rehabilitation,4,21566773
,rehabilitation programs,2,21566773
,programs,2,21566773
,patients,7,21566773
,infarction,1,21566773
,many,1,21566773
,years,2,21566773
,limited,1,21566773
,information,1,21566773
,available,1,21566773
,usefulness,1,21566773
,exercise rehabilitation,2,21566773
,chronic,1,21566773
,aim,1,21566773
,study,3,21566773
,outcome,1,21566773
,training,5,21566773
,physical,1,21566773
,physiological,1,21566773
,factors,1,21566773
,methods,1,21566773
,randomized,1,21566773
,seventy,1,21566773
,cases,1,21566773
,controls,1,21566773
