conceptID,concept,rank,PMID
,years,1,26820228
,men,1,26820228
,women,1,26820228
,study population,1,26820228
,population,1,26820228
,basis,1,26820228
,values,2,26820228
,high,4,26820228
,value,2,26820228
,upper,1,26820228
,upper third,1,26820228
,third,1,26820228
,low,2,26820228
,lower,1,26820228
,median,1,26820228
,followup,1,26820228
,time,1,26820228
,months,1,26820228
,multivariate analyses,1,26820228
,significant,1,26820228
,association,1,26820228
,odds ratio,1,26820228
,ratio,1,26820228
,confidence,1,26820228
,confidence interval,1,26820228
,interval,1,26820228
,survival,1,26820228
,survival analysis,1,26820228
,analysis,1,26820228
,mortality rate,1,26820228
,rate,1,26820228
,group,2,26820228
,major,1,26820228
,advanced,1,26820228
,cardiac,1,26820228
,cardiac events,1,26820228
,events,1,26820228
,mace,1,26820228
,hospitalization,1,26820228
,heart,1,26820228
,heart failure,1,26820228
,failure,1,26820228
,significantly,1,26820228
,strong,1,26820228
,independent,1,26820228
,elevated,1,26819499
,plasma,1,26819499
,concentrations,1,26819499
,patients,1,26819499
,acute,1,26819499
,elevation,1,26819499
,myocardial,1,26819499
,myocardial infarction,1,26819499
,infarction,1,26819499
,dynamics,1,26819499
,reperfusion,1,26819499
,treatment,1,26819499
,objective,1,26819499
,recent,1,26819499
,studies,1,26819499
,autoimmune,1,26819499
,autoimmune diseases,1,26819499
,diseases,1,26819499
,human,1,26819499
,atheromatous,1,26819499
,atheromatous plaque,1,26819499
,plaque,1,26819499
,plasma,4,26819499
,levels,6,26819499
,patients,6,26819499
,elevation,1,26819499
,myocardial,1,26819499
,myocardial infarction,1,26819499
,infarction,1,26819499
,stemi,5,26819499
,not,1,26819499
,methods,1,26819499
,admission,1,26819499
,days,1,26819499
,creactive protein,1,26819499
,protein,1,26819499
,crp,3,26819499
,cardiac,1,26819499
,cardiac troponin,1,26819499
,troponin,1,26819499
,prohormone,1,26819499
,brain,1,26819499
,brain natriuretic peptide,1,26819499
,natriuretic,1,26819499
,natriuretic peptide,1,26819499
,peptide,1,26819499
,gene,2,26819499
,peripheral,1,26819499
,peripheral blood,1,26819499
,peripheral blood mononuclear cells,1,26819499
,blood,1,26819499
,mononuclear,1,26819499
,mononuclear cells,1,26819499
,cells,1,26819499
,results,4,26819499
,gene expression,1,26819499
,expression,1,26819499
,significantly,1,26819499
,control,2,26819499
,control group,2,26819499
,group,2,26819499
,time,1,26819499
,dependent,1,26819499
,addition,1,26819499
,reperfusion,1,26819499
,treatment,1,26819499
,similar,1,26819499
,ctni,2,26819499
,ntprobnp,2,26819499
,left,1,26819499
,left ventricular ejection,1,26819499
,left ventricular ejection fraction,1,26819499
,ventricular,1,26819499
,ventricular ejection,1,26819499
,ventricular ejection fraction,1,26819499
,ejection,1,26819499
,ejection fraction,1,26819499
,fraction,1,26819499
,lvef,1,26819499
,conclusions,1,26819499
,novel,1,26819499
,biomarker,1,26819499
,new,1,26819499
,target,1,26819499
,study,1,26819499
,receptor,1,26819373
,receptor tyrosine kinase,1,26819373
,tyrosine,1,26819373
,tyrosine kinase,1,26819373
,kinase,1,26819373
,milk,1,26819373
,milk fat,1,26819373
,milk fat globule,1,26819373
,fat,1,26819373
,fat globule,1,26819373
,globule,1,26819373
,epidermal,1,26819373
,epidermal growth factor,1,26819373
,growth,2,26819373
,growth factor,2,26819373
,factor,2,26819373
,coordinately,1,26819373
,myocardial,1,26819373
,myocardial infarction,1,26819373
,infarction,1,26819373
,local,1,26819373
,delivery,1,26819373
,vascular,1,26819373
,vascular endothelial growth factor,1,26819373
,endothelial,1,26819373
,endothelial growth factor,1,26819373
,background,1,26819373
,infarcted,2,26819373
,heart,3,26819373
,clearance,2,26819373
,cells,3,26819373
,activated,1,26819373
,phagocytes,1,26819373
,transition,1,26819373
,heart failure,1,26819373
,failure,1,26819373
,coordinated,1,26819373
,role,2,26819373
,major,1,26819373
,mediators,1,26819373
,efferocytosis,3,26819373
,protein,1,26819373
,protein tyrosine kinase,1,26819373
,tyrosine,1,26819373
,tyrosine kinase,1,26819373
,kinase,1,26819373
,mertk,6,26819373
,milk,1,26819373
,milk fat,1,26819373
,milk fat globule,1,26819373
,fat,1,26819373
,fat globule,1,26819373
,globule,1,26819373
,epidermal,1,26819373
,epidermal growth factor,1,26819373
,growth,1,26819373
,growth factor,1,26819373
,factor,1,26819373
,cardiac,5,26819373
,inflammatory,1,26819373
,inflammatory response,1,26819373
,response,1,26819373
,myocardial,1,26819373
,myocardial infarction,1,26819373
,infarction,1,26819373
,methods,1,26819373
,results,1,26819373
,double,1,26819373
,deficient,2,26819373
,mice,3,26819373
,acute,1,26819373
,coronary,1,26819373
,ligature,1,26819373
,wildtype,1,26819373
,animals,1,26819373
,greater,1,26819373
,alteration,1,26819373
,cardiac function,2,26819373
,function,2,26819373
,low,1,26819373
,monocytes,2,26819373
,macrophages,1,26819373
,parallel,1,26819373
,bone,2,26819373
,bone marrow,2,26819373
,marrow,2,26819373
,chimeras,1,26819373
,apoptotic,1,26819373
,fibrotic,1,26819373
,area,1,26819373
,larger,1,26819373
,infarct,1,26819373
,size,1,26819373
,well,1,26819373
,angiogenesis,2,26819373
,ability,1,26819373
,cardiac tissue,1,26819373
,tissue,1,26819373
,number,1,26819373
,resident,1,26819373
,contrast,1,26819373
,deficiency,1,26819373
,vitro,1,26819373
,differentiation,1,26819373
,bone marrow cells,1,26819373
,hearts,1,26819373
,capacity,1,26819373
,subsequently,1,26819373
,vegfa,3,26819373
,release,1,26819373
,further,1,26819373
,conclusions,1,26819373
,cardiomyocytes,1,26819373
,secretion,1,26819373
,locally,1,26819373
,dysfunctional,1,26819373
,cardiac,1,26819344
,cardiac rhythm,1,26819344
,rhythm,1,26819344
,patients,1,26819344
,elevated,1,26819344
,troponin,1,26819344
,levels,1,26819344
,changes,1,26819344
,management,1,26819344
,background,1,26819344
,frequency,1,26819344
,arrhythmias,6,26819344
,patients,5,26819344
,elevated,3,26819344
,cardiac,2,26819344
,cardiac troponin,2,26819344
,troponin,3,26819344
,levels,1,26819344
,elevation,2,26819344
,myocardial,2,26819344
,myocardial infarction,2,26819344
,infarction,2,26819344
,primary,3,26819344
,arrhythmia,6,26819344
,detection,2,26819344
,management,4,26819344
,changes,5,26819344
,methods,1,26819344
,review,1,26819344
,consecutive,1,26819344
,emergency,1,26819344
,emergency department,1,26819344
,department,1,26819344
,rhythm,2,26819344
,monitoring,1,26819344
,level,2,26819344
,intensive care,1,26819344
,intensive care unit,1,26819344
,care,2,26819344
,unit,2,26819344
,initial,1,26819344
,values,2,26819344
,admission,1,26819344
,hours,4,26819344
,electronic,1,26819344
,electronic medical,1,26819344
,electronic medical records,1,26819344
,medical,1,26819344
,medical records,1,26819344
,records,1,26819344
,documentation,1,26819344
,results,1,26819344
,inclusion,1,26819344
,inclusion criteria,1,26819344
,criteria,1,26819344
,coronary,3,26819344
,coronary artery,1,26819344
,coronary artery disease,1,26819344
,artery,1,26819344
,artery disease,1,26819344
,disease,1,26819344
,prior,1,26819344
,percutaneous,1,26819344
,percutaneous coronary intervention,1,26819344
,intervention,1,26819344
,ctnt,2,26819344
,discharge,1,26819344
,discharge diagnosis,1,26819344
,diagnosis,1,26819344
,acute,1,26819344
,acute coronary syndrome,1,26819344
,syndrome,1,26819344
,response,1,26819344
,infrequent,1,26819344
,usually,1,26819344
,only,1,26819344
,medication,1,26819344
,medication doses,1,26819344
,doses,1,26819344
,conclusions,1,26819344
,bed,1,26819344
,high,1,26819344
,incidence,1,26819344
,risk,1,26819329
,field,1,26819329
,referral,1,26819329
,acute,1,26819329
,acute stroke,1,26819329
,stroke,1,26819329
,st elevation,1,26819329
,st elevation myocardial infarction,1,26819329
,elevation,1,26819329
,myocardial,1,26819329
,myocardial infarction,1,26819329
,infarction,1,26819329
,patients,1,26819329
,field,1,26819329
,referral,1,26819329
,emergency,1,26819329
,ambulance,1,26819329
,patients,2,26819329
,paramedics,4,26819329
,widespread,1,26819329
,basis,1,26819329
,new,1,26819329
,aspect,1,26819329
,implementation,1,26819329
,significant,1,26819329
,revision,1,26819329
,clinical,1,26819329
,responsibilities,1,26819329
,level,1,26819329
,interaction,1,26819329
,medical,2,26819329
,medical specialists,1,26819329
,specialists,1,26819329
,grounded theory,1,26819329
,grounded theory methodology,1,26819329
,theory,1,26819329
,methodology,1,26819329
,qualitative,1,26819329
,qualitative study,1,26819329
,study,1,26819329
,interviews,1,26819329
,ontario,1,26819329
,canada,1,26819329
,risk,2,26819329
,referrals,1,26819329
,context,1,26819329
,conditions,1,26819329
,stroke,1,26819329
,st elevation,1,26819329
,st elevation myocardial infarction,1,26819329
,elevation,1,26819329
,myocardial,1,26819329
,myocardial infarction,1,26819329
,infarction,1,26819329
,results,1,26819329
,outline,1,26819329
,practice,1,26819329
,almanac,1,26819234
,coronary,1,26819234
,coronary artery,1,26819234
,coronary artery disease,1,26819234
,artery,1,26819234
,artery disease,1,26819234
,disease,1,26819234
,recent,1,26819234
,years,1,26819234
,major,2,26819234
,advances,1,26819234
,evaluation,1,26819234
,treatment,1,26819234
,patients,3,26819234
,coronary,3,26819234
,coronary artery,3,26819234
,coronary artery disease,3,26819234
,artery,3,26819234
,artery disease,3,26819234
,disease,3,26819234
,assessment,1,26819234
,novel,2,26819234
,biomarkers,1,26819234
,imaging,1,26819234
,imaging methods,1,26819234
,methods,1,26819234
,risk,1,26819234
,care,1,26819234
,elevation,1,26819234
,myocardial,1,26819234
,myocardial infarction,1,26819234
,infarction,1,26819234
,device,1,26819234
,medical,1,26819234
,refractory,1,26819234
,ang,1,26819234
,use,2,26819234
,better,1,26819234
,understanding,1,26819234
,risks,1,26819234
,benefits,1,26819234
,dual,1,26819234
,antiplatelet therapy,1,26819234
,therapy,1,26819234
,antiplatelet agents,1,26819234
,article,1,26819234
,research,1,26819234
,heart,1,26819234
,context,1,26819234
,other,1,26819234
,cardiovascular,1,26819234
,journals,1,26819234
,biomarker,1,26819111
,value,1,26819111
,serum,1,26819111
,followup,1,26819111
,melanoma,1,26819111
,patients,1,26819111
,background,1,26819111
,objectives,1,26819111
,serum,3,26819111
,levels,3,26819111
,standard,1,26819111
,monitoring,1,26819111
,malignant,1,26819111
,malignant melanoma,1,26819111
,melanoma,3,26819111
,patients,9,26819111
,order,1,26819111
,progressive,1,26819111
,disease,3,26819111
,results,8,26819111
,lead,1,26819111
,amount,1,26819111
,diagnostics,1,26819111
,diseases,3,26819111
,sources,1,26819111
,excessive,1,26819111
,release,1,26819111
,methods,1,26819111
,experience,1,26819111
,blood,1,26819111
,blood samples,1,26819111
,samples,1,26819111
,stage,1,26819111
,stage ib,1,26819111
,ajcc,1,26819111
,followup,2,26819111
,examinations,1,26819111
,period,1,26819111
,months,1,26819111
,overall,1,26819111
,disease progression,1,26819111
,progression,1,26819111
,high,1,26819111
,tumor,2,26819111
,tumor load,2,26819111
,load,2,26819111
,rate,2,26819111
,cardiovascular,1,26819111
,cardiovascular diseases,1,26819111
,arrhythmia,1,26819111
,previous,2,26819111
,previous myocardial infarction,1,26819111
,myocardial,1,26819111
,myocardial infarction,1,26819111
,infarction,1,26819111
,obesity,1,26819111
,liver,1,26819111
,liver cirrhosis,1,26819111
,cirrhosis,1,26819111
,migraine,1,26819111
,chronic,1,26819111
,chronic kidney disease,1,26819111
,kidney,1,26819111
,kidney disease,1,26819111
,stroke,1,26819111
,conclusions,1,26819111
,useful,1,26819111
,quantitative,1,26819111
,biomarker,1,26819111
,routine,1,26819111
,frequent,1,26819111
,low,1,26819111
,several,1,26819111
,comorbidity,1,26818851
,patients,1,26818851
,early,1,26818851
,rheumatoid arthritis,1,26818851
,arthritis,1,26818851
,inflammation,1,26818851
,background,1,26818851
,patients,6,26818851
,rheumatoid arthritis,1,26818851
,arthritis,1,26818851
,comorbidities,5,26818851
,shortened,1,26818851
,inflammation,3,26818851
,development,2,26818851
,cardiovascular,1,26818851
,cardiovascular disease,1,26818851
,disease,6,26818851
,little,1,26818851
,relationship,1,26818851
,other,1,26818851
,role,1,26818851
,new,8,26818851
,early,3,26818851
,methods,1,26818851
,northern,1,26818851
,sweden,1,26818851
,prospective,1,26818851
,prospective study,1,26818851
,study,2,26818851
,total,1,26818851
,time,1,26818851
,ill,1,26818851
,years,5,26818851
,data,1,26818851
,clinical,1,26818851
,laboratory,1,26818851
,activity,2,26818851
,pharmacological,1,26818851
,therapy,1,26818851
,patient,1,26818851
,patient records,1,26818851
,records,1,26818851
,further,1,26818851
,questionnaire,1,26818851
,onset,4,26818851
,results,1,26818851
,more,1,26818851
,comorbidity,9,26818851
,hypertension,2,26818851
,obstructive pulmonary disease,1,26818851
,pulmonary,2,26818851
,pulmonary disease,1,26818851
,diabetes,1,26818851
,hypothyroidism,1,26818851
,malignancy,2,26818851
,most,1,26818851
,common,1,26818851
,ischemic,1,26818851
,accident,1,26818851
,myocardial,1,26818851
,myocardial infarction,1,26818851
,infarction,1,26818851
,osteoporosis,1,26818851
,age,3,26818851
,disease onset,2,26818851
,erythrocyte,1,26818851
,erythrocyte sedimentation,1,26818851
,erythrocyte sedimentation rate,1,26818851
,sedimentation,1,26818851
,sedimentation rate,1,26818851
,rate,1,26818851
,esr,3,26818851
,previous,2,26818851
,treatment,3,26818851
,glucocorticoids,1,26818851
,area,1,26818851
,curve,1,26818851
,months,1,26818851
,smoking,3,26818851
,inclusion,3,26818851
,male,1,26818851
,male gender,1,26818851
,gender,1,26818851
,overall,1,26818851
,biologics,1,26818851
,risk,1,26818851
,multiple,1,26818851
,logistic,1,26818851
,logistic regression,1,26818851
,regression,1,26818851
,sex,2,26818851
,similar,1,26818851
,model,2,26818851
,third,1,26818851
,smoking history,1,26818851
,history,1,26818851
,not,1,26818851
,conclusion,1,26818851
,first,1,26818851
,measures,1,26818851
,occurrence,1,26818851
,context,1,26818851
,cell,1,26818743
,cell therapy,1,26818743
,therapy,1,26818743
,heart,1,26818743
,heart disease,1,26818743
,disease,1,26818743
,trial,1,26818743
,sequential,1,26818743
,reviews,1,26818743
,cell,1,26818743
,cell therapy,1,26818743
,therapy,1,26818743
,heart,3,26818743
,heart disease,1,26818743
,disease,1,26818743
,results,2,26818743
,limitations,1,26818743
,meta,1,26818743
,imprecision,1,26818743
,random,1,26818743
,errors,1,26818743
,trial,1,26818743
,sequential,1,26818743
,analysis,1,26818743
,tsa,2,26818743
,autologous,1,26818743
,bone,1,26818743
,cells,1,26818743
,patients,2,26818743
,acute,1,26818743
,acute myocardial infarction,1,26818743
,myocardial,1,26818743
,myocardial infarction,1,26818743
,infarction,1,26818743
,ami,3,26818743
,heart failure,1,26818743
,failure,1,26818743
,clinical,1,26818743
,outcomes,1,26818743
,mortality,2,26818743
,hospitalisation,2,26818743
,left,1,26818743
,left ventricular ejection,1,26818743
,left ventricular ejection fraction,1,26818743
,ventricular,1,26818743
,ventricular ejection,1,26818743
,ventricular ejection fraction,1,26818743
,ejection,1,26818743
,ejection fraction,1,26818743
,fraction,1,26818743
,lvef,2,26818743
,heart function,1,26818743
,function,1,26818743
,evidence,2,26818743
,reduction,1,26818743
,risk,1,26818743
,insufficient,1,26818743
,insufficient evidence,1,26818743
,treatment,3,26818743
,treatment effect,2,26818743
,effect,2,26818743
,not,1,26818743
,more,1,26818743
,mean,1,26818743
,difference,1,26818743
,required,1,26818743
,number,1,26818743
,participants,1,26818743
,metaanalysis,1,26818743
,article,1,26818743
,copyright,1,26818743
,rights,1,26818743
,illness,1,26818377
,perceptions,1,26818377
,fatigue,1,26818377
,association,1,26818377
,sense,1,26818377
,patients,1,26818377
,year,1,26818377
,myocardial,1,26818377
,myocardial infarction,1,26818377
,infarction,1,26818377
,aims,1,26818377
,objectives,1,26818377
,associations,2,26818377
,illness,6,26818377
,perceptions,5,26818377
,fatigue,11,26818377
,sense,6,26818377
,patients,6,26818377
,year,3,26818377
,myocardial,4,26818377
,myocardial infarction,4,26818377
,infarction,6,26818377
,background,1,26818377
,stressful,1,26818377
,symptom,1,26818377
,difficult,1,26818377
,guide,1,26818377
,professionals,2,26818377
,individuals,2,26818377
,symptoms,4,26818377
,resource,1,26818377
,stressors,1,26818377
,design,2,26818377
,study,1,26818377
,study design,1,26818377
,method,1,26818377
,total,1,26818377
,still,1,26818377
,questionnaires,1,26818377
,multidimensional,1,26818377
,scale,2,26818377
,inventory,1,26818377
,brief,1,26818377
,perception,1,26818377
,questionnaire,1,26818377
,nse,1,26818377
,measure,1,26818377
,stress,2,26818377
,stress symptoms,1,26818377
,descriptive,1,26818377
,statistics,1,26818377
,correlations,1,26818377
,regression,1,26818377
,regression analysis,1,26818377
,analysis,1,26818377
,out,1,26818377
,results,1,26818377
,strong,1,26818377
,negative,1,26818377
,impact,1,26818377
,dimensions,1,26818377
,greatest,1,26818377
,role,1,26818377
,conclusion,1,26818377
,resources,1,26818377
,knowledge,1,26818377
,common,1,26818377
,fatigue symptoms,1,26818377
,signs,1,26818377
,relevance,1,26818377
,clinical,1,26818377
,practice,1,26818377
,need,1,26818377
,strategies,1,26818377
,essential,1,26818377
,explanations,1,26818377
,support,1,26818377
,associations,1,26817908
,target,1,26817908
,target lesion,1,26817908
,lesion,1,26817908
,restenosis,1,26817908
,balloon,1,26817908
,use,1,26817908
,observational,1,26817908
,observational study,1,26817908
,study,1,26817908
,percutaneous,1,26817908
,percutaneous coronary interventions,1,26817908
,coronary,8,26817908
,interventions,1,26817908
,cis,1,26817908
,balloons,1,26817908
,adjunctive,1,26817908
,adjunctive treatment,1,26817908
,treatment,1,26817908
,restenosis,11,26817908
,isr,7,26817908
,lesions,2,26817908
,recurrent,2,26817908
,still,1,26817908
,deb,4,26817908
,use,4,26817908
,study,1,26817908
,associations,2,26817908
,target,4,26817908
,target lesion,4,26817908
,lesion,6,26817908
,november,1,26817908
,patients,1,26817908
,coronary artery,4,26817908
,artery,4,26817908
,hospital,1,26817908
,total,1,26817908
,patent,2,26817908
,group,5,26817908
,negative,1,26817908
,noninvasive,1,26817908
,examinations,1,26817908
,clinical,3,26817908
,symptoms,1,26817908
,angiographic,2,26817908
,current,3,26817908
,results,2,26817908
,groups,1,26817908
,cox,1,26817908
,regression,1,26817908
,regression analyses,1,26817908
,average,1,26817908
,age,1,26817908
,years,1,26817908
,men,1,26817908
,segment,1,26817908
,elevation,1,26817908
,myocardial,2,26817908
,myocardial infarction,2,26817908
,infarction,2,26817908
,more,2,26817908
,frequent,2,26817908
,clinical presentation,1,26817908
,presentation,1,26817908
,stable,1,26817908
,stable angina,1,26817908
,angina,1,26817908
,percentages,1,26817908
,comorbidities,1,26817908
,hypertension,1,26817908
,diabetes,1,26817908
,prior,2,26817908
,prior myocardial infarction,1,26817908
,heart,1,26817908
,heart failure,1,26817908
,failure,1,26817908
,coronary artery bypass,1,26817908
,coronary artery bypass grafting,1,26817908
,artery bypass grafting,1,26817908
,bypass,1,26817908
,bypass grafting,1,26817908
,grafting,1,26817908
,renal,1,26817908
,renal disease,1,26817908
,disease,1,26817908
,esrd,2,26817908
,regardless,1,26817908
,drugeluting stent isr,1,26817908
,stent,2,26817908
,worse,1,26817908
,baremetal stent isr,1,26817908
,multivariate analysis,1,26817908
,analysis,1,26817908
,severity,2,26817908
,stenosis,2,26817908
,independently,2,26817908
,differences,1,26817887
,women,1,26817887
,men,1,26817887
,phase,1,26817887
,cardiac,1,26817887
,cardiac rehabilitation,1,26817887
,rehabilitation,1,26817887
,acute,1,26817887
,acute myocardial infarction,1,26817887
,myocardial,1,26817887
,myocardial infarction,1,26817887
,infarction,1,26817887
,analysis,1,26817887
,numerous,1,26817887
,studies,2,26817887
,differences,6,26817887
,patients,9,26817887
,acute,1,26817887
,acute myocardial infarction,1,26817887
,myocardial,1,26817887
,myocardial infarction,1,26817887
,infarction,1,26817887
,ami,4,26817887
,few,1,26817887
,inpatients,1,26817887
,phase,2,26817887
,inpatient,3,26817887
,cardiac,3,26817887
,cardiac rehabilitation,3,26817887
,rehabilitation,3,26817887
,data,1,26817887
,taiwan,1,26817887
,national,1,26817887
,national health insurance,1,26817887
,health,1,26817887
,health insurance,1,26817887
,insurance,1,26817887
,research,1,26817887
,database,1,26817887
,study,1,26817887
,adult,1,26817887
,comorbidity,3,26817887
,medical,1,26817887
,medical service,1,26817887
,service,1,26817887
,service use,1,26817887
,use,1,26817887
,prognosis,4,26817887
,male,3,26817887
,female,5,26817887
,female patients,4,26817887
,comorbidities,2,26817887
,prognoses,1,26817887
,sample,1,26817887
,average,1,26817887
,age,2,26817887
,severe,2,26817887
,significantly,2,26817887
,more,1,26817887
,days,2,26817887
,hospitalization,1,26817887
,intensive care,1,26817887
,intensive care unit,1,26817887
,care,1,26817887
,unit,1,26817887
,male patients,1,26817887
,hospital,1,26817887
,hospital mortality,1,26817887
,mortality,5,26817887
,mortality rate,4,26817887
,rate,4,26817887
,risk,3,26817887
,moderate,1,26817887
,renal,1,26817887
,renal disease,1,26817887
,disease,1,26817887
,odds ratio,1,26817887
,ratio,1,26817887
,confidence,1,26817887
,confidence interval,1,26817887
,interval,1,26817887
,not,2,26817887
,risk factors,2,26817887
,factors,2,26817887
,addition,1,26817887
,early,1,26817691
,cardiovascular,1,26817691
,cardiovascular events,1,26817691
,events,1,26817691
,women,1,26817691
,history,1,26817691
,gestational,1,26817691
,gestational diabetes,1,26817691
,gestational diabetes mellitus,1,26817691
,diabetes,1,26817691
,diabetes mellitus,1,26817691
,background,1,26817691
,effect,1,26817691
,gestational,1,26817691
,gestational diabetes,1,26817691
,gestational diabetes mellitus,1,26817691
,diabetes,4,26817691
,diabetes mellitus,2,26817691
,gdm,7,26817691
,cardiovascular,1,26817691
,cardiovascular diseases,1,26817691
,diseases,3,26817691
,cvd,5,26817691
,not,2,26817691
,first,1,26817691
,years,4,26817691
,postpartum,4,26817691
,regardless,1,26817691
,subsequent,2,26817691
,aim,1,26817691
,study,2,26817691
,risk,3,26817691
,events,1,26817691
,methods,1,26817691
,followup,1,26817691
,data,1,26817691
,french,1,26817691
,database,2,26817691
,groups,1,26817691
,women,3,26817691
,history,3,26817691
,previous,1,26817691
,myocardial,2,26817691
,myocardial infarction,2,26817691
,infarction,2,26817691
,stroke,2,26817691
,heart,1,26817691
,heart bypass,1,26817691
,bypass,1,26817691
,bypass surgery,1,26817691
,surgery,1,26817691
,coronary,2,26817691
,coronary angioplasty,1,26817691
,angioplasty,1,26817691
,carotid,1,26817691
,carotid endarterectomy,1,26817691
,endarterectomy,1,26817691
,hypertensive,3,26817691
,hypertensive disease,1,26817691
,disease,1,26817691
,determinants,1,26817691
,age,2,26817691
,obesity,2,26817691
,hypertensive diseases,1,26817691
,pregnancy,2,26817691
,odds ratios,1,26817691
,ratios,1,26817691
,outcomes,1,26817691
,multiple,1,26817691
,logistic,1,26817691
,logistic regressions,1,26817691
,regressions,1,26817691
,results,1,26817691
,hospital,1,26817691
,hypertensive disorders,1,26817691
,disorders,1,26817691
,significantly,1,26817691
,odds ratio,1,26817691
,ratio,1,26817691
,variable,1,26817691
,separate,1,26817691
,model,1,26817691
,aor,3,26817691
,hypertension,1,26817691
,conclusions,1,26817691
,risk factor,1,26817691
,factor,1,26817691
,vascular,1,26817691
,vascular diseases,1,26817691
,lifestyle,1,26817691
,lifestyle changes,1,26817691
,changes,1,26817691
,prevalence,1,26817333
,stages,1,26817333
,chronic,1,26817333
,chronic kidney disease,1,26817333
,kidney,1,26817333
,kidney disease,1,26817333
,disease,1,26817333
,mdrd,1,26817333
,formula,1,26817333
,patients,1,26817333
,ambulatory,1,26817333
,settings,1,26817333
,background,1,26817333
,staging,1,26817333
,staging system,1,26817333
,system,1,26817333
,chronic,3,26817333
,chronic kidney disease,2,26817333
,kidney,2,26817333
,kidney disease,2,26817333
,disease,5,26817333
,classification,1,26817333
,role,1,26817333
,patients,8,26817333
,stratification,1,26817333
,activity,1,26817333
,aim,1,26817333
,study,2,26817333
,frequency,1,26817333
,appearance,1,26817333
,consecutive,1,26817333
,stages,1,26817333
,mdrd,1,26817333
,formula,1,26817333
,diagnosed,2,26817333
,ckd,3,26817333
,additio,1,26817333
,relationship,1,26817333
,egfr,5,26817333
,values,2,26817333
,biochemical,1,26817333
,parameters,1,26817333
,comorbidities,1,26817333
,methods,1,26817333
,retrospectively,1,26817333
,group,1,26817333
,males,1,26817333
,females,1,26817333
,years,1,26817333
,creatinine,2,26817333
,creatinine level,1,26817333
,level,1,26817333
,creatinine clearance,1,26817333
,clearance,1,26817333
,results,1,26817333
,highest,2,26817333
,percentage,2,26817333
,3rd,2,26817333
,stage,2,26817333
,positive,1,26817333
,correlations,2,26817333
,hba1c,1,26817333
,negative,1,26817333
,age,1,26817333
,systolic,1,26817333
,systolic blood pressure,1,26817333
,blood,1,26817333
,blood pressure,1,26817333
,pressure,1,26817333
,well,1,26817333
,uric acid,1,26817333
,acid,1,26817333
,concentration,1,26817333
,cardiovascular,2,26817333
,cardiovascular diseases,1,26817333
,diseases,1,26817333
,lower,2,26817333
,compare,1,26817333
,complications,2,26817333
,atrial,1,26817333
,atrial fib rillation,1,26817333
,arterial,1,26817333
,arterial hypertension,1,26817333
,hypertension,1,26817333
,chronic heart failure,1,26817333
,heart,2,26817333
,heart failure,1,26817333
,failure,1,26817333
,ischaemic,1,26817333
,ischaemic heart disease,1,26817333
,heart disease,1,26817333
,myocardial,1,26817333
,myocardial infarction,1,26817333
,infarction,1,26817333
,conclusions,1,26817333
,cardiovascular complications,1,26817333
,significantly,1,26817333
,disturbances,1,26817333
,outcomes,1,26817217
,comparison,1,26817217
,ischemic,1,26817217
,ischemic stroke,1,26817217
,stroke,1,26817217
,patients,2,26817217
,intracranial,1,26817217
,intracranial arterial,1,26817217
,arterial,1,26817217
,arterial stenosis,1,26817217
,stenosis,2,26817217
,significant,1,26817217
,extracranial,2,26817217
,carotid,2,26817217
,carotid stenosis,1,26817217
,carotid ste,1,26817217
,ste,1,26817217
,objective,1,26817217
,risk,2,26817217
,recurrent,5,26817217
,ischemic,4,26817217
,ischemic stroke,4,26817217
,stroke,8,26817217
,acute,5,26817217
,acute coronary syndrome,5,26817217
,coronary,5,26817217
,syndrome,5,26817217
,large,1,26817217
,large artery,1,26817217
,artery,1,26817217
,atherosclerotic,1,26817217
,subtype,1,26817217
,purpose,1,26817217
,study,3,26817217
,outcomes,1,26817217
,patients,12,26817217
,intracranial,6,26817217
,intracranial arterial,6,26817217
,arterial,6,26817217
,arterial stenosis,5,26817217
,stenosis,13,26817217
,significant,5,26817217
,extracranial,12,26817217
,carotid,11,26817217
,carotid stenosis,8,26817217
,carotid ste,3,26817217
,ste,4,26817217
,material,1,26817217
,method,1,26817217
,prospectively,1,26817217
,neurologic,1,26817217
,radiologic,1,26817217
,investigations,1,26817217
,beginning,1,26817217
,regular,1,26817217
,outpatients,1,26817217
,neurology,1,26817217
,unit,1,26817217
,mean,1,26817217
,followup,2,26817217
,months,1,26817217
,myocardial,1,26817217
,myocardial infarction,1,26817217
,infarction,1,26817217
,death,2,26817217
,results,1,26817217
,group,4,26817217
,only,1,26817217
,causes,1,26817217
,stage,1,26817217
,cancers,1,26817217
,related,1,26817217
,conditions,1,26817217
,multivariate analysis,1,26817217
,analysis,1,26817217
,symptomatic,1,26817217
,risk factor,1,26817217
,factor,1,26817217
,conclusion,1,26817217
,difference,1,26817217
,other,1,26817217
,hand,1,26817217
,more,1,26817217
,incidences,1,26817217
,significantly,1,26817217
,arterial ste,1,26817217
,arterial ste nosis,1,26817217
,evaluation,1,26816931
,endothelial,1,26816931
,platelet,1,26816931
,patients,1,26816931
,acute,1,26816931
,acute coronary syndrome,1,26816931
,coronary,1,26816931
,syndrome,1,26816931
,background,1,26816931
,nuclear,1,26816931
,fragments,1,26816931
,membrane,1,26816931
,cell,1,26816931
,stress,1,26816931
,elevated,1,26816931
,levels,4,26816931
