conceptID,concept,rank,PMID
,conditions,1,26116131
,overexpressed,1,26116131
,myocardium,1,26116131
,early,1,26116131
,early stages,1,26116131
,stages,1,26116131
,heart,1,26116131
,heart failure,1,26116131
,failure,1,26116131
,biomarker,1,26116131
,extracellular,1,26116131
,extracellular matrix,1,26116131
,matrix,1,26116131
,turnover,1,26116131
,myocardial,4,26116131
,remodeling,2,26116131
,aim,1,26116131
,study,2,26116131
,ability,2,26116131
,cardiac,1,26116131
,model,2,26116131
,myocardial infarction,1,26116131
,infarction,1,26116131
,techniques,1,26116131
,methods,1,26116131
,recombinant,1,26116131
,vitro,2,26116131
,binding,2,26116131
,targets,1,26116131
,vivo,2,26116131
,studies,3,26116131
,rat,1,26116131
,animals,1,26116131
,magnetic,1,26116131
,magnetic resonance,1,26116131
,resonance,1,26116131
,weeks,1,26116131
,sham,1,26116131
,rats,3,26116131
,controls,1,26116131
,pharmacokinetic,1,26116131
,histological,1,26116131
,intravenous,1,26116131
,intravenous administration,1,26116131
,administration,1,26116131
,results,1,26116131
,affinity,1,26116131
,counts,1,26116131
,minute,1,26116131
,laminin,1,26116131
,cpm,4,26116131
,fibronectin,1,26116131
,collagen,3,26116131
,type,1,26116131
,serum,1,26116131
,quantitative,1,26116131
,uptake,2,26116131
,infarct,4,26116131
,extent,1,26116131
,scar,1,26116131
,total,1,26116131
,deposition,1,26116131
,percentage,1,26116131
,area,1,26116131
,thick,1,26116131
,content,1,26116131
,square,1,26116131
,square micrometer,1,26116131
,micrometer,1,26116131
,conclusions,1,26116131
,preliminary,1,26116131
,data,1,26116131
,potential,1,26116131
,contrast,1,26116131
,contrast agent,1,26116131
,agent,1,26116131
,imaging,3,26116131
,interstitial,1,26116131
,changes,1,26116131
,strategies,1,26116131
,imaging tool,1,26116131
,tool,1,26116131
,assessment,1,26116131
,treatment,1,26116131
,patients,1,26116131
,vorapaxar,1,26104312
,receptor1,1,26104312
,antagonist,1,26104312
,sword,1,26104312
,acute,2,26104312
,acute coronary syndrome,2,26104312
,coronary,3,26104312
,syndrome,2,26104312
,acs,1,26104312
,group,1,26104312
,reduced,1,26104312
,blood,1,26104312
,blood flow,1,26104312
,flow,1,26104312
,coronary arteries,1,26104312
,arteries,1,26104312
,decreased,1,26104312
,functioning,1,26104312
,death,1,26104312
,heart,1,26104312
,heart muscle,1,26104312
,muscle,1,26104312
,patients,4,26104312
,usually,1,26104312
,combination,2,26104312
,antiplatelet drug,1,26104312
,drug,4,26104312
,drug therapy,1,26104312
,therapy,5,26104312
,acetylsalicylic acid,1,26104312
,acid,1,26104312
,aspirin,2,26104312
,adenosine,1,26104312
,adenosine diphosphate,1,26104312
,adenosine diphosphate receptor inhibitor,1,26104312
,diphosphate,1,26104312
,receptor,3,26104312
,inhibitor,1,26104312
,recurrence,2,26104312
,ischemic,3,26104312
,events,5,26104312
,prophylactic,1,26104312
,certain,1,26104312
,successful,1,26104312
,secondary,2,26104312
,complications,3,26104312
,research,1,26104312
,still,1,26104312
,advances,1,26104312
,further,1,26104312
,vorapaxar,6,26104312
,prevention,1,26104312
,cardiac,1,26104312
,cardiac events,1,26104312
,thrombin,1,26104312
,thrombin receptor,1,26104312
,antagonist,1,26104312
,reversible,1,26104312
,inhibition,1,26104312
,receptor1,1,26104312
,par,1,26104312
,platelets,1,26104312
,platelet,1,26104312
,platelet aggre,1,26104312
,platelet aggre gation,1,26104312
,agonist,1,26104312
,peptide,1,26104312
,trap,1,26104312
,various,1,26104312
,world,1,26104312
,wide,1,26104312
,efficacy,1,26104312
,antiplatelet agent,2,26104312
,agent,2,26104312
,recurrent,1,26104312
,cardiovascular,2,26104312
,expense,1,26104312
,intracranial,1,26104312
,intracranial haemorrhage,1,26104312
,haemorrhage,1,26104312
,standard,2,26104312
,standard therapy,1,26104312
,alone,1,26104312
,same,1,26104312
,reason,1,26104312
,prior,1,26104312
,stroke,1,26104312
,transient,1,26104312
,transient ischemic,1,26104312
,transient ischemic attack,1,26104312
,ischemic attack,1,26104312
,attack,1,26104312
,ich,1,26104312
,food,1,26104312
,drug administration,1,26104312
,administration,1,26104312
,fda,1,26104312
,antiplatelet therapy,1,26104312
,reduction,1,26104312
,cardiovascular events,1,26104312
,history,1,26104312
,myocardial,1,26104312
,myocardial infarction,1,26104312
,infarction,1,26104312
,peripheral,1,26104312
,peripheral arterial,1,26104312
,peripheral arterial disease,1,26104312
,arterial,1,26104312
,arterial disease,1,26104312
,disease,1,26104312
,sharp,1,26104312
,available,1,26104312
,brand,1,26104312
,brand name,1,26104312
,name,1,26104312
,zontivity,1,26104312
,oral,1,26104312
,oral tablet,1,26104312
,tablet,1,26104312
,equivalent,1,26104312
,vorapaxar sulfate,1,26104312
,sulfate,1,26104312
,patents,1,26104312
,inflammation,1,26089613
,hemostasis,1,26089613
,patients,1,26089613
,coronary,1,26089613
,coronary artery,1,26089613
,coronary artery disease,1,26089613
,artery,1,26089613
,artery disease,1,26089613
,disease,1,26089613
,coronary,1,26089613
,coronary artery,1,26089613
,coronary artery disease,1,26089613
,artery,1,26089613
,artery disease,1,26089613
,disease,1,26089613
,cad,5,26089613
,global,1,26089613
,epidemic,1,26089613
,currently,1,26089613
,study,4,26089613
,markers,2,26089613
,inflammation,2,26089613
,hemostasis,2,26089613
,possible,2,26089613
,association,1,26089613
,patients,3,26089613
,out,1,26089613
,acute,1,26089613
,acute myocardial infarction,1,26089613
,myocardial,1,26089613
,myocardial infarction,1,26089613
,infarction,1,26089613
,ami,2,26089613
,age,1,26089613
,controls,2,26089613
,parameters,1,26089613
,high,1,26089613
,high sensitivity,1,26089613
,sensitivity,1,26089613
,creactive protein,1,26089613
,protein,1,26089613
,tumor,1,26089613
,tumor necrosis,1,26089613
,tumor necrosis factor,1,26089613
,necrosis,1,26089613
,factor,1,26089613
,tnf,1,26089613
,fib rinogen,2,26089613
,fibrin,2,26089613
,ddimer,3,26089613
,novel,1,26089613
,risk,1,26089613
,inflammatory,2,26089613
,homocysteine,1,26089613
,homocysteine levels,1,26089613
,levels,1,26089613
,significantly,1,26089613
,positive,1,26089613
,correlation,1,26089613
,multivariate analysis,1,26089613
,analysis,1,26089613
,best,1,26089613
,determinant,1,26089613
,results,1,26089613
,synergistic,1,26089613
,role,1,26089613
,pathogenesis,1,26089613
,myocardial,1,26060444
,myocardial ischemia,1,26060444
,ischemia,1,26060444
,reperfusion,1,26060444
,reperfusion injury,1,26060444
,injury,1,26060444
,oxidative,1,26060444
,oxidative stress,1,26060444
,stress,1,26060444
,apoptosis,1,26060444
,rats,1,26060444
,hydrogen,1,26060444
,hydrogen sulfide,1,26060444
,sulfide,1,26060444
,gasotransmitter,1,26060444
,cardiovascular,1,26060444
,cardiovascular functions,1,26060444
,functions,1,26060444
,present,1,26060444
,study,1,26060444
,effect,1,26060444
,donor,1,26060444
,myocardial,3,26060444
,myocardial ischemia,2,26060444
,ischemia,3,26060444
,reperfusion,3,26060444
,injury,3,26060444
,possible,1,26060444
,signaling,1,26060444
,mechanisms,1,26060444
,male,1,26060444
,rats,2,26060444
,intraperitoneally,1,26060444
,days,1,26060444
,then,1,26060444
,minutes,1,26060444
,anterior,1,26060444
,anterior descending coronary artery,1,26060444
,descending,1,26060444
,coronary,1,26060444
,coronary artery,1,26060444
,coronary artery occlusion,1,26060444
,artery,1,26060444
,artery occlusion,1,26060444
,occlusion,1,26060444
,hours,1,26060444
,cardiac,1,26060444
,cardiac ejection fraction,1,26060444
,ejection,1,26060444
,ejection fraction,1,26060444
,fraction,1,26060444
,fractional shortening,1,26060444
,shortening,1,26060444
,area,1,26060444
,histological,1,26060444
,plasma,2,26060444
,plasma creatine,1,26060444
,creatine,1,26060444
,creatine kinase,1,26060444
,kinase,1,26060444
,concentration,1,26060444
,activity,2,26060444
,myocardium,3,26060444
,groups,1,26060444
,malondialdehyde,1,26060444
,myeloperoxidase,1,26060444
,myeloperoxidase levels,1,26060444
,levels,1,26060444
,serum,1,26060444
,superoxide,1,26060444
,superoxide anion,1,26060444
,anion,1,26060444
,level,1,26060444
,phosphorylation,1,26060444
,mitogen,1,26060444
,mitogen activated protein kinases,1,26060444
,activated,1,26060444
,protein,1,26060444
,protein kinases,1,26060444
,kinases,1,26060444
,expression,2,26060444
,bax,1,26060444
,caspase3,1,26060444
,apoptosis,2,26060444
,data,1,26060444
,reperfusion injury,1,26060444
,oxidative,1,26060444
,oxidative stress,1,26060444
,stress,1,26060444
,trial,1,26052847
,sequential,1,26052847
,methods,1,26052847
,meta,1,26052847
,meta analysis,1,26052847
,analysis,1,26052847
,statistical,1,26052847
,statistical methods,1,26052847
,methods,3,26052847
,sequential,5,26052847
,metaanalysis,3,26052847
,applications,1,26052847
,design,2,26052847
,new,4,26052847
,group,1,26052847
,single,2,26052847
,calculation,1,26052847
,information,2,26052847
,size,3,26052847
,effects,4,26052847
,meta,2,26052847
,meta analysis,2,26052847
,analysis,4,26052847
,conceptual,2,26052847
,difficulties,2,26052847
,random,2,26052847
,model,2,26052847
,approach,1,26052847
,trial,4,26052847
,others,1,26052847
,copenhagen,1,26052847
,unit,1,26052847
,required,1,26052847
,sample,2,26052847
,sample size,1,26052847
,comparison,1,26052847
,not,1,26052847
,sufficient,1,26052847
,amount,1,26052847
,heterogeneity,1,26052847
,minimum,2,26052847
,several,1,26052847
,total,1,26052847
,number,3,26052847
,patients,1,26052847
,larger,1,26052847
,small,1,26052847
,formulae,1,26052847
,requisite,1,26052847
,sample sizes,1,26052847
,examples,1,26052847
,magnesium,1,26052847
,myocardial,1,26052847
,myocardial infarction,1,26052847
,infarction,1,26052847
,medical,1,26037005
,hospitalizations,1,26037005
,maryland,1,26037005
,residents,1,26037005
,mental,1,26037005
,mental illness,1,26037005
,illness,1,26037005
,objective,1,26037005
,goal,1,26037005
,study,2,26037005
,association,1,26037005
,mental,6,26037005
,mental illness,6,26037005
,illness,6,26037005
,ambulatory,1,26037005
,acs,8,26037005
,hospitalizations,4,26037005
,children,2,26037005
,adults,4,26037005
,older adults,2,26037005
,methods,1,26037005
,retrospective,1,26037005
,maryland,1,26037005
,hospital,1,26037005
,hospital discharge,1,26037005
,hospital discharge data,1,26037005
,discharge,1,26037005
,discharge data,1,26037005
,data,1,26037005
,logistic,1,26037005
,logistic regression,1,26037005
,regression,1,26037005
,associations,1,26037005
,results,1,26037005
,diagnosis,2,26037005
,heightened,1,26037005
,hospitalization,5,26037005
,age,1,26037005
,age groups,1,26037005
,groups,1,26037005
,conclusions,1,26037005
,increased,1,26037005
,life,1,26037005
,life span,1,26037005
,span,1,26037005
,future,1,26037005
,research,1,26037005
,potential,1,26037005
,medical,1,26037005
,behavioral,1,26037005
,behavioral health,1,26037005
,behavioral health care,1,26037005
,health,1,26037005
,health care,1,26037005
,health care models,1,26037005
,care,1,26037005
,models,1,26037005
,poorly,1,26037005
,somatic,1,26037005
,conditions,1,26037005
,persons,1,26037005
,gastrointestinal,1,26021538
,gastrointestinal complications,1,26021538
,complications,1,26021538
,cardiac,1,26021538
,cardiac surgery,1,26021538
,surgery,1,26021538
,years,1,26021538
,experience,1,26021538
,single,1,26021538
,center,1,26021538
,background,1,26021538
,aim,1,26021538
,study,1,26021538
,frequency,2,26021538
,gastrointestinal,2,26021538
,gastrointestinal complications,1,26021538
,complications,1,26021538
,risk,4,26021538
,risk factors,1,26021538
,factors,1,26021538
,patients,5,26021538
,cardiac,4,26021538
,cardiac surgery,2,26021538
,surgery,4,26021538
,order,1,26021538
,diagnostic,1,26021538
,protocols,1,26021538
,methods,1,26021538
,total,1,26021538
,period,1,26021538
,months,1,26021538
,retrospectively,1,26021538
,surgical,2,26021538
,surgical procedures,1,26021538
,procedures,2,26021538
,coronary,1,26021538
,coronary artery,1,26021538
,coronary artery bypass,1,26021538
,coronary artery bypass grafting,1,26021538
,artery,1,26021538
,artery bypass grafting,1,26021538
,bypass,2,26021538
,bypass grafting,1,26021538
,grafting,1,26021538
,heart,2,26021538
,heart valve,1,26021538
,valve,1,26021538
,aortic,2,26021538
,aortic surgery,1,26021538
,correction,1,26021538
,adult,1,26021538
,congenital,1,26021538
,congenital heart defects,1,26021538
,heart defects,1,26021538
,defects,1,26021538
,results,1,26021538
,intestinal,3,26021538
,intestinal ischemia,3,26021538
,ischemia,3,26021538
,upper,1,26021538
,lower,1,26021538
,lower gastrointestinal bleeding,1,26021538
,gastrointestinal bleeding,1,26021538
,bleeding,1,26021538
,most,1,26021538
,common,1,26021538
,affected,1,26021538
,intraaortic balloon pump,3,26021538
,balloon,3,26021538
,balloon pump,3,26021538
,pump,3,26021538
,low,1,26021538
,low cardiac output,1,26021538
,cardiac output,1,26021538
,output,1,26021538
,renal,2,26021538
,renal failure,1,26021538
,failure,1,26021538
,dysfunction,1,26021538
,peripheral,1,26021538
,peripheral arterial,1,26021538
,peripheral arterial disease,1,26021538
,arterial,1,26021538
,arterial disease,1,26021538
,disease,1,26021538
,history,1,26021538
,myocardial,1,26021538
,myocardial infarction,1,26021538
,infarction,1,26021538
,male,1,26021538
,male gender,1,26021538
,gender,1,26021538
,cardiopulmonary,1,26021538
,cardiopulmonary bypass,1,26021538
,cardiopulmonary bypass time,1,26021538
,time,2,26021538
,intubation,1,26021538
,sirs,1,26021538
,mods,1,26021538
,significantly,1,26021538
,conclusions,1,26021538
,occurrence,1,26021538
,placement,1,26021538
,examination,1,26021538
,descending,1,26021538
,descending aorta,1,26021538
,aorta,1,26021538
,out,1,26021538
,severe,1,26021538
,atherosclerotic,1,26021538
,changes,1,26021538
,case,1,26021538
,alternative,1,26021538
,support,1,26021538
,hip,1,26016287
,hip fracture,1,26016287
,fracture,1,26016287
,risk,1,26016287
,risk factor,1,26016287
,factor,1,26016287
,mortality,1,26016287
,patients,1,26016287
,years,1,26016287
,age,1,26016287
,study,1,26016287
,introduction,1,26016287
,hip,16,26016287
,hip fracture,15,26016287
,fracture,17,26016287
,patients,15,26016287
,injury,2,26016287
,most,2,26016287
,cases,1,26016287
,physical,1,26016287
,mental,1,26016287
,functional,1,26016287
,social,1,26016287
,balance,1,26016287
,orthopedic,2,26016287
,process,1,26016287
,consequences,1,26016287
,reports,1,26016287
,months,3,26016287
,many,1,26016287
,not,1,26016287
,baseline,1,26016287
,independence,1,26016287
,function,1,26016287
,recent,1,26016287
,decades,1,26016287
,increase,1,26016287
,life,2,26016287
,life expectancy,1,26016287
,expectancy,1,26016287
,years,6,26016287
,age,6,26016287
,exponential,1,26016287
,growth,1,26016287
,hip fractures,1,26016287
,fractures,1,26016287
,essential,1,26016287
,environmental,1,26016287
,environmental factors,1,26016287
,factors,1,26016287
,mortality,8,26016287
,mortality rates,4,26016287
,survival,2,26016287
,quality,1,26016287
,older adults,1,26016287
,adults,1,26016287
,objective,1,26016287
,association,2,26016287
,material,1,26016287
,methods,1,26016287
,observational,1,26016287
,longitudinal,1,26016287
,retrospective,1,26016287
,descriptive,1,26016287
,study,2,26016287
,clinical,1,26016287
,records,1,26016287
,orthopedics,1,26016287
,orthopedics service,1,26016287
,service,1,26016287
,hospital,3,26016287
,regional,1,26016287
,diagnosis,2,26016287
,previous,1,26016287
,regardless,1,26016287
,type,1,26016287
,treatment,2,26016287
,group,6,26016287
,control,3,26016287
,control group,3,26016287
,total,1,26016287
,sample,1,26016287
,sample size,1,26016287
,size,1,26016287
,data,2,26016287
,data collection,1,26016287
,collection,1,26016287
,forms,1,26016287
,sex,1,26016287
,time,2,26016287
,year,2,26016287
,case,1,26016287
,deceased,1,26016287
,cause,3,26016287
,death,3,26016287
,sep,2,26016287
,sis,2,26016287
,arrhythmia,1,26016287
,imbalance,1,26016287
,heart,1,26016287
,heart failure,1,26016287
,failure,1,26016287
,others,1,26016287
,results,2,26016287
,tables,1,26016287
,charts,1,26016287
,visual,1,26016287
,understanding,1,26016287
,patient,2,26016287
,demographics,1,26016287
,female,1,26016287
,female patients,1,26016287
,male,1,26016287
,male patients,1,26016287
,females,2,26016287
,males,1,26016287
,significant,1,26016287
,value,1,26016287
,main,1,26016287
,group it,1,26016287
,myocardial,1,26016287
,myocardial infarction,1,26016287
,infarction,1,26016287
,first,2,26016287
,deaths,2,26016287
,discussion,1,26016287
,risk,2,26016287
,risk factor,1,26016287
,factor,1,26016287
,prone,1,26016287
,major,2,26016287
,population,1,26016287
,apparently,1,26016287
,soft,1,26016287
,soft tissues,1,26016287
,tissues,1,26016287
,poor,3,26016287
,aseptic,1,26016287
,technique,1,26016287
,surgical,3,26016287
,surgical procedure,1,26016287
,procedure,1,26016287
,long,2,26016287
,family,1,26016287
,family support,1,26016287
,support,1,26016287
,support network,1,26016287
,network,1,26016287
,dementia,1,26016287
,surgical wound,1,26016287
,surgical wound care,1,26016287
,wound,1,26016287
,wound care,1,26016287
,care,1,26016287
,highest,2,26016287
,ages,1,26016287
,conditions,1,26016287
,age group,1,26016287
,always,1,26016287
,together,1,26016287
,internist,1,26016287
,geriatrician,1,26016287
,emergencies,1,26016287
,surgical treatment,1,26016287
,complications,1,26016287
,metallosis,1,25989782
,complete,1,25989782
,osteolysis,1,25989782
,ilium,1,25989782
,acetabulum,1,25989782
,proximal,1,25989782
,proximal femur,1,25989782
,femur,1,25989782
,complication,1,25989782
,total,1,25989782
,hip,1,25989782
,case,1,25989782
,case report,1,25989782
,report,1,25989782
,metallosis,2,25989782
,serious,1,25989782
,condition,2,25989782
,metallic,1,25989782
,debris,1,25989782
,soft,1,25989782
,soft tissues,1,25989782
,tissues,1,25989782
,body,1,25989782
,individuals,1,25989782
,joint,1,25989782
,joint replacement,1,25989782
,replacement,2,25989782
,surgery,3,25989782
,hip,2,25989782
,knee,1,25989782
,elbow,1,25989782
,incidence,1,25989782
,not,1,25989782
,common,1,25989782
,case,1,25989782
,male,1,25989782
,total,1,25989782
,total hip replacement,1,25989782
,hip replacement,1,25989782
,years,1,25989782
,earlier,1,25989782
,due,1,25989782
,avascular necrosis,1,25989782
,necrosis,1,25989782
,history,1,25989782
,massive,1,25989782
,right,1,25989782
,right thigh,1,25989782
,thigh,1,25989782
,mild,1,25989782
,mild pain,1,25989782
,pain,1,25989782
,discomfort,1,25989782
,september,1,25989782
,unable,1,25989782
,weight,1,25989782
,affected,1,25989782
,limb,1,25989782
,bedridden,1,25989782
,months,2,25989782
,femur,1,25989782
,medial,1,25989782
,side,1,25989782
,whole,1,25989782
,iliac,1,25989782
,iliac crest,1,25989782
,crest,1,25989782
,stem,1,25989782
,metal,1,25989782
,particles,1,25989782
,fibrous,1,25989782
,fibrous tissue,1,25989782
,tissue,1,25989782
,myocardial,1,25989782
,myocardial infarction,1,25989782
,infarction,1,25989782
,acute,1,25988015
,coronary,1,25988015
,coronary occlusion,1,25988015
,occlusion,1,25988015
,anterior,1,25988015
,anterior myocardial infarction,1,25988015
,myocardial,1,25988015
,myocardial infarction,1,25988015
,infarction,1,25988015
,diagnostic,1,25988015
,case,1,25988015
,young,1,25988015
,woman,1,25988015
,acute,1,25988015
,acute myocardial infarction,1,25988015
,myocardial,1,25988015
,myocardial infarction,1,25988015
,infarction,1,25988015
,cardiogenic,1,25988015
,cardiogenic shock,1,25988015
,shock,1,25988015
,main,1,25988015
,stem,1,25988015
,lms,2,25988015
,multiple,1,25988015
,reocclusions,1,25988015
,same,1,25988015
,area,1,25988015
,stent,1,25988015
,deployment,1,25988015
,defect,1,25988015
,left,1,25988015
,aortic,1,25988015
,further,1,25988015
,ct scan,1,25988015
,scan,1,25988015
,transoesophageal,1,25988015
,transoesophageal echocardiogram,1,25988015
,echocardiogram,1,25988015
,mass,2,25988015
,consistent,1,25988015
,papillary,1,25988015
,patient,1,25988015
,ventricular,1,25988015
,ventricular assist device,1,25988015
,assist,1,25988015
,device,1,25988015
,heart,1,25988015
,heart transp,1,25988015
,transp,1,25988015
,transp lant,1,25988015
,never,1,25988015
,surgery,1,25988015
,cardiovascular,1,25985568
,effects,1,25985568
,experimental,1,25985568
,myocardial,1,25985568
,myocardial infarction,1,25985568
,infarction,1,25985568
,oxidative,1,25985568
,oxidative stress,1,25985568
,stress,1,25985568
,inflammation,1,25985568
,rat,1,25985568
,model,1,25985568
,study,1,25985568
,cardiovascular,1,25985568
,effects,2,25985568
,experimental,1,25985568
,myocardial,4,25985568
,myocardial infarction,3,25985568
,infarction,3,25985568
,rat,1,25985568
,model,2,25985568
,animal,1,25985568
,animal model,1,25985568
,permanent,1,25985568
,ligation,1,25985568
,left,1,25985568
,left anterior,1,25985568
,left anterior descending coronary artery,1,25985568
,anterior,1,25985568
,anterior descending coronary artery,1,25985568
,descending,1,25985568
,coronary,1,25985568
,coronary artery,1,25985568
,artery,1,25985568
,lad,1,25985568
,rats,3,25985568
,surgery,1,25985568
,sixty,2,25985568
,male,1,25985568
,female,1,25985568
,groups,2,25985568
,sham,2,25985568
,group,4,25985568
,treatment,4,25985568
,verapamil,2,25985568
,animals,1,25985568
,immediately,1,25985568
,operation,1,25985568
,intravenous,1,25985568
,intravenous injection,1,25985568
,injection,1,25985568
,infarct,1,25985568
,size,1,25985568
,activities,2,25985568
,serum,4,25985568
,serum aspartate aminotransferase,1,25985568
,aspartate,1,25985568
,aspartate aminotransferase,1,25985568
,aminotransferase,1,25985568
,ast,1,25985568
,creatine,1,25985568
,creatine phosphokinase,1,25985568
,phosphokinase,1,25985568
,cpk,1,25985568
,lactate,1,25985568
,lactate dehydrogenase,1,25985568
,dehydrogenase,1,25985568
,ldh,1,25985568
,significantly,1,25985568
,superoxide,1,25985568
,superoxide dismutase,1,25985568
,sod,1,25985568
,glutathione,1,25985568
,glutathione peroxidase,1,25985568
,peroxidase,1,25985568
,content,2,25985568
,calcium,2,25985568
,levels,1,25985568
,interleukin1β,1,25985568
,tumor,1,25985568
,tumor necrosis,1,25985568
,tumor necrosis factor,1,25985568
,necrosis,1,25985568
,factor,1,25985568
,histopathological,1,25985568
,results,2,25985568
,same,1,25985568
,effect,1,25985568
,free,1,25985568
,free radicals,1,25985568
,radicals,1,25985568
,metabolism,1,25985568
,release,1,25985568
,inflammatory,1,25985568
,cytokines,1,25985568
,heart,1,25984334
,regeneration,1,25984334
,stem,1,25984334
,stem cells,1,25984334
,cells,1,25984334
,cytokines,1,25984334
,human,1,25984334
,heart,3,25984334
,capacity,2,25984334
,response,1,25984334
,cardiac,2,25984334
,cardiac infarction,1,25984334
,infarction,2,25984334
,last,1,25984334
,decade,1,25984334
,stem,4,25984334
,stem cells,4,25984334
,cells,4,25984334
,heart repair,1,25984334
,repair,1,25984334
,differentiation,1,25984334
,paracrine,2,25984334
,cytokine,1,25984334
,cytokine secretion,1,25984334
,secretion,1,25984334
,different,1,25984334
,types,1,25984334
,mesenchymal,1,25984334
,mesenchymal stem cells,1,25984334
,high,1,25984334
,proliferative,1,25984334
,potential,1,25984334
,secrete,1,25984334
,numerous,1,25984334
,cytokines,2,25984334
,growth,1,25984334
,growth factors,1,25984334
,factors,1,25984334
,micrornas,1,25984334
,roles,1,25984334
,regeneration,2,25984334
,neovascularization,1,25984334
,mechanisms,2,25984334
,others,1,25984334
,review,1,25984334
,relative,1,25984334
,signaling,1,25984334
,signaling pathways,1,25984334
,pathways,1,25984334
,key,1,25984334
,future,1,25984334
,therapeutic,1,25984334
,strategy,1,25984334
,myocardial,1,25984334
,myocardial infarction,1,25984334
,patients,1,25984334
,cardiac,1,25984329
,regeneration,1,25984329
,diabetes,1,25984329
,prevalence,1,25984329
,diabetes,2,25984329
,cause,1,25984329
,morbidity,1,25984329
,mortality,2,25984329
,rapidly,2,25984329
,health,1,25984329
,health care,1,25984329
,health care costs,1,25984329
,care,1,25984329
,costs,1,25984329
,glucose,1,25984329
,glucose control,1,25984329
,control,1,25984329
,good,1,25984329
,pharmacological,1,25984329
,interventions,1,25984329
,diabetic,5,25984329
,patient,1,25984329
,patient life,1,25984329
,life,1,25984329
,life span,1,25984329
,span,1,25984329
,frequency,1,25984329
,myocardial,2,25984329
,myocardial ischemia,1,25984329
,ischemia,2,25984329
,infarction,3,25984329
,patients,2,25984329
,more,1,25984329
,effective,1,25984329
,therapeutic,1,25984329
,approaches,1,25984329
,past,1,25984329
,years,2,25984329
,cellular,4,25984329
,repair,2,25984329
,injured,1,25984329
,adult,1,25984329
,heart,1,25984329
,focus,1,25984329
,broad,1,25984329
,spectrum,1,25984329
,preclinical,2,25984329
,clinical,3,25984329
,clinical research,1,25984329
,research,1,25984329
,recent,2,25984329
,clinical trials,1,25984329
,favorable,2,25984329
,initial,1,25984329
,endpoints,1,25984329
,improvements,1,25984329
,cardiac,4,25984329
,cardiac function,1,25984329
,function,1,25984329
,symptoms,1,25984329
,cellular therapy,1,25984329
,therapy,1,25984329
,due,2,25984329
,risk,1,25984329
,cardiac disease,1,25984329
,disease,1,25984329
,regeneration,2,25984329
,strategy,1,25984329
,diabetic cardiomyopathy,1,25984329
,cardiomyopathy,1,25984329
,myocardial infarction,1,25984329
,preclinical studies,1,25984329
,studies,1,25984329
,myocardium,2,25984329
,not,1,25984329
,environment,1,25984329
,transplantation,1,25984329
,survival,2,25984329
,stem,1,25984329
,stem cells,1,25984329
,cells,1,25984329
,kinetics,1,25984329
,remodeling,1,25984329
,unique,1,25984329
,conditions,2,25984329
,novel,1,25984329
,solutions,1,25984329
,order,1,25984329
,efficiency,1,25984329
,review,1,25984329
,advances,1,25984329
,then,1,25984329
,overview,1,25984329
,serum,1,25984279
,level,1,25984279
,plasminogen,1,25984279
,plasminogen activator,1,25984279
,plasminogen activator inhibitor,1,25984279
,inhibitor,1,25984279
,addicted,1,25984279
,patients,1,25984279
,coronary,1,25984279
,coronary artery,1,25984279
,coronary artery disease,1,25984279
,artery,1,25984279
,artery disease,1,25984279
,disease,1,25984279
,background,1,25984279
,plasminogen,3,25984279
,plasminogen activator,2,25984279
,glycoprotein,1,25984279
,inhibitory,1,25984279
,effects,1,25984279
,formation,1,25984279
,plasmin,1,25984279
,clot,1,25984279
,lysis,1,25984279
,vessel,4,25984279
,walls,1,25984279
,several,1,25984279
,evidences,1,25984279
,relationship,1,25984279
,coronary,3,25984279
,coronary artery,2,25984279
,coronary artery disease,2,25984279
,artery,2,25984279
,artery disease,2,25984279
,disease,5,25984279
,response,1,25984279
,fibrinolytic,1,25984279
,fibrinolytic therapy,1,25984279
,therapy,1,25984279
,patients,11,25984279
,myocardial,1,25984279
,myocardial infarction,1,25984279
,infarction,1,25984279
,level,3,25984279
,opium,3,25984279
,opium addiction,1,25984279
,addiction,1,25984279
,most,1,25984279
,factors,2,25984279
,cardiovascular,1,25984279
,cardiovascular events,1,25984279
,events,1,25984279
,due,1,25984279
,imbalance,1,25984279
,coagulation,1,25984279
,anticoagulation,1,25984279
,blood,2,25984279
,study,2,25984279
,levels,5,25984279
,comparison,1,25984279
,non,1,25984279
,addicts,1,25984279
,methods,1,25984279
,coronary heart disease,1,25984279
,heart,1,25984279
,heart disease,1,25984279
,chd,2,25984279
,angiography,1,25984279
,results,2,25984279
,medical,1,25984279
,medical history,1,25984279
,history,1,25984279
,creatinine,2,25984279
,creatinine levels,1,25984279
,lipid,2,25984279
,profile,2,25984279
,morphine,3,25984279
,morphine urine,2,25984279
,morphine urine test,2,25984279
,urine,2,25984279
,urine test,2,25984279
,test,3,25984279
,blood sample,1,25984279
,sample,1,25984279
,pai,1,25984279
,positive,1,25984279
,case,2,25984279
,group,4,25984279
,control,2,25984279
,control group,2,25984279
,negative,1,25984279
,test results,1,25984279
,groups,3,25984279
,findings,1,25984279
,average,1,25984279
,statistically,2,25984279
,statistically significant,2,25984279
,significant,2,25984279
,frequency,2,25984279
,single,1,25984279
,same,1,25984279
,differences,1,25984279
,age,1,25984279
,creatinine level,1,25984279
,females,1,25984279
,risk,2,25984279
,high,1,25984279
,conclusion,1,25984279
,other,1,25984279
,atherosclerosis,1,25984279
