conceptID,concept,rank,PMID
,swedish,2,24062921
,tertiary,1,24062921
,tertiary care,1,24062921
,tertiary care hospital,1,24062921
,care,2,24062921
,care hospital,1,24062921
,hospital,1,24062921
,register,2,24062921
,information,1,24062921
,knowledge,1,24062921
,heart,1,24062921
,intensive care,1,24062921
,admissions,1,24062921
,age,1,24062921
,years,1,24062921
,male,1,24062921
,medical,1,24062921
,medical records,1,24062921
,records,1,24062921
,time,1,24062921
,time point,1,24062921
,point,1,24062921
,symptom,1,24062921
,onset,1,24062921
,mortality,4,24062921
,endpoint,2,24062921
,death,1,24062921
,icd,1,24062921
,therapy,1,24062921
,alive,3,24062921
,inhospital mortality,2,24062921
,low,1,24062921
,rate,1,24062921
,conclusion,1,24062921
,large,1,24062921
,pci,1,24062921
,prognosis,1,24062921
,lifesaving,1,24062911
,case,1,24062911
,dresslers,1,24062911
,dresslers syndrome,1,24062911
,syndrome,1,24062911
,myocardial,3,24062911
,myocardial rupture,1,24062911
,rupture,3,24062911
,uncommon,1,24062911
,life,2,24062911
,event,1,24062911
,setting,1,24062911
,acute,1,24062911
,acute myocardial infarction,1,24062911
,myocardial infarction,2,24062911
,infarction,2,24062911
,case,1,24062911
,case report,1,24062911
,report,1,24062911
,rare,1,24062911
,instance,1,24062911
,patient,1,24062911
,presenting,1,24062911
,signs,1,24062911
,ventricular,2,24062911
,late,1,24062911
,presentation,1,24062911
,findings,1,24062911
,cardiac,1,24062911
,computed,1,24062911
,computed tomography,1,24062911
,tomography,1,24062911
,well,1,24062911
,intraoperative,1,24062911
,very,1,24062911
,very high,1,24062911
,high,1,24062911
,attendant,1,24062911
,mortality,1,24062911
,risk,1,24062911
,patients,1,24062911
,earlier,1,24062911
,development,1,24062911
,dresslers,1,24062911
,dresslers syndrome,1,24062911
,syndrome,1,24062911
,intense,1,24062911
,inflammatory,1,24062911
,process,1,24062911
,pericardium,1,24062911
,dense,1,24062911
,adhesions,1,24062911
,leak,1,24062911
,ventricular free wall rupture,1,24062911
,free,1,24062911
,wall,1,24062911
,extravasation,1,24062911
,predictive,1,24062910
,predictive validity,1,24062910
,validity,1,24062910
,bleeding,1,24062910
,bleeding risk,1,24062910
,risk,1,24062910
,scores,1,24062910
,acute,1,24062910
,acute coronary syndrome,1,24062910
,coronary,1,24062910
,syndrome,1,24062910
,aims,1,24062910
,haemorrhagic,1,24062910
,complications,1,24062910
,outcomes,1,24062910
,acute,1,24062910
,acute coronary syndrome,1,24062910
,coronary,4,24062910
,syndrome,1,24062910
,acs,6,24062910
,patients,7,24062910
,various,1,24062910
,risk,2,24062910
,scores,1,24062910
,available,1,24062910
,performance,2,24062910
,bleeding,4,24062910
,methods,1,24062910
,consecutive,1,24062910
,calculated,1,24062910
,action,4,24062910
,major,3,24062910
,events,1,24062910
,serious,2,24062910
,minor,1,24062910
,episodes,1,24062910
,myocardial,1,24062910
,myocardial infarction,1,24062910
,infarction,1,24062910
,stemi,4,24062910
,calibration,2,24062910
,test,1,24062910
,discrimination,2,24062910
,results,1,24062910
,best,1,24062910
,prognostic,1,24062910
,significantly,1,24062910
,superior,1,24062910
,types,2,24062910
,well,1,24062910
,coronary arteriography,3,24062910
,arteriography,3,24062910
,radial,1,24062910
,femoral,1,24062910
,approach,1,24062910
,capacity,1,24062910
,not,1,24062910
,oral,1,24062910
,oral anticoagulant,1,24062910
,anticoagulant,1,24062910
,highest,1,24062910
,values,1,24062910
,poor,1,24062910
,conclusions,1,24062910
,score,1,24062910
,most,1,24062910
,accurate,1,24062910
,quantitative,1,24062910
,tool,1,24062910
,new,1,24062909
,category,1,24062909
,complete,1,24062909
,reperfusion,1,24062909
,reperfusion therapy,1,24062909
,therapy,1,24062909
,aim,1,24062909
,not,1,24062909
,association,1,24062909
,resolution,1,24062909
,fibrinolysis,1,24062909
,mortality,6,24062909
,methods,1,24062909
,ecg,1,24062909
,bivalirudin,1,24062909
,unfractionated heparin,1,24062909
,heparin,1,24062909
,streptokinase,1,24062909
,patients,8,24062909
,stelevation myocardial infarction ecgs,1,24062909
,myocardial,1,24062909
,myocardial infarction,1,24062909
,myocardial infarction ecgs,1,24062909
,infarction,1,24062909
,ecgs,1,24062909
,baseline,2,24062909
,minutes,2,24062909
,main,1,24062909
,outcome,1,24062909
,outcome measure,1,24062909
,measure,1,24062909
,results,1,24062909
,elevation,1,24062909
,categories,1,24062909
,changes,1,24062909
,infarct,2,24062909
,further,1,24062909
,partial,1,24062909
,complete,5,24062909
,new,5,24062909
,comparison,1,24062909
,similar,1,24062909
,peak,1,24062909
,cardiac,1,24062909
,cardiac enzyme,1,24062909
,cardiac enzyme elevations,1,24062909
,enzyme,1,24062909
,elevations,1,24062909
,multivariate analysis,1,24062909
,analysis,1,24062909
,age,1,24062909
,sex,1,24062909
,location,1,24062909
,significant,1,24062909
,predictor,1,24062909
,conclusions,1,24062909
,group,1,24062909
,rapid,1,24062909
,triage,1,24062909
,early,1,24062909
,angiography,1,24062909
,revascularization,1,24062909
,reperfusion,1,24062908
,delay,1,24062908
,patients,1,24062908
,primary,1,24062908
,percutaneous,1,24062908
,percutaneous coronary intervention,1,24062908
,coronary,1,24062908
,intervention,1,24062908
,insight,1,24062908
,real,1,24062908
,world,1,24062908
,stsegment elevation myocardial infarction population,1,24062908
,elevation,1,24062908
,myocardial,1,24062908
,myocardial infarction,1,24062908
,infarction,1,24062908
,population,1,24062908
,era,1,24062908
,telemedicine,1,24062908
,background,1,24062908
,reperfusion,2,24062908
,delay,7,24062908
,elevation,1,24062908
,myocardial,1,24062908
,myocardial infarction,1,24062908
,infarction,1,24062908
,stemi,1,24062908
,outcome,1,24062908
,time,2,24062908
,alarm,1,24062908
,call,1,24062908
,system,3,24062908
,first,1,24062908
,medical,2,24062908
,contact,1,24062908
,fibrinolysis,1,24062908
,inflation,1,24062908
,organization,1,24062908
,electrocardiograms,1,24062908
,field,1,24062908
,triage,4,24062908
,direct,1,24062908
,transfer,2,24062908
,primary,1,24062908
,percutaneous,1,24062908
,percutaneous coronary intervention,1,24062908
,coronary,1,24062908
,intervention,1,24062908
,center,3,24062908
,methods,1,24062908
,results,1,24062908
,single,1,24062908
,cohort,1,24062908
,cohort study,1,24062908
,study,1,24062908
,followup,1,24062908
,patients,8,24062908
,registry,1,24062908
,person,1,24062908
,identification,1,24062908
,identification number,1,24062908
,number,1,24062908
,emergency,1,24062908
,emergency medical services,1,24062908
,medical services,1,24062908
,services,1,24062908
,ems,2,24062908
,national,1,24062908
,board,1,24062908
,health,1,24062908
,databases,1,24062908
,period,1,24062908
,stratified,1,24062908
,distances,1,24062908
,zone,8,24062908
,referral,1,24062908
,minutes,2,24062908
,interquartile range,1,24062908
,range,1,24062908
,directly,1,24062908
,recommendations,1,24062908
,local,1,24062908
,hospital,1,24062908
,independent,1,24062908
,predictor,1,24062908
,mortality,1,24062908
,conclusions,1,24062908
,european,1,24062908
,society,1,24062908
,cardiology,1,24062908
,guidelines,1,24062908
,centers,1,24062908
,catchment area,1,24062908
,area,1,24062908
,geographical,1,24062908
,long,1,24062908
,possible,1,24062908
,solutions,1,24062908
,research,1,24062908
,early,1,24062908
,ischemia,1,24062908
,detection,1,24062908
,airborne,1,24062908
,personnel,1,24062908
,education,1,24062908
,mortality,1,24062907
,resolution,1,24062907
,patients,1,24062907
,stemi,1,24062907
,survey,1,24062907
,emergency,1,24062907
,emergency service,1,24062907
,service,1,24062907
,experience,1,24062907
,complex,1,24062907
,urban,1,24062907
,urban area,1,24062907
,area,1,24062907
,background,1,24062907
,urban,2,24062907
,urban area,2,24062907
,area,2,24062907
,network,4,24062907
,cardiac,3,24062907
,cardiac care,1,24062907
,care,2,24062907
,units,2,24062907
,centre,1,24062907
,national,1,24062907
,free,1,24062907
,number,1,24062907
,medical,2,24062907
,emergencies,1,24062907
,county,1,24062907
,county government,1,24062907
,government,1,24062907
,health,2,24062907
,agency,1,24062907
,group,1,24062907
,emergency,2,24062907
,methods,1,24062907
,results,1,24062907
,order,1,24062907
,activity,1,24062907
,time,4,24062907
,treatment,2,24062907
,clinical,1,24062907
,outcome,1,24062907
,periodic,1,24062907
,survey,2,24062907
,times,1,24062907
,year,1,24062907
,days,1,24062907
,periods,1,24062907
,data,2,24062907
,hospital,2,24062907
,hospital admission,1,24062907
,admission,1,24062907
,mode,1,24062907
,consecutive,1,24062907
,myocardial,1,24062907
,myocardial infarction,1,24062907
,infarction,1,24062907
,stemi,2,24062907
,patients,2,24062907
,male,1,24062907
,age,2,24062907
,years,1,24062907
,surveys,1,24062907
,high,1,24062907
,rate,2,24062907
,primary,1,24062907
,percutaneous,1,24062907
,percutaneous coronary intervention,1,24062907
,coronary,1,24062907
,intervention,1,24062907
,mortality,1,24062907
,mortality rate,1,24062907
,statistical,1,24062907
,statistical models,1,24062907
,models,1,24062907
,class,1,24062907
,symptom,1,24062907
,most,2,24062907
,relevant,1,24062907
,prognostic,1,24062907
,prognostic factors,1,24062907
,factors,1,24062907
,nonparametric test,1,24062907
,test,1,24062907
,modality,1,24062907
,critical,1,24062907
,determinant,1,24062907
,ecg,1,24062907
,activation,1,24062907
,fast,1,24062907
,track,1,24062907
,directly,1,24062907
,catheterization,1,24062907
,laboratory,1,24062907
,easy,1,24062907
,action,1,24062907
,conclusions,1,24062907
,experience,1,24062907
,community,1,24062907
,rescue,1,24062907
,hospitals,1,24062907
,complex,1,24062907
,use,1,24062907
,medical technology,1,24062907
,technology,1,24062907
,health care,1,24062907
,temporal,1,24062906
,trends,1,24062906
,treatment,1,24062906
,myocardial,1,24062906
,myocardial infarction,1,24062906
,infarction,1,24062906
,men,1,24062906
,women,1,24062906
,switzerland,1,24062906
,background,1,24062906
,few,1,24062906
,data,1,24062906
,available,1,24062906
,impact,1,24062906
,gender,3,24062906
,temporal,2,24062906
,trends,3,24062906
,patients,6,24062906
,acute,2,24062906
,elevation,1,24062906
,myocardial,2,24062906
,myocardial infarction,2,24062906
,infarction,2,24062906
,stemi,6,24062906
,methods,1,24062906
,consecutively,1,24062906
,acute myocardial infarction,1,24062906
,switzerland,2,24062906
,project,1,24062906
,presentation,2,24062906
,treatment,3,24062906
,outcomes,1,24062906
,multiple,1,24062906
,logistic,1,24062906
,logistic regressions,1,24062906
,regressions,1,24062906
,generalized,1,24062906
,estimations,1,24062906
,results,1,24062906
,women,5,24062906
,men,3,24062906
,swiss,1,24062906
,hospitals,1,24062906
,years,3,24062906
,minutes,1,24062906
,later,1,24062906
,less,2,24062906
,pain,1,24062906
,more,2,24062906
,dyspnea,1,24062906
,frequently,1,24062906
,atrial,1,24062906
,atrial fibrillation,1,24062906
,fibrillation,1,24062906
,heart,1,24062906
,heart failure,1,24062906
,failure,1,24062906
,class,1,24062906
,moderate,1,24062906
,severe,1,24062906
,comorbidities,1,24062906
,likely,1,24062906
,primary,2,24062906
,reperfusion,1,24062906
,adjustment,1,24062906
,baseline,1,24062906
,characteristics,1,24062906
,admission,1,24062906
,year,4,24062906
,early,1,24062906
,discharge,1,24062906
,drugs,1,24062906
,thienopyridines,1,24062906
,inhibitors,1,24062906
,receptor,1,24062906
,antagonists,1,24062906
,statins,1,24062906
,thrombolysis,1,24062906
,male,1,24062906
,female,3,24062906
,female patients,1,24062906
,rapidly,1,24062906
,1990s,1,24062906
,now,1,24062906
,negligible,1,24062906
,percutaneous,1,24062906
,percutaneous coronary intervention,1,24062906
,coronary,1,24062906
,intervention,1,24062906
,genders,2,24062906
,females,1,24062906
,males,2,24062906
,cardiogenic,2,24062906
,cardiogenic shock,2,24062906
,shock,2,24062906
,incidence,1,24062906
,hospitalization,1,24062906
,significantly,1,24062906
,inhospital mortality,4,24062906
,mortality,4,24062906
,relative,1,24062906
,reduction,1,24062906
,female gender,1,24062906
,not,2,24062906
,independent,1,24062906
,predictor,1,24062906
,conclusion,1,24062906
,changes,1,24062906
,outcome,1,24062906
,past,1,24062906
,parallel,1,24062906
,groups,1,24062906
,ongoing,1,24062906
,certain,1,24062906
,treatments,1,24062906
,worse,1,24062906
,gap,1,24062906
,care,1,24062906
,soc,1,24058778
,novel,1,24058778
,therapeutic,1,24058778
,target,1,24058778
,suppressors,1,24058778
,cytokine,3,24058778
,cytokine signaling,1,24058778
,signaling,4,24058778
,socs,4,24058778
,family,2,24058778
,proteins,2,24058778
,inhibitors,1,24058778
,janus,1,24058778
,janus kinase,1,24058778
,kinase,2,24058778
,jak,2,24058778
,signal,1,24058778
,transducer,1,24058778
,transcription,1,24058778
,stat,1,24058778
,signaling pathways,3,24058778
,pathways,4,24058778
,actions,1,24058778
,jak kinase,1,24058778
,activities,1,24058778
,generation,1,24058778
,mice,1,24058778
,individual,2,24058778
,socs genes,1,24058778
,genes,1,24058778
,instrumental,1,24058778
,role,1,24058778
,specific,1,24058778
,vivo,1,24058778
,essential,2,24058778
,negative,2,24058778
,regulator,2,24058778
,interferonγ,1,24058778
,leukemia,1,24058778
,leukemia inhibitory factor,1,24058778
,inhibitory,1,24058778
,factor,1,24058778
,lif,1,24058778
,cytokines,1,24058778
,roles,2,24058778
,heart,1,24058778
,deletion,1,24058778
,enhances,1,24058778
,activation,1,24058778
,myocardial,4,24058778
,apoptosis,1,24058778
,fibrosis,1,24058778
,results,1,24058778
,inhibition,1,24058778
,ventricular,3,24058778
,myocardial infarction,1,24058778
,infarction,1,24058778
,key,1,24058778
,determinant,1,24058778
,novel,1,24058778
,therapeutic,1,24058778
,target,1,24058778
,review,1,24058778
,socs proteins,1,24058778
,development,1,24058778
,myocardial injury,1,24058778
,injury,1,24058778
,stress,1,24058778
,pressure,1,24058778
,viral,1,24058778
,viral infection,1,24058778
,infection,1,24058778
,ischemia,1,24058778
,testing,1,24039548
,care,1,24039548
,interface,1,24039548
,poc,2,24039548
,testing,5,24039548
,medical,1,24039548
,care,5,24039548
,care continuum,2,24039548
,identification,1,24039548
,patients,2,24039548
,patient,1,24039548
,stabilization,1,24039548
,alternate,1,24039548
,facility,1,24039548
,mobile,1,24039548
,mobile hospital,1,24039548
,hospital,1,24039548
,comprehensive,1,24039548
,critical,2,24039548
,critical care,2,24039548
,interfaces,1,24039548
,settings,1,24039548
,excess,1,24039548
,excess mortality,1,24039548
,mortality,1,24039548
,morbidity,1,24039548
,disaster,2,24039548
,disaster victims,1,24039548
,victims,1,24039548
,risk,1,24039548
,acute,1,24039548
,acute myocardial infarctions,1,24039548
,myocardial,1,24039548
,myocardial infarctions,1,24039548
,infarctions,1,24039548
,kidney,1,24039548
,kidney injury,1,24039548
,injury,1,24039548
,aki,3,24039548
,sep,1,24039548
,sis,1,24039548
,cardiac,3,24039548
,cardiac biomarker,3,24039548
,biomarker,3,24039548
,renal,2,24039548
,renal function,2,24039548
,renal function testing,1,24039548
,function,2,24039548
,multiplex,2,24039548
,rapid,2,24039548
,pathogen,3,24039548
,detection,2,24039548
,often,1,24039548
,unavailable,1,24039548
,inadequate,1,24039548
,disasters,1,24039548
,reagents,1,24039548
,refrigeration,1,24039548
,traditional,1,24039548
,renal function tests,1,24039548
,tests,1,24039548
,serum,1,24039548
,serum creatinine,1,24039548
,creatinine,1,24039548
,exhibit,1,24039548
,poor,1,24039548
,sensitivity,1,24039548
,critically ill,1,24039548
,ill,1,24039548
,slow,1,24039548
,antimicrobial,1,24039548
,therapy,1,24039548
,value,1,24039548
,environmentally,1,24039548
,interface,1,24039548
,emergency,1,24039548
,surgical,1,24031139
,surgical treatment,1,24031139
,treatment,2,24031139
,severe,1,24031139
,heart,1,24031139
,heart failure,1,24031139
,failure,1,24031139
,recent,1,24031139
,progress,1,24031139
,strategy,1,24031139
,present,1,24031139
,status,1,24031139
,pan,1,24031139
,chronic,2,24031139
,intractable,1,24031139
,heart,8,24031139
,heart failure,5,24031139
,failure,5,24031139
,unresponsive,1,24031139
,maximum,1,24031139
,medical,1,24031139
,medical therapy,1,24031139
,therapy,1,24031139
,wide,1,24031139
,variety,1,24031139
,causes,1,24031139
,advanced,1,24031139
,valvular diseases,1,24031139
,diseases,1,24031139
,severe,3,24031139
,myocardial,2,24031139
,myocardial ischemia,1,24031139
,ischemia,1,24031139
,ischemic,1,24031139
,ischemic cardiomyopathy,1,24031139
,cardiomyopathy,2,24031139
,extensive,1,24031139
,myocardial infarction,1,24031139
,infarction,1,24031139
,chronic heart failure,1,24031139
,due,2,24031139
,dilated,1,24031139
,dilated cardiomyopathy,1,24031139
,myocardium,1,24031139
,progressively,1,24031139
,acute,1,24031139
,heart transplantation,1,24031139
,transplantation,1,24031139
,long,1,24031139
,only,1,24031139
,useful,1,24031139
,treatment,2,24031139
,patients,1,24031139
,icm,1,24031139
,ventricular,2,24031139
,hyp,1,24031139
,extremely,1,24031139
,limited,1,24031139
,number,1,24031139
,heart transplant,1,24031139
,heart transplant donors,1,24031139
,transplant,1,24031139
,transplant donors,1,24031139
,donors,1,24031139
,other,1,24031139
,surgical,1,24031139
,surgical treatments,1,24031139
,treatments,1,24031139
,communication,1,24031139
,overview,1,24031139
,current,1,24031139
,left,1,24031139
,heart transplan,1,24031139
,transplan,1,24031139
,well,1,24031139
,ventricular assist devices,1,24031139
,assist,1,24031139
,devices,1,24031139
,recently,1,24031139
,progress,1,24031139
,use,1,23997562
,ventricular,1,23997562
,ventricular assist device,1,23997562
,assist,1,23997562
,device,1,23997562
,patients,1,23997562
,severe,1,23997562
,coronary,1,23997562
,coronary artery,1,23997562
,coronary artery disease,1,23997562
,artery,1,23997562
,artery disease,1,23997562
,disease,1,23997562
,presenting,1,23997562
,cardiac,1,23997562
,cardiac arrest,1,23997562
,arrest,1,23997562
,dan,1,23997562
,vers,1,23997562
,percutaneously,1,23997562
,ventricular,1,23997562
,ventricular assist device,1,23997562
,assist,1,23997562
,device,1,23997562
,vad,4,23997562
,increasingly,1,23997562
,patients,6,23997562
,severe,4,23997562
,heart,1,23997562
,heart failure,1,23997562
,failure,1,23997562
,cardiogenic,1,23997562
,cardiogenic shock,1,23997562
,shock,1,23997562
,percutaneous,1,23997562
,intervention,1,23997562
,use,1,23997562
,efficacy,1,23997562
,coronary,1,23997562
,coronary artery,1,23997562
,coronary artery disease,1,23997562
,artery,1,23997562
,artery disease,1,23997562
,disease,1,23997562
,cad,4,23997562
,presenting,2,23997562
,cardiac,7,23997562
,cardiac arrest,6,23997562
,arrest,6,23997562
,rarely,1,23997562
,objective,1,23997562
,study,1,23997562
,center,2,23997562
,experience,2,23997562
,december,1,23997562
,pci,4,23997562
,support,3,23997562
,cases,1,23997562
,successfully,1,23997562
,adjunctive,1,23997562
,role,2,23997562
,hemodynamic,1,23997562
,stability,1,23997562
,left,1,23997562
,implantation,2,23997562
,other,1,23997562
,excellent,1,23997562
,neurological,1,23997562
,functional,1,23997562
,functional recovery,1,23997562
,recovery,2,23997562
,reports,1,23997562
,population,1,23997562
,earlier,1,23997562
,tissue,1,23997562
,tissue perfusion,1,23997562
,perfusion,1,23997562
,endovascular,1,23977512
,repair,1,23977512
,thoracoabdominal,1,23977512
,aneurysms,1,23977512
,results,1,23977512
,first,1,23977512
,cases,1,23977512
,background,1,23977512
,experience,2,23977512
,novel,1,23977512
,technology,1,23977512
,endovascular,4,23977512
,thoracoabdominal,4,23977512
,aneurysm,1,23977512
,aneurysm repair,1,23977512
,repair,2,23977512
,stent,4,23977512
,graft,2,23977512
,design,1,23977512
,cases,3,23977512
,progress,2,23977512
,technical,2,23977512
,clinical,1,23977512
,clinical skills,1,23977512
,skills,1,23977512
,paper,1,23977512
,partial,1,23977512
,results,3,23977512
,ongoing,1,23977512
,methods,1,23977512
,patients,6,23977512
,series,2,23977512
,presence,1,23977512
,thoracoabdominal aortic aneurysms,2,23977512
,aortic,2,23977512
,aortic aneurysms,2,23977512
,aneurysms,3,23977512
,dissection,1,23977512
,present,1,23977512
,patient,2,23977512
,observation,1,23977512
,extensive,1,23977512
,anatomical,1,23977512
,variations,1,23977512
,several,1,23977512
,changes,1,23977512
,many,1,23977512
,basic,1,23977512
,configurations,1,23977512
,june,1,23977512
,consecutively,1,23977512
,branch,1,23977512
,grafts,1,23977512
,longest,1,23977512
,followup,1,23977512
,available,1,23977512
,far,2,23977512
,months,2,23977512
,operative,2,23977512
,mortality,1,23977512
,mortality rate,1,23977512
,rate,1,23977512
,death,2,23977512
,month,1,23977512
,surgical,2,23977512
,case,4,23977512
,postoperative,1,23977512
,causes,2,23977512
,not,1,23977512
,directly,1,23977512
,aneurysmal,1,23977512
,disease,1,23977512
,main,1,23977512
,myocardial,1,23977512
,myocardial infarction,1,23977512
,infarction,1,23977512
,cancer,1,23977512
,gastrointestinal,1,23977512
,gastrointestinal hemorrhage,1,23977512
,hemorrhage,1,23977512
,ischemic,1,23977512
,ischemic stroke,1,23977512
,stroke,1,23977512
,sepsis,1,23977512
,permanent,1,23977512
,paraplegia,1,23977512
,conclusions,1,23977512
,still,2,23977512
,open,1,23977512
,active,1,23977512
,rapid,1,23977512
,currently,1,23977512
,method,1,23977512
,plateau,1,23977512
,gold,1,23977512
,gold standard,1,23977512
,standard,1,23977512
,further,1,23977512
,advances,1,23977512
,clear,1,23977512
,potential,1,23977512
,very,1,23977512
,outcomes,1,23977512
,clinical,1,23977511
,outcomes,1,23977511
,hybrid,1,23977511
,repair,1,23977511
,thoracoabdominal,1,23977511
,thoracoabdominal aortic aneurysms,1,23977511
,aortic,1,23977511
,aortic aneurysms,1,23977511
,aneurysms,1,23977511
,background,1,23977511
,thoracoabdominal,1,23977511
,thoracoabdominal aortic aneurysm,1,23977511
,aortic,3,23977511
,aortic aneurysm,1,23977511
,aneurysm,1,23977511
,hybrid,4,23977511
,repair,5,23977511
,visceral,4,23977511
,branch,1,23977511
,endograft,2,23977511
,exclusion,1,23977511
,technique,1,23977511
,strategy,1,23977511
,patients,5,23977511
,methods,1,23977511
,centre,1,23977511
,variety,1,23977511
,configurations,1,23977511
,commercially,1,23977511
,available,1,23977511
,thoracic,1,23977511
,endografts,1,23977511
,simultaneous,1,23977511
,procedures,1,23977511
,revascularization,3,23977511
,cases,4,23977511
,results,1,23977511
,intraoperative,1,23977511
,intraoperative deaths,1,23977511
,deaths,2,23977511
,perioperative,2,23977511
,mortality,3,23977511
,mortality rate,2,23977511
,rate,3,23977511
,multiorgan failure,1,23977511
,failure,3,23977511
,myocardial,1,23977511
,myocardial infarction,1,23977511
,infarction,2,23977511
,coagulopathy,1,23977511
,pancreatitis,2,23977511
,bowel,1,23977511
,bowel infarction,1,23977511
,morbidity,2,23977511
,morbidity rate,1,23977511
,transient,1,23977511
,paraparesis,1,23977511
,case,1,23977511
,permanent,1,23977511
,paraplegia,1,23977511
,renal,1,23977511
,renal failure,1,23977511
,respiratory,1,23977511
,respiratory failure,1,23977511
,dysphagia,1,23977511
,median,1,23977511
,followup,1,23977511
,months,1,23977511
,graft,1,23977511
,occlusion,1,23977511
,aortic rupture,1,23977511
,rupture,1,23977511
,endoleaks,1,23977511
,none,1,23977511
,death,1,23977511
,consequence,1,23977511
,unrelated,1,23977511
,events,1,23977511
,conclusions,1,23977511
,typical,1,23977511
,complications,2,23977511
,conventional,1,23977511
,open,1,23977511
,open surgery,1,23977511
,surgery,1,23977511
,not,1,23977511
,significant,1,23977511
,morbidity rates,1,23977511
,incidence,1,23977511
,endoleak,1,23977511
,other,1,23977511
,currently,1,23977511
,surgical,1,23977511
,surgical patients,1,23977511
,anatomy,1,23977511
,endovascular,1,23977511
,aortic,1,23977484
,aortic valve,1,23977484
,valve,1,23977484
,implantation,1,23977484
,experience,1,23977484
,introduction,1,23977484
,aortic,3,23977484
,aortic valve,2,23977484
,valve,3,23977484
,implantation,1,23977484
,minithoracotomy,1,23977484
,first,1,23977484
,canada,1,23977484
,october,2,23977484
,objective,1,23977484
,manuscript,1,23977484
,experience,1,23977484
,cases,1,23977484
,symptomatic,2,23977484
,severe,2,23977484
,aortic stenosis,1,23977484
,stenosis,1,23977484
,methods,1,23977484
,baseline,1,23977484
,characteristics,1,23977484
,outcomes,2,23977484
,overall,2,23977484
,cohort,4,23977484
,echocardiographic,1,23977484
,measurements,1,23977484
,analysis,3,23977484
,variance,1,23977484
,early,3,23977484
,late,2,23977484
,cohorts,1,23977484
,test,2,23977484
,survival,6,23977484
,logrank,2,23977484
,groups,2,23977484
,sts,2,23977484
,score,2,23977484
,results,1,23977484
,patients,4,23977484
,mean,2,23977484
,age,1,23977484
,years,1,23977484
,congestive,1,23977484
,congestive heart failure,1,23977484
,heart,1,23977484
,heart failure,1,23977484
,failure,2,23977484
,renal,1,23977484
,renal failure,1,23977484
,more,3,23977484
,common,3,23977484
,previous,1,23977484
,previous myocardial infarction,1,23977484
,myocardial,1,23977484
,myocardial infarction,1,23977484
,infarction,1,23977484
,eleven,1,23977484
,significant,2,23977484
,intraoperative,1,23977484
,intraoperative complications,1,23977484
,complications,2,23977484
,death,1,23977484
,conversion,1,23977484
,embolization,1,23977484
,length,1,23977484
,hospital,1,23977484
,days,1,23977484
,incidence,1,23977484
,stroke,1,23977484
,vascular,1,23977484
,echocardiography,1,23977484
,increase,1,23977484
,aortic valve area,1,23977484
,area,1,23977484
,gradient,1,23977484
,improvements,1,23977484
,followup,1,23977484
,period,1,23977484
,months,4,23977484
,group,1,23977484
,conclusions,1,23977484
,high,1,23977484
,high risk,1,23977484
,risk,2,23977484
,conventional,1,23977484
,avr,1,23977484
,therapeutic,1,23977484
,option,1,23977484
,acceptable,1,23977484
,superior,1,23977484
,systematic,1,23977482
,systematic review,1,23977482
,review,1,23977482
,aortic,1,23977482
,aortic valve,1,23977482
,valve,1,23977482
,implantation,1,23977482
,background,1,23977482
,transcatheter,1,23977482
,transcatheter aortic valve implantation,1,23977482
,aortic,6,23977482
,aortic valve,3,23977482
,valve,3,23977482
,implantation,3,23977482
,approach,1,23977482
,severe,2,23977482
,aortic stenosis,2,23977482
,stenosis,2,23977482
,procedure,2,23977482
,choice,1,23977482
,cases,1,23977482
,patients,3,23977482
,peripheral,1,23977482
,peripheral artery,1,23977482
,peripheral artery disease,1,23977482
,artery,1,23977482
,artery disease,1,23977482
,disease,2,23977482
,access,1,23977482
,due,1,23977482
,excessive,1,23977482
,atherosclerotic,1,23977482
,vessels,1,23977482
,aorta,1,23977482
,present,1,23977482
,systematic,1,23977482
,systematic review,1,23977482
,review,1,23977482
,safety,3,23977482
,success,1,23977482
,rate,1,23977482
,clinical,1,23977482
,outcomes,2,23977482
,hemodynamic,1,23977482
,survival,4,23977482
,benefits,1,23977482
,methods,1,23977482
,electronic,1,23977482
,databases,1,23977482
,january,1,23977482
,february,1,23977482
,primary,1,23977482
,end,2,23977482
,end points,2,23977482
,other,1,23977482
,echocardiographic,1,23977482
,findings,1,23977482
,functional,1,23977482
,class,1,23977482
,improvement,1,23977482
,results,1,23977482
,inclusion,1,23977482
,exclusion,1,23977482
,exclusion criteria,1,23977482
,criteria,1,23977482
,relevant,1,23977482
,articles,1,23977482
,assessment,1,23977482
,studies,2,23977482
,centers,1,23977482
,total,1,23977482
,number,1,23977482
,data,1,23977482
,data extraction,1,23977482
,extraction,1,23977482
,current,1,23977482
,evidence,1,23977482
,observational,1,23977482
,successful,1,23977482
,average,1,23977482
,minutes,1,23977482
,incidence,1,23977482
,major,3,23977482
,adverse events,1,23977482
,events,1,23977482
,mortality,1,23977482
,cerebrovascular,1,23977482
,cerebrovascular accident,1,23977482
,accident,1,23977482
,tachyarrhythmia,1,23977482
,bradyarrhythmia,1,23977482
,permanent,1,23977482
,permanent pacemaker,1,23977482
,permanent pacemaker insertion,1,23977482
,pacemaker,1,23977482
,insertion,1,23977482
,cardiac,1,23977482
,cardiac tamponade,1,23977482
,tamponade,1,23977482
,bleeding,1,23977482
,myocardial,1,23977482
,myocardial infarction,1,23977482
,infarction,1,23977482
,moderate,1,23977482
,paravalvular leak,1,23977482
