conceptID,concept,rank,PMID
,proximal,1,25073257
,narrow,1,25073257
,normal,1,25073257
,distal,1,25073257
,anterior,1,25073257
,descending,1,25073257
,circumflex,1,25073257
,circumflex coronary arteries,1,25073257
,coronary arteries,2,25073257
,arteries,2,25073257
,patient,1,25073257
,surgical,1,25073257
,intramural,1,25073257
,course,2,25073257
,left,1,25073257
,relief,1,25073257
,his,1,25073257
,symptoms,2,25073257
,coronary artery anomalies,1,25073257
,anomalies,3,25073257
,patients,1,25073257
,large,1,25073257
,study,1,25073257
,basis,1,25073257
,origin,1,25073257
,well,1,25073257
,distribution,1,25073257
,many,1,25073257
,variations,1,25073257
,incidentally,1,25073257
,arteriography,1,25073257
,autopsy,1,25073257
,cause,1,25073257
,few,1,25073257
,sudden,1,25073257
,sudden cardiac death,1,25073257
,cardiac death,1,25073257
,death,1,25073257
,young,1,25073257
,age,1,25073257
,evaluation,1,25050277
,effect,1,25050277
,silk,1,25050277
,cocoon,1,25050277
,myocardial,1,25050277
,myocardial infarction,1,25050277
,infarction,1,25050277
,rats,1,25050277
,objective,1,25050277
,study,3,25050277
,effect,2,25050277
,silk,2,25050277
,cocoon,1,25050277
,bombyx,1,25050277
,bombyx mori,1,25050277
,myocardial,3,25050277
,myocardial infarction,3,25050277
,infarction,3,25050277
,cocoons,2,25050277
,system,1,25050277
,medicine,1,25050277
,drugs,2,25050277
,tract,1,25050277
,cardiac,2,25050277
,cardiac drugs,1,25050277
,treatment,1,25050277
,cardiovascular,1,25050277
,cardiovascular diseases,1,25050277
,diseases,1,25050277
,ingredient,1,25050277
,very,1,25050277
,formulation,1,25050277
,materials,1,25050277
,methods,1,25050277
,extract,3,25050277
,dose,2,25050277
,body,1,25050277
,body weight,1,25050277
,weight,2,25050277
,orally,1,25050277
,days,2,25050277
,isoprenaline,2,25050277
,administration,2,25050277
,subcutaneously,1,25050277
,order,1,25050277
,results,1,25050277
,parameters,3,25050277
,evaluation,1,25050277
,activity,3,25050277
,physical,2,25050277
,biochemical,2,25050277
,estimations,2,25050277
,gross,1,25050277
,examination,2,25050277
,heart,2,25050277
,ratio,1,25050277
,histopathology,1,25050277
,various,1,25050277
,cardiac enzymes,1,25050277
,enzymes,1,25050277
,aspartate,1,25050277
,aspartate transaminase,1,25050277
,transaminase,2,25050277
,alanine,1,25050277
,alanine transaminase,1,25050277
,creatinine,1,25050277
,creatinine kinase,1,25050277
,kinase,1,25050277
,lactate,1,25050277
,lactate dehydrogenase,1,25050277
,dehydrogenase,1,25050277
,gold,1,25050277
,marker,1,25050277
,levels,1,25050277
,isoproterenol,1,25050277
,significantly,1,25050277
,doses,1,25050277
,test,1,25050277
,conclusion,1,25050277
,result,1,25050277
,alcoholic,1,25050277
,significant,1,25050277
,recruitment,1,25045527
,retention,1,25045527
,human,1,25045527
,autologous,1,25045527
,bone,1,25045527
,bone marrow,1,25045527
,bone marrow stem cells,1,25045527
,marrow,1,25045527
,stem,1,25045527
,stem cells,1,25045527
,cells,1,25045527
,myocardium,1,25045527
,vasculogenesis,1,25045527
,novel,1,25045527
,strategy,1,25045527
,cardiac,1,25045527
,regeneration,1,25045527
,background,1,25045527
,ongoing,2,25045527
,clinical,2,25045527
,clinical trials,2,25045527
,therapy,2,25045527
,patients,5,25045527
,myocardial,1,25045527
,myocardial infarctions,1,25045527
,infarctions,2,25045527
,administration,3,25045527
,bone,4,25045527
,bone marrow,4,25045527
,bone marrow stem cells,3,25045527
,marrow,5,25045527
,stem,10,25045527
,stem cells,10,25045527
,cells,14,25045527
,infarcted,7,25045527
,low,1,25045527
,retention,3,25045527
,therapeutic,1,25045527
,delivery,1,25045527
,sites,1,25045527
,effectiveness,1,25045527
,strategy,2,25045527
,most,1,25045527
,critical,1,25045527
,problem,1,25045527
,advancement,1,25045527
,cardiac,5,25045527
,regenerative medicine,1,25045527
,medicine,1,25045527
,specific,2,25045527
,aims,1,25045527
,aim,1,25045527
,work,1,25045527
,highly,1,25045527
,viable,1,25045527
,populations,2,25045527
,human,2,25045527
,autologous,2,25045527
,antibodies,3,25045527
,regenerated,1,25045527
,myocardium,6,25045527
,direct,1,25045527
,vasculogenesis,2,25045527
,retained,2,25045527
,defined,1,25045527
,factors,1,25045527
,methods,1,25045527
,cardiac tissue,1,25045527
,tissue,2,25045527
,hearts,1,25045527
,orthotopic,1,25045527
,heart,1,25045527
,heart transplants,1,25045527
,transplants,1,25045527
,multiple,1,25045527
,cardiac infarctions,1,25045527
,vitro,2,25045527
,models,2,25045527
,bioengineered,2,25045527
,bridge,1,25045527
,cardiac myosin,1,25045527
,myosin,1,25045527
,sorted,1,25045527
,results,1,25045527
,greatly,1,25045527
,recruitment,1,25045527
,treatment,1,25045527
,vascular,2,25045527
,vascular endothelial growth factor,1,25045527
,endothelial,4,25045527
,endothelial growth factor,1,25045527
,growth,1,25045527
,growth factor,1,25045527
,factor,1,25045527
,angiopoietin,1,25045527
,differentiation,1,25045527
,endothelial cells,1,25045527
,vascular endothelial cadherin,1,25045527
,cadherin,1,25045527
,platelet,1,25045527
,endothelial cell,1,25045527
,endothelial cell adhesion,1,25045527
,cell,1,25045527
,cell adhesion,1,25045527
,cell adhesion molecule,1,25045527
,adhesion,1,25045527
,adhesion molecule,1,25045527
,molecule,1,25045527
,claudin,1,25045527
,occludin,1,25045527
,tight,1,25045527
,adherens junctions,1,25045527
,junctions,1,25045527
,conclusions,1,25045527
,novel,1,25045527
,autologous bone marrow,1,25045527
,support,1,25045527
,new,1,25045463
,small,1,25045463
,small molecule,1,25045463
,molecule,1,25045463
,differentiation,1,25045463
,mesoderm,1,25045463
,cardiomyocytes,1,25045463
,intracardiac,1,25045463
,cell,2,25045463
,cell transplantation,1,25045463
,transplantation,1,25045463
,new,3,25045463
,new therapy,1,25045463
,therapy,1,25045463
,myocardial,1,25045463
,myocardial infarction,1,25045463
,infarction,1,25045463
,success,1,25045463
,limited,1,25045463
,capacity,1,25045463
,donor,1,25045463
,cells,7,25045463
,functional,1,25045463
,cardiomyocytes,5,25045463
,heart,1,25045463
,strategy,1,25045463
,problem,1,25045463
,induction,1,25045463
,function,1,25045463
,prior,1,25045463
,other,2,25045463
,approaches,1,25045463
,recently,1,25045463
,synthetic,3,25045463
,small,1,25045463
,small molecules,1,25045463
,molecules,1,25045463
,differentiation,2,25045463
,stem,2,25045463
,stem cells,2,25045463
,various,2,25045463
,origins,1,25045463
,aim,1,25045463
,study,2,25045463
,weight,1,25045463
,compounds,2,25045463
,structure,1,25045463
,molecule,1,25045463
,effects,1,25045463
,cell types,1,25045463
,types,1,25045463
,most,1,25045463
,respect,1,25045463
,activity,2,25045463
,treatment,1,25045463
,novel,2,25045463
,agent,2,25045463
,upregulation,1,25045463
,expression,2,25045463
,cardiac,3,25045463
,cardiac marker,1,25045463
,marker,2,25045463
,anf,1,25045463
,embryonic,1,25045463
,carcinoma,1,25045463
,carcinoma cells,1,25045463
,skeletal,1,25045463
,skeletal myoblasts,1,25045463
,myoblasts,1,25045463
,compound,1,25045463
,significantly,1,25045463
,cardiac markers,1,25045463
,markers,1,25045463
,development,1,25045463
,cardiovascular,1,25045463
,progenitor,1,25045463
,progenitor cells,1,25045463
,mesoderm,1,25045463
,useful,1,25045463
,differentiate,1,25045463
,repair,1,25045463
,additio,1,25045463
,efficient,1,25045463
,synthesis,1,25045463
,advantage,1,25045463
,continuous,1,25045463
,flow,1,25045463
,techniques,1,25045463
,superior,1,25045463
,classical,1,25045463
,batch,1,25045463
,reactions,1,25045463
,reaction,1,25045463
,reaction time,1,25045463
,time,1,25045463
,sexuality,1,25040761
,postinfarction,1,25040761
,patients,1,25040761
,diagnosis,1,25040761
,results,1,25040761
,nursing,1,25040761
,nursing intervention,1,25040761
,intervention,1,25040761
,aims,1,25040761
,objectives,1,25040761
,main,1,25040761
,nursing,9,25040761
,nursing diagnosis,3,25040761
,diagnosis,6,25040761
,outcomes,4,25040761
,interventions,4,25040761
,postinfarction,3,25040761
,patients,3,25040761
,background,1,25040761
,cardiac,1,25040761
,cardiac event,1,25040761
,event,1,25040761
,few,1,25040761
,sexual,4,25040761
,life,1,25040761
,same,1,25040761
,intensity,1,25040761
,frequency,1,25040761
,not,1,25040761
,doubtful,1,25040761
,reactions,2,25040761
,health,2,25040761
,health professionals,1,25040761
,professionals,1,25040761
,behaviours,1,25040761
,frequently,1,25040761
,taboos,1,25040761
,preconceptions,1,25040761
,sexuality,2,25040761
,still,1,25040761
,real,1,25040761
,design,1,25040761
,study,1,25040761
,methods,1,25040761
,literature,3,25040761
,literature review,1,25040761
,review,1,25040761
,online search,1,25040761
,search,1,25040761
,virtual,1,25040761
,library,1,25040761
,websites,1,25040761
,most,3,25040761
,relevant,2,25040761
,general,3,25040761
,international,2,25040761
,classification,3,25040761
,nursing practice,1,25040761
,practice,2,25040761
,association,2,25040761
,nursing outcome classification,1,25040761
,outcome,1,25040761
,activities,3,25040761
,nursing intervention,1,25040761
,nursing intervention classification,1,25040761
,intervention,2,25040761
,results,2,25040761
,sexual dysfunction,2,25040761
,dysfunction,2,25040761
,liter,1,25040761
,characteristics,2,25040761
,related,2,25040761
,factors,2,25040761
,partners,1,25040761
,physical,1,25040761
,difficulties,1,25040761
,sexual activity,1,25040761
,activity,1,25040761
,social,1,25040761
,emotional,1,25040761
,emotional reactions,1,25040761
,disease,1,25040761
,prescribed,1,25040761
,medicine,1,25040761
,priority,1,25040761
,knowledge,2,25040761
,sex,1,25040761
,counselling,1,25040761
,conclusion,1,25040761
,possible,1,25040761
,wide,1,25040761
,understanding,1,25040761
,daily,1,25040761
,routine,1,25040761
,care,1,25040761
,patient,2,25040761
,identification,1,25040761
,abilities,1,25040761
,support,1,25040761
,selection,1,25040761
,relevance,1,25040761
,clinical,1,25040761
,nurses,1,25040761
,cardiovascular,1,25040761
,area,1,25040761
,classifications,1,25040761
,prevalence,1,25017834
,symptomatic,1,25017834
,asymptomatic,1,25017834
,coronary,1,25017834
,coronary artery,1,25017834
,coronary artery disease,1,25017834
,artery,1,25017834
,artery disease,1,25017834
,disease,1,25017834
,patients,1,25017834
,stroke,1,25017834
,background,1,25017834
,studies,1,25017834
,myocardial,2,25017834
,myocardial infarction,1,25017834
,infarction,1,25017834
,cause,1,25017834
,death,1,25017834
,patients,14,25017834
,stroke,6,25017834
,transient,1,25017834
,transient ischaemic,1,25017834
,transient ischaemic attacks,1,25017834
,ischaemic,1,25017834
,attacks,1,25017834
,study,1,25017834
,prevalence,1,25017834
,symptomatic,1,25017834
,asymptomatic,5,25017834
,coronary,2,25017834
,coronary artery,1,25017834
,coronary artery disease,1,25017834
,artery,1,25017834
,artery disease,1,25017834
,disease,2,25017834
,cad,12,25017834
,methods,1,25017834
,risk,1,25017834
,risk factors,1,25017834
,factors,1,25017834
,presence,2,25017834
,previous,1,25017834
,previous diagnosis,1,25017834
,diagnosis,1,25017834
,myocardial perfusion,1,25017834
,perfusion,2,25017834
,spect,1,25017834
,scan,2,25017834
,absence,1,25017834
,reversible,1,25017834
,deficit,1,25017834
,results,1,25017834
,not,1,25017834
,suspected,1,25017834
,abnormal,1,25017834
,scans,1,25017834
,coronary angiography,1,25017834
,angiography,1,25017834
,overall,1,25017834
,proportion,1,25017834
,conclusion,1,25017834
,number,1,25017834
,optimal,1,25017834
,management,1,25017834
,strategy,1,25017834
,silent,1,25017834
,clinical,1,25017834
,differences,1,25014857
,ventricular,1,25014857
,late,1,25014857
,potential,1,25014857
,acute,1,25014857
,acute stemi,1,25014857
,stemi,1,25014857
,nstemi,1,25014857
,patients,1,25014857
,objective,1,25014857
,positive,4,25014857
,rate,4,25014857
,ventricular,2,25014857
,late,1,25014857
,potential,1,25014857
,vlp,6,25014857
,patients,5,25014857
,acute,3,25014857
,elevation,1,25014857
,myocardial,2,25014857
,myocardial infarction,2,25014857
,infarction,2,25014857
,stemi,4,25014857
,non,1,25014857
,nstemi,4,25014857
,methods,1,25014857
,cases,1,25014857
,acute myocardial infarction,1,25014857
,first,1,25014857
,hospital,1,25014857
,china,1,25014857
,medical,1,25014857
,university,1,25014857
,june,1,25014857
,august,1,25014857
,examination,1,25014857
,results,1,25014857
,group,4,25014857
,differences,1,25014857
,statistical,1,25014857
,statistical meaning,1,25014857
,meaning,1,25014857
,occurrence,1,25014857
,ventricular arrhythmia,1,25014857
,arrhythmia,1,25014857
,negative,1,25014857
,conclusion,1,25014857
,sex,1,25011229
,sex ual dysfunction,1,25011229
,dysfunction,1,25011229
,men,1,25011229
,first,1,25011229
,months,1,25011229
,myocardial,1,25011229
,myocardial infarction,1,25011229
,infarction,1,25011229
,objectives,1,25011229
,aim,1,25011229
,study,1,25011229
,frequency,1,25011229
,sexual,6,25011229
,sexual dysfunction,2,25011229
,dysfunction,5,25011229
,men,12,25011229
,myocardial,1,25011229
,myocardial infarction,1,25011229
,infarction,1,25011229
,methods,1,25011229
,iief,1,25011229
,months,5,25011229
,results,1,25011229
,erectile,3,25011229
,erectile dysfunction,1,25011229
,orgasmic,3,25011229
,orgasmic dysfunction,2,25011229
,sexual desire,4,25011229
,desire,4,25011229
,intercourse,1,25011229
,satisfaction,2,25011229
,overall,1,25011229
,serum,6,25011229
,crp,3,25011229
,creatinine,2,25011229
,levels,5,25011229
,period,5,25011229
,bnp,2,25011229
,serum testosterone,1,25011229
,serum testosterone levels,1,25011229
,testosterone,1,25011229
,testosterone levels,1,25011229
,significantly,1,25011229
,lower,2,25011229
,dheas,2,25011229
,dehydroepiandrosterone,1,25011229
,dehydroepiandrosterone sulfate,1,25011229
,sulfate,1,25011229
,normal,1,25011229
,normal sexual desire,1,25011229
,ventricular,1,25011229
,ventricular ejection,1,25011229
,ventricular ejection fraction,1,25011229
,ejection,1,25011229
,ejection fraction,1,25011229
,fraction,1,25011229
,conclusions,1,25011229
,creatinine levels,1,25011229
,level,2,25011229
,function,3,25011229
,postmi,1,25011229
,patients,1,25011229
,impact,1,25011229
,dynamics,1,25011228
,depression,1,25011228
,depression symptoms,1,25011228
,symptoms,1,25011228
,myocardial,1,25011228
,changes,1,25011228
,hope,1,25011228
,aim,1,25011228
,mechanism,1,25011228
,dynamics,2,25011228
,depression,7,25011228
,depression symptoms,1,25011228
,symptoms,1,25011228
,myocardial,1,25011228
,myocardial infarction,1,25011228
,infarction,1,25011228
,months,3,25011228
,reference,1,25011228
,changes,10,25011228
,strategies,2,25011228
,effect,2,25011228
,cognitive,2,25011228
,cognitive appraisal,2,25011228
,level,2,25011228
,mediation,1,25011228
,hope,5,25011228
,methods,1,25011228
,challeng,1,25011228
,emotion,1,25011228
,times,1,25011228
,cardiac,1,25011228
,cardiac patients,1,25011228
,patients,1,25011228
,few,1,25011228
,days,1,25011228
,first,1,25011228
,then,1,25011228
,later,1,25011228
,results,1,25011228
,only,3,25011228
,relationship,1,25011228
,direct,4,25011228
,indirect,1,25011228
,effects,2,25011228
,positive,1,25011228
,challenge,1,25011228
,negative,1,25011228
,associations,2,25011228
,significant,1,25011228
,not,1,25011228
,time,1,25011228
,conclusions,1,25011228
,more,1,25011228
,risk,1,25007431
,risk assessment,1,25007431
,assessment,1,25007431
,sleep,1,25007431
,sleep apnea,1,25007431
,sleep apnea syndrome,1,25007431
,apnea,1,25007431
,apnea syndrome,1,25007431
,syndrome,1,25007431
,excessive,1,25007431
,excessive daytime sleepiness,1,25007431
,daytime,1,25007431
,daytime sleepiness,1,25007431
,sleepiness,1,25007431
,patients,1,25007431
,chronic,1,25007431
,chronic obstructive pulmonary disease,1,25007431
,obstructive pulmonary disease,1,25007431
,pulmonary,1,25007431
,pulmonary disease,1,25007431
,disease,1,25007431
,aim,1,25007431
,objective,1,25007431
,study,2,25007431
,risk,9,25007431
,sleep,8,25007431
,sleep apnea,5,25007431
,sleep apnea syndrome,5,25007431
,apnea,5,25007431
,apnea syndrome,5,25007431
,syndrome,6,25007431
,patients,12,25007431
,chronic,2,25007431
,chronic obstructive pulmonary disease,1,25007431
,obstructive pulmonary disease,1,25007431
,pulmonary,1,25007431
,pulmonary disease,1,25007431
,disease,4,25007431
,copd,7,25007431
,correlation,1,25007431
,cardiovascular,3,25007431
,comorbidity,3,25007431
,occasional,1,25007431
,sleep disturbances,1,25007431
,disturbances,1,25007431
,problem,1,25007431
,millions,1,25007431
,people,1,25007431
,cause,2,25007431
,mortality,2,25007431
,morbidity,1,25007431
,world,2,25007431
,third,1,25007431
,death,1,25007431
,poor,1,25007431
,quality,1,25007431
,result,1,25007431
,oxygen,2,25007431
,oxygen saturation,2,25007431
,saturation,2,25007431
,hypercapnia,1,25007431
,use,1,25007431
,respiratory,1,25007431
,respiratory muscles,1,25007431
,muscles,1,25007431
,methods,1,25007431
,department,2,25007431
,pulmonology,1,25007431
,clinical,1,25007431
,internal,1,25007431
,internal medicine,1,25007431
,medicine,1,25007431
,university,1,25007431
,university hospital,1,25007431
,hospital,1,25007431
,center,1,25007431
,respondents,3,25007431
,questions,1,25007431
,croatian,1,25007431
,version,1,25007431
,snoring,1,25007431
,tired,1,25007431
,pressure,1,25007431
,questionnaire,5,25007431
,epworth sleepiness scale,1,25007431
,sleepiness,5,25007431
,scale,1,25007431
,excessive,3,25007431
,excessive daytime sleepiness,2,25007431
,daytime,4,25007431
,daytime sleepiness,4,25007431
,data,1,25007431
,current,1,25007431
,smoking,1,25007431
,smoking status,1,25007431
,status,1,25007431
,bronchodilation,1,25007431
,therapy,1,25007431
,home,1,25007431
,coronary,1,25007431
,coronary heart disease,1,25007431
,heart,1,25007431
,heart disease,1,25007431
,previous,1,25007431
,previous myocardial infarction,1,25007431
,myocardial,1,25007431
,myocardial infarction,1,25007431
,infarction,1,25007431
,cerebrovascular,1,25007431
,incident,1,25007431
,asthma,1,25007431
,gastroesophageal,1,25007431
,gastroesophageal reflux,1,25007431
,gastroesophageal reflux disease,1,25007431
,reflux,1,25007431
,gerd,2,25007431
,disorder,1,25007431
,results,1,25007431
,frequency,1,25007431
,comorbidities,1,25007431
,hypertension,1,25007431
,type,1,25007431
,mean,2,25007431
,high,3,25007431
,high risk,2,25007431
,group,1,25007431
,low,1,25007431
,low risk,1,25007431
,present,1,25007431
,tiredness,1,25007431
,cessation,1,25007431
,breathing,1,25007431
,other,1,25007431
,other person,1,25007431
,person,1,25007431
,cases,1,25007431
,significant,2,25007431
,differences,1,25007431
,partial,1,25007431
,pressures,1,25007431
,groups,1,25007431
,conclusion,1,25007431
,screening,1,25007431
,screening method,1,25007431
,method,1,25007431
,role,1,25007431
,level,1,25007431
,polysomnography,1,25007431
,timely,1,25007431
,detection,1,25007431
,treatment,1,25007431
,consequences,1,25007431
,special,1,25007431
,reference,1,25007431
,reduction,1,25007431
,population,1,25007431
,intracardiac,1,25004538
,acoustic,1,25004538
,acoustic radiation,1,25004538
,radiation,1,25004538
,force,1,25004538
,impulse,1,25004538
,shear,1,25004538
,wave,1,25004538
,imaging,1,25004538
,pigs,1,25004538
,focal,1,25004538
,infarctions,1,25004538
,pigs,1,25004538
,focal,1,25004538
,infarctions,1,25004538
,apical,1,25004538
,intraventricular,1,25004538
,septum,1,25004538
,ventricular,1,25004538
,free,1,25004538
,wall,1,25004538
,lvf,1,25004538
,intracardiac,1,25004538
,intracardiac echocardiography,1,25004538
,echocardiography,1,25004538
,transducer,1,25004538
,custom,1,25004538
,beam,1,25004538
,sequences,2,25004538
,myocardium,1,25004538
,acoustic,2,25004538
,acoustic radiation,2,25004538
,radiation,2,25004538
,force,2,25004538
,arf,2,25004538
,impulses,1,25004538
,image,1,25004538
,subsequent,1,25004538
,tissue,6,25004538
,response,2,25004538
,displacement,2,25004538
,excitation,2,25004538
,estimator,1,25004538
,transverse,1,25004538
,wave,3,25004538
,magnitude,2,25004538
,velocity,2,25004538
,depth,1,25004538
,sequence,1,25004538
,rapidly,1,25004538
,same,1,25004538
,location,1,25004538
,single,1,25004538
,steering,2,25004538
,angle,2,25004538
,modulated,1,25004538
,shear,2,25004538
,cardiac,1,25004538
,cycle,1,25004538
,types,1,25004538
,various,1,25004538
,views,5,25004538
,right,1,25004538
,ventricles,1,25004538
,infarcted,4,25004538
,regions,1,25004538
,animals,2,25004538
,impulse,1,25004538
,elasticity,1,25004538
,diastolic,1,25004538
,relaxation,1,25004538
,systolic,1,25004538
,contraction,1,25004538
,tissues,1,25004538
,high,1,25004538
,measurements,1,25004538
,imaging,1,25004538
,plane,1,25004538
,diseased,1,25004538
,significant,2,25004538
,elastic,1,25004538
,remodeling,1,25004538
,control,3,25004538
,available,1,25004538
,similar,1,25004538
,control animal,1,25004538
,animal,1,25004538
,view,2,25004538
,difference,1,25004538
,healthy,1,25004538
,heterogeneous,1,25004538
,infarction,1,25004538
,systole,1,25004538
,effects,1,24998107
,spinal,1,24998107
,spinal anaesthesia,1,24998107
,anaesthesia,1,24998107
,cerebral,1,24998107
,oxygen,1,24998107
,oxygen saturation,1,24998107
,saturation,1,24998107
,elder,1,24998107
,patients,1,24998107
,nearinfrared spectroscopy,1,24998107
,spectroscopy,1,24998107
,objective,1,24998107
,central,1,24998107
,blockage,1,24998107
,spinal,3,24998107
,spinal anaesthesia,3,24998107
,anaesthesia,3,24998107
,many,1,24998107
,surgical,1,24998107
,surgical procedures,1,24998107
,procedures,1,24998107
,hemodynamic,2,24998107
,respiratory,2,24998107
,changes,3,24998107
,systemic,3,24998107
,oxygen,8,24998107
,oxygen delivery,3,24998107
,delivery,3,24998107
,potential,1,24998107
,development,1,24998107
,series,1,24998107
,problems,1,24998107
,cerebral,7,24998107
,cerebral ischemia,1,24998107
,ischemia,1,24998107
,myocardial,1,24998107
,myocardial infarction,1,24998107
,infarction,1,24998107
,acute,1,24998107
,acute renal failure,1,24998107
,renal,1,24998107
,renal failure,1,24998107
,failure,1,24998107
,study,3,24998107
,adverse effects,1,24998107
,effects,2,24998107
,methods,3,24998107
,patients,2,24998107
,iii,1,24998107
,group,1,24998107
,years,1,24998107
,unilateral,1,24998107
,unilateral inguinal hernia,1,24998107
,inguinal,1,24998107
,inguinal hernia,1,24998107
,inguinal hernia repair,1,24998107
,hernia,1,24998107
,hernia repair,1,24998107
,repair,1,24998107
,standard,2,24998107
,baseline,1,24998107
,levels,8,24998107
,mini,1,24998107
,mental,1,24998107
,mental test,1,24998107
,test,1,24998107
,operation,1,24998107
,level,1,24998107
,cognitive,2,24998107
,cognitive functioning,2,24998107
,functioning,2,24998107
,cases,1,24998107
,technique,1,24998107
,equal,1,24998107
,amounts,1,24998107
,local,1,24998107
,local anaesthetic,1,24998107
,local anaesthetic drug,1,24998107
,anaesthetic,1,24998107
,anaesthetic drug,1,24998107
,drug,1,24998107
,bupivacaine,1,24998107
,blockade,1,24998107
,blood,2,24998107
,blood pressure,2,24998107
,pressure,2,24998107
,mbp,3,24998107
,maximum,1,24998107
,maximum heart rate,1,24998107
,heart,2,24998107
,heart rate,2,24998107
,rate,2,24998107
,peripheral,1,24998107
,peripheral oxygen saturation,1,24998107
,oxygen saturation,1,24998107
,saturation,1,24998107
,preoperatively,1,24998107
,pre,2,24998107
,postoperative,2,24998107
,haemoglobin,2,24998107
,haemoglobin levels,2,24998107
,variations,3,24998107
,data,2,24998107
,correlations,1,24998107
,results,1,24998107
,significant,2,24998107
,measurements,1,24998107
,scores,1,24998107
,intraoperative,2,24998107
,not,2,24998107
,correlation,1,24998107
,conclusion,1,24998107
,evaluation,1,24998107
,downward,1,24998107
,change,1,24998107
,deterioration,1,24998107
,hyperhomocysteinemia,1,24974499
,cause,1,24974499
,main,1,24974499
,artery,1,24974499
,thrombosis,1,24974499
,extensive,1,24974499
,anterior,1,24974499
,anterior wall,1,24974499
,wall,1,24974499
,year,1,24974499
,old,1,24974499
,girl,1,24974499
,paediatric,1,24974499
,coronary,1,24974499
,syndrome,1,24974499
,thought,1,24974499
,due,2,24974499
,atypical,1,24974499
,presentation,1,24974499
,difficult,1,24974499
,normal,1,24974499
,wave,1,24974499
,inversion,1,24974499
,phenomena,1,24974499
,persistent,1,24974499
,juvenile,1,24974499
,pattern,1,24974499
,age,1,24974499
,years,1,24974499
,causes,1,24974499
,different,1,24974499
,management,1,24974499
,more,1,24974499
,less,1,24974499
,same,1,24974499
,safety,1,24974499
,role,1,24974499
,atorvastatin,1,24974499
,not,1,24974499
,clear,1,24974499
,estimation,1,24966488
,ischemia,1,24966488
,levels,1,24966488
,patients,1,24966488
,acute,1,24966488
,acute coronary syndrome,1,24966488
,coronary,1,24966488
,syndrome,1,24966488
,myocardial,4,24966488
,myocardial ischemia,2,24966488
,ischemia,3,24966488
,free,1,24966488
,free radicals,1,24966488
,radicals,1,24966488
,series,1,24966488
,oxidative,1,24966488
,reactions,1,24966488
,damage,1,24966488
,healthy,2,24966488
,tissues,1,24966488
,sequence,1,24966488
,albumin,1,24966488
,proteins,1,24966488
,highly,2,24966488
,reactive,1,24966488
,reactive oxygen species,1,24966488
,oxygen,1,24966488
,species,1,24966488
,forms,1,24966488
,study,2,24966488
,investigations,1,24966488
,different,1,24966488
,groups,1,24966488
,levels,2,24966488
,serum,1,24966488
,patients,2,24966488
,elevated,1,24966488
,myocardial infarction,2,24966488
,infarction,2,24966488
,unstable,1,24966488
,unstable angina,1,24966488
,angina,1,24966488
,significantly,1,24966488
,chest,2,24966488
,chest pain,2,24966488
,pain,2,24966488
,healthy subjects,1,24966488
,subjects,1,24966488
,highly sensitive,1,24966488
,sensitive,1,24966488
,marker,1,24966488
,high,1,24966488
,predictive,1,24966488
,predictive value,1,24966488
,value,1,24966488
,usefulness,1,24966488
,biomarker,1,24966488
,early,2,24966488
,early detection,1,24966488
,detection,1,24966488
,data,1,24966488
,possible,1,24966488
,role,1,24966488
,test,1,24966488
,triage,1,24966488
,platelets,1,24919368
,atherothrombosis,1,24919368
,antiplatelet drugs,1,24919368
,drugs,1,24919368
,cerebral,1,24919368
,cerebral ischemia,1,24919368
,ischemia,1,24919368
,platelets,1,24919368
,much,1,24919368
,more,1,24919368
,role,1,24919368
,myocardial,3,24919368
,myocardial ischemia,1,24919368
,ischemia,4,24919368
,cerebral,6,24919368
,cerebral ischemia,3,24919368
,cause,1,24919368
,vast,1,24919368
,majority,1,24919368
,myocardial infarcts,1,24919368
,infarcts,4,24919368
,responsible,1,24919368
,only,2,24919368
,cerebral infarcts,2,24919368
,aspirin,4,24919368
,effective,1,24919368
,antiplatelet drug,1,24919368
,drug,1,24919368
,primary,1,24919368
,primary prevention,1,24919368
,prevention,2,24919368
,ischemic,1,24919368
,events,1,24919368
,heart,1,24919368
,secondary,1,24919368
,secondary prevention,1,24919368
,cerebral infarction,1,24919368
,infarction,1,24919368
,clopidogrel,1,24919368
,combination,2,24919368
,dipyridamole,1,24919368
,better,1,24919368
,alone,1,24919368
,gold,1,24919368
,gold standard,1,24919368
,standard,1,24919368
,ratio,1,24919368
,risk,1,24919368
,hemorrhage,1,24919368
,brain,1,24919368
,gastrointestinal,1,24919368
,gastrointestinal tract,1,24919368
,tract,1,24919368
,revascularization,1,24919368
,strategies,1,24919368
,choice,1,24919368
,antiplatelet drugs,2,24919368
,drugs,2,24919368
,acute,3,24919368
,acute phase,1,24919368
,phase,1,24919368
,very,1,24919368
,different,1,24919368
,endovascular,1,24919368
,treatment,1,24919368
,aggressive,1,24919368
,platelet,1,24919368
,inhibition,1,24919368
,coronary,2,24919368
,intravenous,1,24919368
,thrombolysis,1,24919368
,none,1,24919368
,new,1,24919368
,acute coronary syndromes,1,24919368
,syndromes,1,24919368
,far,1,24919368
,acute cerebral ischemia,1,24919368
,look,1,24910828
,action,1,24910828
,health,1,24910828
,diabetes,1,24910828
,study,1,24910828
,look,2,24910828
,action,1,24910828
,health,1,24910828
,diabetes,5,24910828
,study,2,24910828
,clinical,1,24910828
,clinical trial,1,24910828
,trial,1,24910828
,differences,1,24910828
