conceptID,concept,rank,PMID
,acute myocardial infarction,1,2146913
,myocardial infarction,4,2146913
,infarction,6,2146913
,period,1,2146913
,medlars,1,2146913
,bibliographies,1,2146913
,relevant,1,2146913
,articles,2,2146913
,number,1,2146913
,instances,1,2146913
,additional,4,2146913
,details,1,2146913
,location,2,2146913
,authors,1,2146913
,study,1,2146913
,selection,1,2146913
,inclusion,1,2146913
,inclusion criteria,1,2146913
,criteria,2,2146913
,randomized,1,2146913
,dose,1,2146913
,units,1,2146913
,group,3,2146913
,only,1,2146913
,absence,1,2146913
,review,1,2146913
,methods,1,2146913
,section,1,2146913
,results,2,2146913
,data extraction,1,2146913
,extraction,1,2146913
,independently,1,2146913
,observers,2,2146913
,specific,1,2146913
,infarct,1,2146913
,completely,1,2146913
,synthesis,1,2146913
,acute anterior myocardial infarction,2,2146913
,anterior myocardial infarction,2,2146913
,mortality rate,2,2146913
,rate,2,2146913
,control,2,2146913
,control group,2,2146913
,contrast,1,2146913
,risk,5,2146913
,difference,2,2146913
,summary,2,2146913
,risk ratio,2,2146913
,ratio,2,2146913
,total,1,2146913
,inferior infarction,2,2146913
,mean,1,2146913
,conclusions,1,2146913
,magnitude,2,2146913
,order,1,2146913
,absolute,2,2146913
,reduction,2,2146913
,death,1,2146913
,days,1,2146913
,need,1,2146913
,life,2,2146913
,benefit,1,2146913
,smaller,1,2146913
,less,1,2146913
,certain,1,2146913
,approximately,1,2146913
,earlier,1,2124655
,treatment,1,2124655
,acute,1,2124655
,acute myocardial infarction,1,2124655
,myocardial,1,2124655
,myocardial infarction,1,2124655
,infarction,1,2124655
,administration,1,2124655
,tpa,1,2124655
,hospitalization,1,2124655
,gain,1,2124655
,survival,1,2124655
,thrombolytic,3,2124655
,thrombolytic therapy,3,2124655
,therapy,5,2124655
,patients,6,2124655
,myocardial,2,2124655
,myocardial infarction,2,2124655
,infarction,2,2124655
,delay,1,2124655
,coronary,1,2124655
,coronary occlusion,1,2124655
,occlusion,1,2124655
,reperfusion,1,2124655
,repair,1,2124655
,study,1,2124655
,safety,1,2124655
,thrombolysis,1,2124655
,alteplase,1,2124655
,tpa,1,2124655
,actilyse,1,2124655
,indications,1,2124655
,contraindications,1,2124655
,general,1,2124655
,general practitioner,1,2124655
,practitioner,1,2124655
,ambulance,3,2124655
,nurse,1,2124655
,short,1,2124655
,questionnaire,1,2124655
,small,1,2124655
,ecg,1,2124655
,computer,1,2124655
,computer system,1,2124655
,system,1,2124655
,presence,1,2124655
,large,1,2124655
,spot,1,2124655
,june,1,2124655
,service,1,2124655
,average,1,2124655
,minutes,3,2124655
,onset,1,2124655
,symptoms,1,2124655
,arrival,2,2124655
,transportation,1,2124655
,cardiac,1,2124655
,cardiac massage,1,2124655
,massage,1,2124655
,other,1,2124655
,complications,1,2124655
,hospital,2,2124655
,time,1,2124655
,treatment,1,2124655
,comparison,1,2124655
,hospital admission,1,2124655
,admission,1,2124655
,procedure,1,2124655
,rapid,1,2124655
,initiation,1,2124655
,absence,1,2124655
,physician,1,2124655
,usefulness,1,2123603
,pericardial,1,2123603
,pericardial friction,1,2123603
,pericardial friction rub,1,2123603
,friction,1,2123603
,friction rub,1,2123603
,thrombolytic,1,2123603
,thrombolytic therapy,1,2123603
,therapy,1,2123603
,acute,1,2123603
,acute myocardial infarction,1,2123603
,myocardial,2,2123603
,myocardial infarction,1,2123603
,infarction,1,2123603
,amount,1,2123603
,damage,1,2123603
,study,1,2123603
,group,1,2123603
,clinical,2,2123603
,incidence,1,2123603
,outcomes,1,2123603
,patients,4,2123603
,pericarditis,3,2123603
,thrombolytic,1,2123603
,thrombolytic therapy,1,2123603
,therapy,1,2123603
,prospectively,1,2123603
,acute,1,2123603
,acute myocardial infarction,1,2123603
,myocardial,3,2123603
,myocardial infarction,1,2123603
,infarction,1,2123603
,ami,4,2123603
,presence,1,2123603
,pericardial,5,2123603
,pericardial friction,5,2123603
,pericardial friction rub,5,2123603
,friction,5,2123603
,friction rub,5,2123603
,hospital,1,2123603
,hospital course,1,2123603
,course,1,2123603
,only,1,2123603
,low,2,2123603
,percent,1,2123603
,era,2,2123603
,more,2,2123603
,often,1,2123603
,setting,1,2123603
,anterior,2,2123603
,anterior wall,2,2123603
,wall,2,2123603
,lower,1,2123603
,ejection,1,2123603
,ejection fractions,1,2123603
,fractions,1,2123603
,worse,2,2123603
,regional,1,2123603
,ventricular,1,2123603
,ventricular function,1,2123603
,function,1,2123603
,standard,1,2123603
,standard deviation,1,2123603
,deviation,1,2123603
,inhospital mortality,1,2123603
,mortality,1,2123603
,frequency,4,2123603
,power,1,2123603
,failure,1,2123603
,location,1,2123603
,cases,1,2123603
,disease,1,2123603
,occurrence,1,2123603
,extensive,1,2123603
,damage,1,2123603
,outcome,1,2123603
,successful,1,2123603
,reperfusion,1,2123603
,vessel,1,2123603
,transmural,1,2123603
,myocardial necrosis,1,2123603
,necrosis,1,2123603
,development,1,2123603
,cardiac,1,2123603
,cardiac tamponade,1,2123603
,tamponade,1,2123603
,not,1,2123603
,patient,1,2123603
,effect,1,2123602
,heparin,1,2123602
,coronary,1,2123602
,arterial,1,2123602
,arterial patency,1,2123602
,patency,1,2123602
,tissue,1,2123602
,tissue plasminogen activator,1,2123602
,plasminogen,1,2123602
,plasminogen activator,1,2123602
,acute,1,2123602
,acute myocardial infarction,1,2123602
,myocardial,1,2123602
,myocardial infarction,1,2123602
,infarction,1,2123602
,infarct,2,2123602
,artery,2,2123602
,patency,3,2123602
,minutes,1,2123602
,coronary,3,2123602
,recombinant,1,2123602
,recombinant tissuetype plasminogen activator,1,2123602
,tissuetype plasminogen activator,1,2123602
,tissuetype plasminogen activator (r,1,2123602
,plasminogen,1,2123602
,plasminogen activator,1,2123602
,tpa,1,2123602
,concurrent,1,2123602
,heparin,4,2123602
,anticoagulation,3,2123602
,contribution,1,2123602
,efficacy,1,2123602
,safety,1,2123602
,unknown,1,2123602
,pilot,1,2123602
,pilot study,1,2123602
,study,1,2123602
,patients,7,2123602
,hours,4,2123602
,onset,1,2123602
,acute,2,2123602
,acute myocardial infarction,2,2123602
,myocardial,2,2123602
,myocardial infarction,2,2123602
,infarction,3,2123602
,mean,1,2123602
,standard,1,2123602
,dose,1,2123602
,immediate,1,2123602
,intravenous,2,2123602
,intravenous heparin,1,2123602
,intravenous bolus,1,2123602
,bolus,1,2123602
,partial,1,2123602
,time,1,2123602
,times,1,2123602
,control,4,2123602
,alone,1,2123602
,coronary angiography,1,2123602
,angiography,1,2123602
,day,1,2123602
,therapy,3,2123602
,recurrent,1,2123602
,ischemia,1,2123602
,difference,1,2123602
,not,1,2123602
,not significant,1,2123602
,significant,1,2123602
,mild,1,2123602
,moderate,1,2123602
,severe,1,2123602
,bleeding,2,2123602
,group,2,2123602
,control group,1,2123602
,data,1,2123602
,heparin therapy,1,2123602
,days,1,2123602
,incidence,1,2123602
,minor,1,2123602
,complications,1,2123602
,changes,1,2123601
,standard,1,2123601
,standard electrocardiographic,1,2123601
,electrocardiographic,1,2123601
,elevation,1,2123601
,predictive,1,2123601
,successful,1,2123601
,reperfusion,1,2123601
,acute,1,2123601
,acute myocardial infarction,1,2123601
,myocardial,1,2123601
,myocardial infarction,1,2123601
,infarction,1,2123601
,ability,1,2123601
,electrocardiographic,1,2123601
,st segment,1,2123601
,segment,1,2123601
,successful,2,2123601
,reperfusion,6,2123601
,thrombolytic,4,2123601
,thrombolytic therapy,4,2123601
,therapy,4,2123601
,changes,1,2123601
,elevation,6,2123601
,sum,3,2123601
,affected,1,2123601
,leads,1,2123601
,electrocardiogram,2,2123601
,patients,4,2123601
,acute,1,2123601
,acute myocardial infarction,1,2123601
,myocardial,2,2123601
,myocardial infarction,2,2123601
,infarction,2,2123601
,ami,2,2123601
,status,2,2123601
,artery,1,2123601
,less,1,2123601
,hours,1,2123601
,onset,1,2123601
,symptoms,1,2123601
,thrombolysis,1,2123601
,trial,1,2123601
,criteria,1,2123601
,grade,2,2123601
,flow,2,2123601
,not,1,2123601
,logistic,1,2123601
,multiple,1,2123601
,multiple regression,1,2123601
,regression,1,2123601
,regression analysis,1,2123601
,analysis,1,2123601
,proportional,1,2123601
,value,1,2123601
,shift,1,2123601
,st elevation,4,2123601
,change,2,2123601
,more,1,2123601
,absolute,1,2123601
,difference,1,2123601
,millimeters,1,2123601
,entire,1,2123601
,spectra,1,2123601
,sensitivities,1,2123601
,level,2,2123601
,percent,1,2123601
,simultaneous,1,2123601
,high,1,2123601
,high sensitivity,1,2123601
,sensitivity,2,2123601
,specif,1,2123601
,decrease,3,2123601
,specificity,1,2123601
,positive,1,2123601
,negative,1,2123601
,negative predictive values,1,2123601
,predictive,1,2123601
,predictive values,1,2123601
,values,1,2123601
,results,1,2123601
,only,1,2123601
,standard,1,2123601
,standard electrocardiogram,1,2123601
,useful,1,2123601
,noninvasive,1,2123601
,predictor,1,2123601
,ecg,1,2102033
,patients,1,2102033
,myocardial,3,2102033
,myocardial infarction,1,2102033
,infarction,1,2102033
,akinesia,1,2102033
,hypokinesia,1,2102033
,means,1,2102033
,echocardiography,1,2102033
,conventional,3,2102033
,ecg,10,2102033
,leads,2,2102033
,classical,4,2102033
,mapping,5,2102033
,chest,1,2102033
,electrodes,1,2102033
,cases,2,2102033
,not,2,2102033
,localization,1,2102033
,disturbance,1,2102033
,heart,2,2102033
,heart wall,1,2102033
,wall,1,2102033
,small,1,2102033
,circumscribed,1,2102033
,myocardial lesions,1,2102033
,lesions,2,2102033
,proof,1,2102033
,thoracic,1,2102033
,thoracic surface,1,2102033
,surface,1,2102033
,less,1,2102033
,larger,1,2102033
,myocardium,1,2102033
,diagnostic,2,2102033
,statements,1,2102033
,coordination,1,2102033
,myocardial infarctions,1,2102033
,infarctions,1,2102033
,individual,1,2102033
,parts,1,2102033
,basis,1,2102033
,card,1,2102033
,quantitative,1,2102033
,estimation,1,2102033
,electrocardiographic,1,2102033
,electrocardiographic findings,1,2102033
,findings,1,2102033
,possible,1,2102033
,only,1,2102033
,third,1,2102033
,place,1,2102033
,pseudoxanthoma elasticum,1,2257780
,syndrom,1,2257780
,rheumatoid arthritis,1,2257780
,arthritis,1,2257780
,woman,1,2257780
,not,1,2257780
,coronary,1,2257780
,coronary heart disease,1,2257780
,heart,1,2257780
,heart disease,1,2257780
,disease,1,2257780
,hospital,1,2257780
,acute,1,2257780
,acute anterior wall myocardial infarction,1,2257780
,anterior,1,2257780
,anterior wall,1,2257780
,anterior wall myocardial infarction,1,2257780
,wall,1,2257780
,myocardial,2,2257780
,myocardial infarction,2,2257780
,infarction,2,2257780
,history,1,2257780
,years,2,2257780
,age,2,2257780
,coarse,1,2257780
,efflorescences,1,2257780
,umbilicus,1,2257780
,inguinal,1,2257780
,inguinal regions,1,2257780
,regions,2,2257780
,axillae,1,2257780
,changes,1,2257780
,subsequently,1,2257780
,pathognomonic,1,2257780
,picture,1,2257780
,pseudoxanthoma elasticum,1,2257780
,significant,1,2257780
,factor,1,2257780
,rheumatoid arthritis,1,2257780
,arthritis,2,2257780
,stage,1,2257780
,stage ii,1,2257780
,steinbrocker,1,2257780
,basis,1,2257780
,morning,1,2257780
,morning stiffness,1,2257780
,stiffness,1,2257780
,symmetrical,1,2257780
,symmetrical arthritis,1,2257780
,more,1,2257780
,joint,2,2257780
,radiological,1,2257780
,appearance,1,2257780
,joint spaces,1,2257780
,erosions,1,2257780
,different,1,2257780
,pathological,1,2257780
,mechanisms,1,2257780
,change,1,2257780
,connective tissue,1,2257780
,connective tissue metabolism,1,2257780
,tissue,2,2257780
,metabolism,1,2257780
,same,1,2257780
,target,1,2257780
,known,1,2257780
,connection,1,2257780
,diseases,1,2257780
,sports,1,2265421
,sports medicine,1,2265421
,medicine,1,2265421
,czechoslovakia,1,2265421
,evidence,1,2265421
,adequate,1,2265421
,physical,2,2265421
,physical activity,2,2265421
,activity,3,2265421
,diseases,2,2265421
,hypokinesia,1,2265421
,ischaemic,2,2265421
,ischaemic heart disease,2,2265421
,heart,2,2265421
,heart disease,2,2265421
,disease,3,2265421
,myocardial,1,2265421
,myocardial infarction,1,2265421
,infarction,1,2265421
,obesity,1,2265421
,certain,2,2265421
,extent,1,2265421
,hypertension,2,2265421
,ageing,1,2265421
,process,1,2265421
,osteoporosis,1,2265421
,active,1,2265421
,life,2,2265421
,general,1,2265421
,majority,1,2265421
,population,1,2265421
,lack,1,2265421
,exercise,1,2265421
,sports,8,2265421
,not,2,2265421
,only,4,2265421
,healthy,1,2265421
,young,1,2265421
,people,3,2265421
,sedentary,1,2265421
,occupation,1,2265421
,group,1,2265421
,mild,2,2265421
,degree,1,2265421
,obese,1,2265421
,subjects,2,2265421
,diabetics,1,2265421
,families,1,2265421
,relapse,1,2265421
,amount,1,2265421
,doctors,2,2265421
,agreement,1,2265421
,physician,1,2265421
,clinics,1,2265421
,foundation,1,2265421
,first,1,2265421
,regime,1,2265421
,regional,1,2265421
,departments,1,2265421
,sports medicine,3,2265421
,medicine,3,2265421
,well,1,2265421
,institute,2,2265421
,national,2,2265421
,health,4,2265421
,top,1,2265421
,activities,1,2265421
,professionals,1,2265421
,reorganization,1,2265421
,health care,2,2265421
,care,3,2265421
,most,1,2265421
,above,1,2265421
,groups,1,2265421
,risk,1,2265421
,possible,1,2265421
,primary,1,2265421
,primary health care,1,2265421
,department,1,2265421
,public,1,2265421
,whole,1,2265421
,adult,1,2232064
,heart,1,2232064
,heart surgery,1,2232064
,surgery,1,2232064
,new,1,2232064
,new york,1,2232064
,state,1,2232064
,analysis,1,2232064
,risk,1,2232064
,risk factors,1,2232064
,factors,1,2232064
,hospital,1,2232064
,hospital mortality,1,2232064
,mortality,1,2232064
,mortality rates,1,2232064
,study,2,2232064
,data,1,2232064
,new,2,2232064
,new york,1,2232064
,states,1,2232064
,cardiac,3,2232064
,cardiac surgery,1,2232064
,surgery,1,2232064
,system,1,2232064
,information,1,2232064
,preoperative,1,2232064
,risk,4,2232064
,risk factors,4,2232064
,factors,4,2232064
,postoperative,1,2232064
,postoperative complications,1,2232064
,complications,1,2232064
,hospital,1,2232064
,hospital discharge,1,2232064
,discharge,1,2232064
,purposes,1,2232064
,set,1,2232064
,significant,2,2232064
,clinical,1,2232064
,surgical,1,2232064
,centers,1,2232064
,most,1,2232064
,most likely,1,2232064
,likely,1,2232064
,serious,1,2232064
,problems,2,2232064
,death,1,2232064
,age,1,2232064
,gender,1,2232064
,ejection,1,2232064
,ejection fraction,1,2232064
,fraction,1,2232064
,previous,2,2232064
,previous myocardial infarction,1,2232064
,myocardial,1,2232064
,myocardial infarction,1,2232064
,infarction,1,2232064
,number,1,2232064
,open,1,2232064
,open heart operations,1,2232064
,heart,2,2232064
,heart operations,1,2232064
,operations,1,2232064
,admissions,1,2232064
,medication,1,2232064
,dialysis,1,2232064
,dependence,1,2232064
,disasters,1,2232064
,acute,1,2232064
,structural,1,2232064
,defect,1,2232064
,renal,1,2232064
,renal failure,1,2232064
,failure,2,2232064
,cardiogenic,1,2232064
,cardiogenic shock,1,2232064
,shock,1,2232064
,gunshot,1,2232064
,unstable,1,2232064
,ang,1,2232064
,intractable,1,2232064
,congestive,1,2232064
,congestive heart failure,1,2232064
,heart failure,1,2232064
,main,1,2232064
,trunk,1,2232064
,more,1,2232064
,type,1,2232064
,operation,1,2232064
,hospitals,1,2232064
,significantly,1,2232064
,mortality,2,2232064
,mortality rates,1,2232064
,patients,1,2232064
,subsequent,1,2232064
,site,1,2232064
,site visits,1,2232064
,visits,1,2232064
,medical,1,2232064
,medical record,1,2232064
,medical record reviews,1,2232064
,record,1,2232064
,record reviews,1,2232064
,reviews,1,2232064
,high,1,2232064
,percentages,1,2232064
,cases,1,2232064
,hemodynamic,1,2280581
,effects,1,2280581
,disopyramide,1,2280581
,normal,1,2280581
,myocardium,1,2280581
,acute,1,2280581
,effects,3,2280581
,hemodynamics,2,2280581
,hearts,1,2280581
,comparison,1,2280581
,normal,2,2280581
,ventricles,1,2280581
,infusion,1,2280581
,min,3,2280581
,rats,1,2280581
,global,1,2280581
,ischemia,1,2280581
,period,1,2280581
,stable,1,2280581
,dysfunction,2,2280581
,minutes,1,2280581
,disopyramide,2,2280581
,nacl,1,2280581
,control,1,2280581
,data,1,2280581
,cardiac,1,2280581
,cardiac output,1,2280581
,output,1,2280581
,less,2,2280581
,maximum,1,2280581
,pressure,1,2280581
,capacity,1,2280581
,index,1,2280581
,myocardial,1,2280581
,contrast,1,2280581
,results,2,2280581
,myocardium,2,2280581
,change,1,2280581
,detectable,1,2280581
,identical,1,2280581
,dose,1,2280581
,animals,1,2280581
,ventricular,1,2280581
,ventricular dysfunction,1,2280581
,sensitivity,1,2280581
,contractile,1,2280581
,function,1,2280581
,hemodynamic,1,2280581
,changes,1,15815362
,serum,1,15815362
,serum cpk,1,15815362
,cpk,1,15815362
,ldh,1,15815362
,isoenzymes,1,15815362
,perioperative,1,15815362
,perioperative period,1,15815362
,period,1,15815362
,patients,1,15815362
,craniotomy,1,15815362
,perioperative,2,15815362
,changes,2,15815362
,serum,5,15815362
,serum concentration,1,15815362
,concentration,1,15815362
,creatine,1,15815362
,creatine phosphokinase,1,15815362
,phosphokinase,1,15815362
,cpk,7,15815362
,isoenzymes,2,15815362
,lactic,1,15815362
,dehydrogenase,1,15815362
,ldh,4,15815362
,craniotomy,3,15815362
,order,1,15815362
,enzymes,1,15815362
,due,1,15815362
,myocardial,2,15815362
,myocardial infarction,2,15815362
,infarction,2,15815362
,malignant,2,15815362
,malignant hyperthermia,2,15815362
,hyperthermia,2,15815362
,male,1,15815362
,male patients,1,15815362
,patients,1,15815362
,years,2,15815362
,age,1,15815362
,tumor,1,15815362
,cerebral,1,15815362
,cerebral artery,1,15815362
,cerebral artery aneurysm,1,15815362
,artery,1,15815362
,aneurysm,1,15815362
,study,1,15815362
,serial,1,15815362
,blood,1,15815362
,blood samples,1,15815362
,samples,2,15815362
,patient,1,15815362
,sample,1,15815362
,induction,1,15815362
,anesthesia,1,15815362
,incision,5,15815362
,period,1,15815362
,serum cpk,3,15815362
,level,6,15815362
,significantly,3,15815362
,peak,2,15815362
,peak level,2,15815362
,only,1,15815362
,fraction,1,15815362
,percent,4,15815362
,total,5,15815362
,bb fractions,1,15815362
,fractions,1,15815362
,serum ldh,1,15815362
,ratio,1,15815362
,not,1,15815362
,percents,1,15815362
,large,1,15815362
,increases,1,15815362
,concomitant,1,15815362
,decrease,1,15815362
,mask,1,15815362
,percentage,1,15815362
,increase,1,15815362
,acute,1,15815362
,acute myocardial infarction,1,15815362
,marker,1,15815362
,diagnosis,1,15815362
,light,1,15815362
,present,1,15815362
,results,1,15815362
,conjunction,1,15815362
,clinical,1,15815362
,current,1,2293289
,aspects,1,2293289
,arterial,1,2293289
,prophylaxis,1,2293289
,new,2,2293289
,prophylactic,1,2293289
,strategies,1,2293289
,arterial,1,2293289
,arterial thrombosis,1,2293289
,thrombosis,1,2293289
,vascular,1,2293289
,vascular endothelium,1,2293289
,endothelium,2,2293289
,interactions,1,2293289
,platelets,1,2293289
,erythrocytes,1,2293289
,prophylaxis,1,2293289
,multiple,1,2293289
,factors,1,2293289
,prospect,1,2293289
,combination,1,2293289
,acetylsalicylic acid,1,2293289
,acid,1,2293289
,dipyridamole,1,2293289
,confirmation,1,2293289
,clinical,1,2293289
,activity,1,2293289
,other,1,2293289
,combinations,1,2293289
,transient,1,2292692
,transient ischaemic,1,2292692
,transient ischaemic attacks,1,2292692
,ischaemic,1,2292692
,attacks,1,2292692
,young,1,2292692
,patients,2,2292692
,thromboembolic,1,2292692
,manifestation,1,2292692
,year,1,2292692
,study,1,2292692
,forty,1,2292692
,patients,4,2292692
,years,3,2292692
,transient,1,2292692
,transient ischaemic,1,2292692
,transient ischaemic attacks,1,2292692
,ischaemic,1,2292692
,attacks,3,2292692
,tia,2,2292692
,studie,1,2292692
,women,1,2292692
,headache,1,2292692
,history,1,2292692
,common,1,2292692
,common migraine,1,2292692
,migraine,2,2292692
,only,2,2292692
,angiograms,1,2292692
,abnormal,1,2292692
,operable,1,2292692
,carotid,1,2292692
,lesion,1,2292692
,mean,1,2292692
,period,1,2292692
,stroke,2,2292692
,myocardial,1,2292692
,myocardial infarction,1,2292692
,infarction,1,2292692
,ami,2,2292692
,major,1,2292692
,cerebrovascular,1,2292692
,risk,2,2292692
,risk factors,2,2292692
,factors,2,2292692
,age,2,2292692
,most,1,2292692
,tias,1,2292692
,benign,1,2292692
,vascular,1,2292692
,vascular disorder,1,2292692
,disorder,1,2292692
,clinical,1,2292692
,clinical characteristics,1,2292692
,characteristics,1,2292692
,prognosis,1,2292692
,possible,1,2292692
,pathogenesis,1,2292692
,often,1,2292692
,classical,1,2292692
,classical migraine,1,2292692
,absence,1,2292692
,cardiovascular,1,2292692
,cardiovascular risk factors,1,2292692
,arteriography,1,2292692
,not,1,2292692
,much,1,2292692
,diagnostic,1,2292692
,prognostic,1,2292692
,information,1,2292692
,assessment,1,2292256
,postinfarction,1,2292256
,myocardium,1,2292256
,tomography,1,2292256
,impact,1,2292256
,risk,1,2292256
,stratification,1,2292256
,purpose,1,2292256
,risk,1,2292256
,stratification,1,2292256
,consecutive,1,2292256
,patients,2,2292256
,age,1,2292256
,years,1,2292256
,chest,1,2292256
,chest pain,1,2292256
,chest pain syndrome,1,2292256
,pain,1,2292256
,pain syndrome,1,2292256
,syndrome,1,2292256
,myocardial,1,2292256
,myocardial infarction,1,2292256
,infarction,1,2292256
,perfusion,3,2292256
,perfusion imaging,1,2292256
,imaging,1,2292256
,intravenous,2,2292256
,dipyridamole,2,2292256
,tomograms,1,2292256
,size,2,2292256
,location,1,2292256
,reversible,2,2292256
,defects,2,2292256
,correlated,1,2292256
,angiographic,1,2292256
,characteristics,1,2292256
,ventricular,1,2292256
,ventricular ejection,1,2292256
,ventricular ejection fraction,1,2292256
,ejection,1,2292256
,ejection fraction,1,2292256
,fraction,1,2292256
,wall,1,2292256
,wall motion,1,2292256
,motion,1,2292256
,collateral,1,2292256
,status,1,2292256
,prognosis,1,2292256
,cardiac,1,2292256
,cardiac events,1,2292256
,events,1,2292256
,months,1,2292256
,serious,1,2292256
,diagnostic,1,2292256
,diagnostic use,1,2292256
,use,1,2292256
,pattern,3,2292256
,subgroups,2,2292256
,postinfarction,1,2292256
,ischaemia,4,2292256
,distance,2,2292256
,redistribution,5,2292256
,related,1,2292256
,territory,1,2292256
,infarct,1,2292256
,artery,2,2292256
,larger,1,2292256
,defect,2,2292256
,less,3,2292256
,similar,1,2292256
,addition,1,2292256
,severity,1,2292256
,coronary,1,2292256
,coronary artery,1,2292256
,coronary artery disease,1,2292256
,artery disease,1,2292256
,disease,1,2292256
,score,1,2292256
,number,1,2292256
,diseased,1,2292256
,vessels,1,2292256
,degree,1,2292256
,presence,1,2292256
,significant,1,2292256
,differences,1,2292256
,global,1,2292256
,regional,1,2292256
,function,2,2292256
,acute,1,2292208
,myocardial,1,2292208
,myocardial infarction,1,2292208
,infarction,1,2292208
,correlation,1,2292208
,followup,1,2292208
,cases,1,2292208
,followup,1,2292208
,followup study,1,2292208
,study,1,2292208
,patients,3,2292208
,attacks,1,2292208
,acute,4,2292208
,myocardial,6,2292208
,myocardial infarction,6,2292208
,infarction,6,2292208
,hospital,1,2292208
,out,1,2292208
,correlation,2,2292208
,autopsy,1,2292208
,results,1,2292208
,mortality,2,2292208
,mortality rate,2,2292208
,rate,4,2292208
,stage,2,2292208
,aggregate,1,2292208
,same,1,2292208
,period,1,2292208
,unstable,1,2292208
,condition,1,2292208
,prognosis,1,2292208
,slightly,1,2292208
,slightly better,1,2292208
,better,1,2292208
,outcome,1,2292208
,long,1,2292208
,run,1,2292208
,diagnostic,1,2292208
,diagnostic criteria,1,2292208
,criteria,1,2292208
,present,1,2292208
,negative,1,2292208
,serum,1,2292208
,enzyme,1,2292208
,not,1,2292208
,disease,1,2292208
,routine,1,2291610
,coronary,1,2291610
,coronary angiography,1,2291610
,angiography,1,2291610
,myocardial,1,2291610
,myocardial infarction,1,2291610
,infarction,1,2291610
,various,1,2291610
,arguments,1,2291610
,forward,1,2291610
,routine,1,2291610
,coronary,6,2291610
,coronary arteriography,4,2291610
,arteriography,4,2291610
,myocardial,2,2291610
,myocardial infarction,1,2291610
,infarction,3,2291610
,investigation,2,2291610
,essential,1,2291610
,evaluate,1,2291610
,now,1,2291610
,data,2,2291610
,history,2,2291610
,initial,2,2291610
,clinical,2,2291610
,electrocardiographic,2,2291610
,course,2,2291610
,stress,3,2291610
,stress tests,1,2291610
,tests,1,2291610
,isotope,1,2291610
,out,1,2291610
,days,2,2291610
,predictive,1,2291610
,predictive value,1,2291610
,value,1,2291610
,superior,1,2291610
,mortality,1,2291610
,functional,1,2291610
,functional capacity,1,2291610
,capacity,1,2291610
,patient,2,2291610
,guide,1,2291610
,patients,3,2291610
,low,1,2291610
,low risk,1,2291610
,risk,2,2291610
,basis,1,2291610
,above,1,2291610
,victims,1,2291610
,benefit,1,2291610
,myocardial revascularisation,1,2291610
,revascularisation,1,2291610
,procedu,1,2291610
,res,1,2291610
,best,2,2291610
,approaches,1,2291610
,fulfil,1,2291610
,criterion,1,2291610
,authors,1,2291610
,approach,1,2291610
,indication,1,2291610
,postinfarction,1,2291610
,level,1,2291610
,infarct,2,2291610
,account,1,2291610
,overall,1,2291610
,case,2,2291610
,discussion,1,2291610
,usefulness,1,2291610
,age,1,2291610
,rarely,1,2291610
,elderly,1,2291610
,free,1,2291610
,ischemia,1,2291610
,exercis,1,2291610
,broad,1,2291610
,indications,1,2291610
,recurrent,1,2291610
,infarctions,1,2291610
,clinical course,1,2291610
,early,1,2291610
,recurrence,1,2291610
,severe,1,2291610
,ventricular,1,2291610
,ventricular dysfunction,1,2291610
,dysfunction,1,2291610
,ejection,1,2291610
,ejection fraction,1,2291610
,fraction,1,2291610
,less,1,2291610
,results,1,2291610
,routine,1,2291609
,coronary,1,2291609
,coronary angiography,1,2291609
,angiography,1,2291609
,myocardial,1,2291609
,myocardial infarction,1,2291609
,infarction,1,2291609
,author,1,2291609
,first,3,2291609
,difficulties,1,2291609
,exercise,2,2291609
,exercise test,2,2291609
,test,4,2291609
,isotope,1,2291609
,postinfarction,1,2291609
,evaluation,1,2291609
,myocardium,1,2291609
,most,3,2291609
,cases,2,2291609
,days,1,2291609
,deaths,1,2291609
,myocardial,1,2291609
,myocardial infarction,1,2291609
,infarction,2,2291609
,weeks,1,2291609
,months,1,2291609
,risks,1,2291609
,minimal,1,2291609
,exploration,1,2291609
,more,1,2291609
,detailed,1,2291609
,assessment,1,2291609
,lesions,2,2291609
,well,1,2291609
,severe,1,2291609
,latent,1,2291609
,other,1,2291609
,coronary,1,2291609
,diagnosis,1,2291609
,guide,1,2291609
,treatment,1,2291609
,not,2,2291609
,easy,1,2291609
,ste,1,2291609
,noses,1,2291609
,big,1,2291609
,method,1,2291609
,always,1,2291609
,possible,1,2291609
,conclusions,1,2291609
,therapeutic,1,2291609
,consequences,1,2291609
,revascularization,1,2291609
,subjects,1,2291609
,information,1,2291609
,only,1,2291609
,incomplete,1,2291609
,benefits,1,2291444
,risks,1,2291444
,oral,1,2291444
,oral contraceptives,1,2291444
,contraceptives,1,2291444
,drugs,1,2291444
,oral,1,2291444
,oral contraceptives,1,2291444
,contraceptives,1,2291444
,side,1,2291444
,side effects,1,2291444
,effects,2,2291444
,last,1,2291444
,years,3,2291444
,adverse effects,1,2291444
,benefits,3,2291444
,most,2,2291444
,result,1,2291444
,suppression,1,2291444
,advantages,1,2291444
,not,4,2291444
,ovarian,5,2291444
,activity,1,2291444
,health,1,2291444
,health benefit,1,2291444
,benefit,1,2291444
,effective,1,2291444
,prevention,1,2291444
,pregnancy,2,2291444
,high,2,2291444
,high risks,1,2291444
