conceptID,concept,rank,PMID
,ago,1,22734356
,routine,1,22734356
,followup,2,22734356
,course,1,22734356
,management,1,22734356
,thyroid,1,22734356
,thyroid cancer,1,22734356
,cancer,1,22734356
,time,1,22734356
,ventricular function,2,22734356
,function,2,22734356
,normal,1,22734356
,thromboembolism,1,22734356
,patient,1,22734356
,oral,1,22734356
,anticoagulation,1,22734356
,global,1,22734356
,efficacy,1,22734341
,safety,1,22734341
,tenecteplase,1,22734341
,indian,2,22734341
,elderly,1,22734341
,stemi,1,22734341
,patients,1,22734341
,registry,1,22734341
,objective,1,22734341
,efficacy,2,22734341
,safety,2,22734341
,indigenous,1,22734341
,tenecteplase,3,22734341
,indian,2,22734341
,elderly,6,22734341
,stemi,2,22734341
,patients,7,22734341
,clinical,1,22734341
,clinical setting,1,22734341
,setting,1,22734341
,methods,1,22734341
,observational,1,22734341
,prescription,1,22734341
,prescription event monitoring,1,22734341
,event,1,22734341
,monitoring,1,22734341
,pem,1,22734341
,study,1,22734341
,results,1,22734341
,tenecteplase injection,1,22734341
,injection,1,22734341
,data,1,22734341
,years,2,22734341
,successful,1,22734341
,group,1,22734341
,significant,1,22734341
,difference,1,22734341
,percentage,1,22734341
,bleeding,1,22734341
,intracranial,1,22734341
,intracranial hemorrhage,1,22734341
,hemorrhage,1,22734341
,myocardial,1,22734341
,ventricular,1,22734341
,ventricular tachyarrhythmia,1,22734341
,tachyarrhythmia,1,22734341
,groups,1,22734341
,mortality,1,22734341
,significantly,1,22734341
,more,1,22734341
,conclusion,1,22734341
,indigenously,1,22734341
,high,1,22734341
,use,1,22734341
,statin,1,22734339
,therapy,1,22734339
,indians,1,22734339
,benefits,1,22734339
,disorder,1,22734339
,vast,1,22734339
,majority,1,22734339
,cases,1,22734339
,cardiovascular,1,22734339
,cardiovascular disease,1,22734339
,disease,2,22734339
,cvd,6,22734339
,atherosclerosis,2,22734339
,lipoprotein,1,22734339
,lipoprotein cholesterol,1,22734339
,cholesterol,1,22734339
,first,1,22734339
,risk,6,22734339
,risk factor,1,22734339
,factor,1,22734339
,hmgcoa reductase inhibitors,1,22734339
,reductase,1,22734339
,inhibitors,1,22734339
,statins,2,22734339
,highly,1,22734339
,effective,2,22734339
,levels,2,22734339
,evidence,1,22734339
,clinical,3,22734339
,clinical trials,2,22734339
,statin,8,22734339
,therapy,8,22734339
,myocardial,1,22734339
,myocardial infarction,1,22734339
,infarction,1,22734339
,stroke,1,22734339
,death,1,22734339
,need,1,22734339
,coronary,2,22734339
,coronary artery,1,22734339
,artery,1,22734339
,revascularization,1,22734339
,procedures,1,22734339
,carps,1,22734339
,magnitude,1,22734339
,benefits,3,22734339
,men,1,22734339
,women,1,22734339
,young,1,22734339
,old,1,22734339
,people,1,22734339
,diabetes,3,22734339
,prior,1,22734339
,prior diagnosis,1,22734339
,diagnosis,1,22734339
,standard,1,22734339
,greater,1,22734339
,risk reduction,1,22734339
,reduction,2,22734339
,progression,1,22734339
,coronary atherosclerosis,1,22734339
,increase,1,22734339
,numerous,1,22734339
,outcome,1,22734339
,safety,1,22734339
,very,1,22734339
,very low,1,22734339
,low,1,22734339
,guideline,1,22734339
,committee,1,22734339
,optimum,1,22734339
,level,1,22734339
,recent,1,22734339
,studies,1,22734339
,events,1,22734339
,individuals,1,22734339
,asian,1,22734339
,asian indians,1,22734339
,indians,2,22734339
,target,1,22734339
,lower,2,22734339
,goal,1,22734339
,metabolic,1,22734339
,metabolic syndrome,1,22734339
,syndrome,1,22734339
,chronic,1,22734339
,chronic kidney disease,1,22734339
,kidney,1,22734339
,kidney disease,1,22734339
,often,1,22734339
,populations,1,22734339
,well,1,22734339
,others,1,22734339
,targets,1,22734339
,implementation,1,22734339
,burden,1,22734339
,indian,1,22734339
,population,1,22734339
,next,1,22734339
,years,1,22734339
,clinical trial,1,22734339
,trial,1,22734339
,data,1,22734339
,extremely,1,22734339
,favorable,1,22734339
,ratio,1,22734339
,not,1,22734339
,times,2,22734339
,aspirin,1,22734339
,diabetic,1,22734339
,medications,1,22734339
,more,1,22734339
,control,1,22734339
,blood,2,22734339
,blood sugar,1,22734339
,sugar,1,22734339
,blood pressure,1,22734339
,pressure,1,22734339
,patients,1,22734339
,flow,1,22723737
,flow injection analysis,1,22723737
,injection,1,22723737
,analysis,2,22723737
,peptides,1,22723737
,cellular,1,22723737
,samples,1,22723737
,fluorescence,1,22723737
,detection,1,22723737
,high,1,22723737
,method,1,22723737
,flow,3,22723737
,flow injection analysis,2,22723737
,injection,3,22723737
,analysis,2,22723737
,quantification,5,22723737
,peptide,8,22723737
,cellular,1,22723737
,samples,2,22723737
,different,1,22723737
,labeling,2,22723737
,strategies,3,22723737
,detection,4,22723737
,detection methods,1,22723737
,methods,1,22723737
,labels,2,22723737
,acid,2,22723737
,fluorescein,2,22723737
,fluorescence,5,22723737
,label,1,22723737
,mass,2,22723737
,novel,1,22723737
,drug,1,22723737
,antiinflammatory,1,22723737
,antiinflammatory effect,1,22723737
,effect,1,22723737
,event,1,22723737
,myocardial,1,22723737
,myocardial infarction,1,22723737
,infarction,1,22723737
,cell,2,22723737
,cell compartments,1,22723737
,compartments,1,22723737
,human,1,22723737
,umbilical,1,22723737
,umbilical cord,1,22723737
,cord,1,22723737
,vein,1,22723737
,endothelial,1,22723737
,endothelial cells,1,22723737
,cells,1,22723737
,lysis,1,22723737
,triton,3,22723737
,buffer,1,22723737
,order,1,22723737
,sensitivity,1,22723737
,prior,1,22723737
,plasma,1,22723737
,sector,1,22723737
,field,1,22723737
,mass spectrometry,1,22723737
,spectrometry,1,22723737
,external,3,22723737
,calibration,3,22723737
,case,2,22723737
,internal,2,22723737
,standardization,2,22723737
,idms,2,22723737
,icpms,2,22723737
,limit,1,22723737
,lod,2,22723737
,fmol,2,22723737
,absolute,2,22723737
,short,1,22723737
,short term,1,22723737
,term,2,22723737
,precision,2,22723737
,superior,1,22723737
,long,1,22723737
,long term,1,22723737
,best,1,22723737
,results,1,22723737
,approaches,1,22723737
,only,1,22723737
,range,2,22723737
,concentrations,2,22723737
,soluble,1,22723737
,soluble fraction,1,22723737
,fraction,1,22723737
,relative,2,22723737
,applied,1,22723737
,amount,1,22723737
,indium,2,22723737
,cell culture,1,22723737
,culture,1,22723737
,metabolic,1,22708468
,metabolic syndrome,1,22708468
,syndrome,1,22708468
,bulgaria,1,22708468
,prevalence,6,22708468
,metabolic,3,22708468
,metabolic syndrome,3,22708468
,syndrome,3,22708468
,mets,5,22708468
,cluster,1,22708468
,central,1,22708468
,central obesity,1,22708468
,obesity,3,22708468
,hyperglycemia,1,22708468
,hypertension,1,22708468
,constantly,1,22708468
,exact,1,22708468
,mechanisms,1,22708468
,development,2,22708468
,not,1,22708468
,completely,1,22708468
,understood,1,22708468
,lifestyle,2,22708468
,physical,3,22708468
,nutrition,1,22708468
,interaction,1,22708468
,genetic,1,22708468
,factors,1,22708468
,responsible,2,22708468
,risk,2,22708468
,type,2,22708468
,diabetes,2,22708468
,diabetes mellitus,1,22708468
,well,1,22708468
,cardiovascular,1,22708468
,cardiovascular disease,1,22708468
,disease,2,22708468
,cvd,3,22708468
,morbidity,1,22708468
,mortality,4,22708468
,bulgaria,3,22708468
,last,2,22708468
,decades,2,22708468
,same,1,22708468
,period,1,22708468
,country,3,22708468
,countries,1,22708468
,highest,1,22708468
,macrovascular disease,1,22708468
,death,1,22708468
,death rates,1,22708468
,europe,1,22708468
,number,1,22708468
,epidemiological,1,22708468
,epidemiological studies,1,22708468
,studies,2,22708468
,individual,1,22708468
,components,2,22708468
,high,5,22708468
,general,1,22708468
,general population,1,22708468
,population,4,22708468
,bulgarian,2,22708468
,extremely,2,22708468
,individuals,1,22708468
,low,2,22708468
,low risk,1,22708468
,risk population,1,22708468
,most,1,22708468
,independent,1,22708468
,predictors,1,22708468
,undiagnosed,1,22708468
,presence,1,22708468
,history,1,22708468
,myocardial,1,22708468
,myocardial infarction,1,22708468
,infarction,1,22708468
,objective,1,22708468
,data,1,22708468
,somewhat,1,22708468
,several,1,22708468
,association,1,22708468
,physical activity,2,22708468
,activity,2,22708468
,activity level,1,22708468
,level,1,22708468
,nutritional,2,22708468
,habits,2,22708468
,diseases,1,22708468
,account,1,22708468
,observations,1,22708468
,consequence,1,22708468
,mortality rates,1,22708468
,combination,1,22708468
,health,1,22708468
,prevention,1,22708468
,prevention strategies,1,22708468
,strategies,1,22708468
,regular,1,22708468
,regular physical activity,1,22708468
,improvement,1,22708468
,donor,1,22675670
,age,1,22675670
,bone,1,22675670
,bone marrow,1,22675670
,bone marrow cell,1,22675670
,marrow,1,22675670
,cell,1,22675670
,efficacy,1,22675670
,cardiac,1,22675670
,cardiac disease,1,22675670
,disease,1,22675670
,therapeutic,1,22675670
,therapeutic results,1,22675670
,results,2,22675670
,clinical,3,22675670
,autologous,3,22675670
,autologous bone marrow,1,22675670
,bone,1,22675670
,bone marrow,1,22675670
,bone marrow cell,1,22675670
,marrow,1,22675670
,cell,1,22675670
,therapy,2,22675670
,cardiac,2,22675670
,cardiac disease,1,22675670
,disease,1,22675670
,bmc,3,22675670
,implantation,2,22675670
,rodent,2,22675670
,hearts,1,22675670
,infarction,1,22675670
,clinical trials,1,22675670
,patients,1,22675670
,recently,1,22675670
,contrast,1,22675670
,experimental,1,22675670
,experimental studies,1,22675670
,studies,1,22675670
,models,1,22675670
,young,3,22675670
,healthy,1,22675670
,inbred,1,22675670
,mice,2,22675670
,not,2,22675670
,recipients,1,22675670
,donor,7,22675670
,ages,1,22675670
,old,2,22675670
,recipient,2,22675670
,ventricular,1,22675670
,ventricular function,1,22675670
,function,2,22675670
,postmi,2,22675670
,significantly,1,22675670
,only,1,22675670
,cardiac function,1,22675670
,impairment,2,22675670
,advanced,2,22675670
,age,3,22675670
,further,1,22675670
,concurrent,1,22675670
,findings,1,22675670
,advanced age,1,22675670
,factors,1,22675670
,success,1,22675670
,ventricular,1,22654474
,ventricular pseudoaneurysm,1,22654474
,pseudoaneurysm,1,22654474
,inferior,1,22654474
,inferior myocardial infarction,1,22654474
,myocardial,1,22654474
,myocardial infarction,1,22654474
,infarction,1,22654474
,case,1,22654474
,case report,1,22654474
,report,1,22654474
,pseudoaneurysm,3,22654474
,left,2,22654474
,left ventricle,1,22654474
,ventricle,1,22654474
,very,1,22654474
,rare,1,22654474
,rare disorder,1,22654474
,disorder,1,22654474
,mostly,1,22654474
,large,1,22654474
,transmural,1,22654474
,transmural myocardial infarction,1,22654474
,myocardial,1,22654474
,myocardial infarction,1,22654474
,infarction,1,22654474
,peak,1,22654474
,creatine,1,22654474
,creatine phosphokinasemb,1,22654474
,phosphokinasemb,1,22654474
,levels,1,22654474
,greater,1,22654474
,patients,1,22654474
,ventricular,1,22654474
,usually,1,22654474
,present,1,22654474
,angina,1,22654474
,heart,1,22654474
,heart failure,1,22654474
,failure,1,22654474
,symptoms,1,22654474
,different,1,22654474
,imaging,1,22654474
,imaging modalities,1,22654474
,modalities,1,22654474
,coronary,2,22654474
,coronary angiography,1,22654474
,angiography,1,22654474
,gold,1,22654474
,gold standard,1,22654474
,standard,1,22654474
,diagnosis,1,22654474
,surgery,1,22654474
,treatment,1,22654474
,choice,1,22654474
,pseudoaneurysms,1,22654474
,first,1,22654474
,months,1,22654474
,case,1,22654474
,woman,1,22654474
,small,1,22654474
,inferior,1,22654474
,inferior mi,1,22654474
,due,1,22654474
,right,1,22654474
,right coronary artery,1,22654474
,right coronary artery occlusion,1,22654474
,coronary artery,1,22654474
,coronary artery occlusion,1,22654474
,artery,1,22654474
,artery occlusion,1,22654474
,occlusion,1,22654474
,acute,1,22654473
,acute myocardial infarction,1,22654473
,myocardial,1,22654473
,myocardial infarction,1,22654473
,infarction,1,22654473
,severe,1,22654473
,st segment,1,22654473
,st segment elevation,1,22654473
,segment,1,22654473
,elevation,1,22654473
,percutaneous,1,22654473
,percutaneous coronary intervention,1,22654473
,coronary,1,22654473
,intervention,1,22654473
,more,1,22654473
,days,1,22654473
,onset,1,22654473
,case,1,22654473
,recovery,1,22654473
,patient,1,22654473
,man,1,22654473
,marked,1,22654473
,myocardial,1,22654473
,myocardial infarction,1,22654473
,infarction,1,22654473
,cardiac,1,22654473
,cardiac catheterization,1,22654473
,catheterization,1,22654473
,occluded,1,22654473
,middle,1,22654473
,portion,1,22654473
,left,1,22654473
,left anterior,1,22654473
,left anterior descending artery,1,22654473
,anterior,1,22654473
,descending,1,22654473
,artery,1,22654473
,collateral,2,22654473
,collateral circulation,2,22654473
,circulation,2,22654473
,percutaneous,1,22654473
,percutaneous coronary intervention,1,22654473
,coronary,1,22654473
,intervention,1,22654473
,st elevation,2,22654473
,elevation,2,22654473
,days,3,22654473
,pci,2,22654473
,almost,1,22654473
,electrocardiogram,1,22654473
,findings,2,22654473
,normal,3,22654473
,months,1,22654473
,later,1,22654473
,echocardiographic,1,22654473
,case,2,22654473
,very,1,22654473
,successful,1,22654473
,unusual,1,22654473
,ventricular,2,22654473
,ventricular aneurysm,1,22654473
,aneurysm,1,22654473
,few,1,22654473
,ecg,1,22654473
,ventricular function,1,22654473
,function,1,22654473
,nearly,1,22654473
,onset,1,22654473
,cohort,1,22654470
,cohort study,1,22654470
,study,1,22654470
,risk,1,22654470
,venous,1,22654470
,venous thromboembolism,1,22654470
,thromboembolism,1,22654470
,mortality,1,22654470
,patients,1,22654470
,general,1,22654470
,general medicine,1,22654470
,medicine,1,22654470
,department,1,22654470
,tan,1,22654470
,hospital,1,22654470
,singapore,1,22654470
,purpose,1,22654470
,study,1,22654470
,risk,3,22654470
,venous,1,22654470
,venous thromboembolism,1,22654470
,thromboembolism,1,22654470
,patients,12,22654470
,tan,1,22654470
,hospital,1,22654470
,singapore,2,22654470
,october,1,22654470
,november,1,22654470
,primary,1,22654470
,outcome,1,22654470
,mortality,2,22654470
,due,5,22654470
,development,1,22654470
,deep,1,22654470
,deep vein,1,22654470
,vein,1,22654470
,pulmonary,1,22654470
,pulmonary embolism,1,22654470
,embolism,1,22654470
,months,2,22654470
,day,1,22654470
,admission,1,22654470
,multivariate analyses,1,22654470
,deaths,9,22654470
,5th,1,22654470
,5th floor,1,22654470
,floor,1,22654470
,general,2,22654470
,general medicine,2,22654470
,medicine,2,22654470
,department,2,22654470
,female,1,22654470
,female patients,1,22654470
,male,1,22654470
,male patients,1,22654470
,race,1,22654470
,distribution,1,22654470
,chinese,1,22654470
,malaysians,1,22654470
,indians,1,22654470
,other,2,22654470
,other races,1,22654470
,races,1,22654470
,independent,1,22654470
,activities,1,22654470
,daily,1,22654470
,adl,3,22654470
,dependent,1,22654470
,definite,1,22654470
,probable,1,22654470
,pneumonia,1,22654470
,urinary,1,22654470
,urinary tract,1,22654470
,urinary tract infections,1,22654470
,tract,1,22654470
,infections,2,22654470
,myocardial,1,22654470
,myocardial infarction,1,22654470
,infarction,1,22654470
,vte,3,22654470
,high,2,22654470
,acutely ill,1,22654470
,ill,1,22654470
,factors,1,22654470
,very,1,22654470
,very high,1,22654470
,high risk,1,22654470
,dependence,1,22654470
,acute,2,22654470
,acute heart failure,1,22654470
,heart,1,22654470
,heart failure,1,22654470
,failure,2,22654470
,past,1,22654470
,past history,1,22654470
,history,1,22654470
,acute renal failure,1,22654470
,renal,1,22654470
,renal failure,1,22654470
,awareness,1,22654470
,need,1,22654470
,prophylaxis,1,22654470
,associations,1,22639733
,physical,1,22639733
,physical activity,1,22639733
,activity,1,22639733
,pulmonary,1,22639733
,responses,1,22639733
,men,1,22639733
,background,1,22639733
,habitual,2,22639733
,physical,1,22639733
,physical activity,1,22639733
,activity,2,22639733
,cardiorespiratory fitness,1,22639733
,fitness,3,22639733
,values,3,22639733
,additional,2,22639733
,additional information,1,22639733
,information,1,22639733
,contributions,1,22639733
,specific,1,22639733
,types,1,22639733
,amounts,1,22639733
,main,1,22639733
,aim,1,22639733
,study,2,22639733
,heart,6,22639733
,lung,3,22639733
,lung function,3,22639733
,function,5,22639733
,large,1,22639733
,cohort,1,22639733
,men,3,22639733
,outcomes,1,22639733
,various,1,22639733
,volumes,1,22639733
,methods,1,22639733
,data,2,22639733
,aerobics,1,22639733
,center,1,22639733
,longitudinal,1,22639733
,longitudinal study,1,22639733
,sedentary,3,22639733
,swimmer,1,22639733
,walker,1,22639733
,groups,3,22639733
,selfreport pa,1,22639733
,categories,4,22639733
,group,2,22639733
,distinct,1,22639733
,levels,1,22639733
,participant,1,22639733
,maximal,1,22639733
,treadmill,1,22639733
,treadmill exercise,1,22639733
,exercise,4,22639733
,exercise test,1,22639733
,test,1,22639733
,level,1,22639733
,general,1,22639733
,linear,3,22639733
,linear modeling,1,22639733
,modeling,1,22639733
,multiple,1,22639733
,comparisons,1,22639733
,age,1,22639733
,smoking,1,22639733
,smoking status,1,22639733
,status,1,22639733
,histories,1,22639733
,myocardial,1,22639733
,myocardial infarction,1,22639733
,infarction,1,22639733
,diabetes,1,22639733
,hypertension,1,22639733
,results,1,22639733
,effect,2,22639733
,heart function,2,22639733
,associations,2,22639733
,heart rate,2,22639733
,rate,2,22639733
,recovery,1,22639733
,hrr,2,22639733
,blood,1,22639733
,blood pressure,1,22639733
,pressure,1,22639733
,swimming,2,22639733
,walkers,2,22639733
,significantly,1,22639733
,better,1,22639733
,only,1,22639733
,half,1,22639733
,swimmers,1,22639733
,findings,1,22639733
,greater,1,22639733
,absolute,1,22639733
,absolute values,1,22639733
,fvc,1,22639733
,difference,1,22639733
,ratios,1,22639733
,conclusions,1,22639733
,walking,1,22639733
,running,1,22639733
,adequate,1,22639733
,volume,1,22639733
,viable,1,22639733
,benefits,1,22639733
,health,1,22639733
,cardiac,1,22624283
,cardiac rehabilitation,1,22624283
,rehabilitation,1,22624283
,myocardial,1,22624283
,myocardial infarction,1,22624283
,infarction,1,22624283
,cardiac,10,22624283
,prevention,2,22624283
,prevention programs,1,22624283
,programs,2,22624283
,integral,1,22624283
,comprehensive,1,22624283
,comprehensive care,1,22624283
,care,3,22624283
,patients,5,22624283
,coronary,1,22624283
,coronary heart disease,1,22624283
,heart,2,22624283
,heart disease,1,22624283
,disease,1,22624283
,chd,2,22624283
,useful,1,22624283
,effective,2,22624283
,class,1,22624283
,american,2,22624283
,american heart association,1,22624283
,association,1,22624283
,college,1,22624283
,cardiology,1,22624283
,treatment,1,22624283
,term,1,22624283
,cardiac rehabilitation,6,22624283
,rehabilitation,8,22624283
,refers,1,22624283
,multifaceted,1,22624283
,interventions,1,22624283
,cardiac patients,1,22624283
,physical,1,22624283
,psychological,1,22624283
,social,1,22624283
,social functioning,1,22624283
,functioning,2,22624283
,addition,2,22624283
,progression,1,22624283
,atherosclerotic,1,22624283
,morbidity,1,22624283
,mortality,3,22624283
,patient,2,22624283
,back,1,22624283
,normal,1,22624283
,psychosocial,1,22624283
,state,1,22624283
,program,2,22624283
,education,1,22624283
,exercise,5,22624283
,risk,3,22624283
,risk factor,1,22624283
,factor,1,22624283
,modification,1,22624283
,metaanalysis,1,22624283
,review,1,22624283
,randomized,1,22624283
,outcomes,1,22624283
,usual,2,22624283
,medical,3,22624283
,medical care,2,22624283
,reduction,1,22624283
,total,1,22624283
,mortality rates,1,22624283
,stratification,1,22624283
,cardiovascular,2,22624283
,cardiovascular events,2,22624283
,events,2,22624283
,more,1,22624283
,cardiac monitoring,1,22624283
,monitoring,1,22624283
,supervision,1,22624283
,cardiac rehabilitation program,1,22624283
,rehabilitation program,1,22624283
,program participants,1,22624283
,participants,1,22624283
,ecg,1,22624283
,continuously,1,22624283
,telemetry,1,22624283
,exercise prescription,1,22624283
,prescription,1,22624283
,safety,2,22624283
,rehabilitation exercise,1,22624283
,well,1,22624283
,occurrence,1,22624283
,major,1,22624283
,extremely,1,22624283
,low,1,22624283
,hospital,1,22624283
,decrease,1,22624283
,increasingly,1,22624283
,role,1,22624283
,secondary,1,22624283
,secondary prevention,1,22624283
,contrast,1,22624283
,internationally,1,22624283
,very,1,22624283
,few,1,22624283
,rehabilitation centers,1,22624283
,centers,1,22624283
,india,1,22624283
,present,1,22624283
,future,1,22624282
,thrombolytic,1,22624282
,thrombolytic therapyan,1,22624282
,indian,1,22624282
,context,1,22624282
,acute,2,22624282
,acute myocardial infarction,1,22624282
,myocardial,2,22624282
,myocardial infarction,2,22624282
,infarction,2,22624282
,main,1,22624282
,treatment,7,22624282
,modalities,1,22624282
,form,1,22624282
,direct,2,22624282
,angioplasty,1,22624282
,intravenous,2,22624282
,thrombolysis,6,22624282
,statistically,1,22624282
,superior,1,22624282
,reality,1,22624282
,indian,2,22624282
,conditions,1,22624282
,distant,1,22624282
,ideal,2,22624282
,option,1,22624282
,many,1,22624282
,st elevation,4,22624282
,elevation,4,22624282
,patients,1,22624282
,order,1,22624282
,bridge,1,22624282
,gap,1,22624282
,early,2,22624282
,angiography,3,22624282
,hours,2,22624282
,treatment mod,1,22624282
,mod,1,22624282
,india,4,22624282
,results,1,22624282
,morbidity,1,22624282
,mortality,1,22624282
,prime,1,22624282
,management,1,22624282
,st elevation myocardial infarction,1,22624282
,future,2,22624282
,physicians,1,22624282
,fibrin,1,22624282
,inhibitors,1,22624282
,reteplase,1,22624282
,patient,1,22624282
,not,1,22624282
,changes,1,22624282
,successful,1,22624282
,effective,1,22624282
,place,1,22624282
,vast,1,22624282
,complications,1,22624281
,acute,1,22624281
,acute myocardial infarction,1,22624281
,myocardial,1,22624281
,myocardial infarction,1,22624281
,infarction,1,22624281
,acute,2,22624281
,acute myocardial infarction,1,22624281
,myocardial,1,22624281
,myocardial infarction,1,22624281
,infarction,2,22624281
,ami,3,22624281
,due,1,22624281
,coronary,3,22624281
,coronary artery,1,22624281
,coronary artery disease,1,22624281
,artery,1,22624281
,artery disease,1,22624281
,disease,1,22624281
,cause,1,22624281
,death,1,22624281
,countries,1,22624281
,coronary care units,1,22624281
,care,1,22624281
,units,1,22624281
,early,2,22624281
,reperfusion,1,22624281
,reperfusion therapy,1,22624281
,therapy,1,22624281
,thrombolytic,1,22624281
,percutaneous,1,22624281
,percutaneous coronary intervention,1,22624281
,intervention,1,22624281
,inhospital mortality,1,22624281
,mortality,1,22624281
,mortality rates,1,22624281
,outcome,1,22624281
,survivors,1,22624281
,acute phase,1,22624281
,phase,1,22624281
,complications,4,22624281
,mechanical,1,22624281
,ischemic,1,22624281
,inflammatory,1,22624281
,pericarditis,1,22624281
,postmi,1,22624281
,syndrom,1,22624281
,sequelae,1,22624281
,well,1,22624281
,mural,1,22624281
,mural thrombus,1,22624281
,thrombus,1,22624281
,addition,1,22624281
,broad,1,22624281
,categories,1,22624281
,right,1,22624281
,ventricular,1,22624281
,cardiogenic,1,22624281
,cardiogenic shock,1,22624281
,shock,1,22624281
,other,1,22624281
,common,1,22624281
,onset,1,22624281
,usually,1,22624281
,symptoms,1,22624281
,physical,1,22624281
,manifestations,1,22624281
,basic,1,22624281
,knowledge,1,22624281
,postinfarction,1,22624281
,period,1,22624281
,clinical,1,22624281
,clinical syndromes,1,22624281
,syndromes,1,22624281
,physician,1,22624281
,complication,1,22624281
,guidelines,1,22624280
,management,1,22624280
,acute,1,22624280
,acute myocardial infarction,1,22624280
,myocardial,1,22624280
,myocardial infarction,1,22624280
,infarction,1,22624280
,guidelines,1,22624280
,currently,1,22624280
,available,1,22624280
,evidence,1,22624280
,acute,1,22624280
,acute myocardial infarction,1,22624280
,myocardial,1,22624280
,myocardial infarction,1,22624280
,infarction,1,22624280
,ami,6,22624280
,aim,1,22624280
,physicians,1,22624280
,best,2,22624280
,management,2,22624280
,strategies,1,22624280
,typical,1,22624280
,patient,1,22624280
,account,1,22624280
,impact,1,22624280
,outcome,2,22624280
,well,1,22624280
,ratio,1,22624280
,diagnostic,1,22624280
,means,1,22624280
,rapid,1,22624280
,rapid diagnosis,1,22624280
,diagnosis,1,22624280
,early,3,22624280
,risk,2,22624280
,stratification,1,22624280
,patients,3,22624280
,early interventions,1,22624280
,interventions,1,22624280
,number,1,22624280
,different,1,22624280
,clinical,3,22624280
,electrocardiographic,1,22624280
,ecg,1,22624280
,biochemical,1,22624280
,pathological,1,22624280
,characteristics,1,22624280
,quantitative,1,22624280
,assessment,1,22624280
,useful,1,22624280
,decision,1,22624280
,clinical presentation,1,22624280
,presentation,1,22624280
,symptom,1,22624280
,onset,1,22624280
,mechanical,1,22624280
,pharmacological,1,22624280
,reperfusion,1,22624280
,platelet,1,22624280
,platelet activation,1,22624280
,activation,1,22624280
,subsequent,1,22624280
,aggregation,1,22624280
,dominant,1,22624280
,role,1,22624280
,arterial,1,22624280
,arterial thrombosis,1,22624280
,thrombosis,1,22624280
,consequently,1,22624280
,key,1,22624280
,therapeutic,1,22624280
,targets,1,22624280
,adjunctive,1,22624280
,adjunctive therapy,1,22624280
,therapy,2,22624280
,essential,1,22624280
,recommendation,1,22624280
,routine,1,22624280
,urgent,1,22624280
,pci,1,22624280
,successful,1,22624280
,fibrinolysis,1,22624280
,most,1,22624280
,option,2,22624280
,india,1,22624280
,recent,1,22624279
,advances,1,22624279
,management,1,22624279
,acute,1,22624279
,acute myocardial infarction,1,22624279
,myocardial,1,22624279
,myocardial infarction,1,22624279
,infarction,1,22624279
,recently,1,22624279
,reperfusion,3,22624279
,reperfusion therapy,1,22624279
,therapy,3,22624279
,form,1,22624279
,primary,1,22624279
,percutaneous,1,22624279
,percutaneous coronary intervention,1,22624279
,coronary,1,22624279
,intervention,1,22624279
,gold,1,22624279
,gold standard,1,22624279
,standard,1,22624279
,treatment,1,22624279
,acute,1,22624279
,acute myocardial infarction,1,22624279
,myocardial,2,22624279
,myocardial infarction,1,22624279
,infarction,1,22624279
,rapid,1,22624279
,revascularization,1,22624279
,thrombolytic,1,22624279
,thrombolytic therapy,1,22624279
,significant,1,22624279
,number,2,22624279
,patients,1,22624279
,left,1,22624279
,left ventricular function,1,22624279
,ventricular,1,22624279
,ventricular function,1,22624279
,function,1,22624279
,heart,2,22624279
,heart failure,2,22624279
,failure,2,22624279
,mortality,1,22624279
,morbidity,1,22624279
,strategies,1,22624279
,post,1,22624279
,infarct,1,22624279
,level,1,22624279
,outcomes,1,22624279
,protection,1,22624279
,reperfusion injury,2,22624279
,injury,2,22624279
,novel,1,22624279
,therapies,1,22624279
,cardiac,2,22624279
,repair,2,22624279
,regeneration,2,22624279
,thrombus,1,22624279
,aspiration,2,22624279
,simple,1,22624279
,catheters,1,22624279
,useful,1,22624279
,tool,1,22624279
,distal,1,22624279
,embolisation,1,22624279
,consequently,1,22624279
,salvage,1,22624279
,antiplatelet drugs,1,22624279
,drugs,2,22624279
,prasugrel,1,22624279
,ticagrelor,1,22624279
,clopidogrel,1,22624279
,ischemic,1,22624279
,complications,1,22624279
,reduction,1,22624279
,mixed,1,22624279
,results,1,22624279
,modalities,1,22624279
,stem,1,22624279
,stem cell,1,22624279
,stem cell therapy,1,22624279
,cell,1,22624279
,cell therapy,1,22624279
,thrombolysis,1,22624278
,era,1,22624278
,intervention,1,22624278
,thrombolysis,1,22624278
,treatment,1,22624278
,acute,1,22624278
,st elevation,2,22624278
,st elevation myocardial infarction,2,22624278
,elevation,2,22624278
,myocardial,2,22624278
,myocardial infarction,2,22624278
,infarction,2,22624278
,part,1,22624278
,last,1,22624278
,century,1,22624278
,use,3,22624278
,more,1,22624278
,decades,1,22624278
,thrombolytic,3,22624278
,thrombolytic therapy,3,22624278
,therapy,4,22624278
,widespread,1,22624278
,safety,1,22624278
,efficacy,1,22624278
,affordability,1,22624278
,several,1,22624278
,limitations,1,22624278
,many,2,22624278
,adoption,1,22624278
,percutaneous,2,22624278
,percutaneous coronary intervention,1,22624278
,coronary,1,22624278
,intervention,3,22624278
,techniques,1,22624278
,recent,1,22624278
,years,1,22624278
,primary,1,22624278
,currently,1,22624278
,form,1,22624278
,reperfusion,1,22624278
