conceptID,concept,rank,PMID
,hypertensive,1,17532723
,patients,1,17532723
,background,1,17532723
,hypertension,3,17532723
,risk,1,17532723
,risk factor,1,17532723
,factor,1,17532723
,myocardial,1,17532723
,myocardial infarction,1,17532723
,infarction,1,17532723
,stroke,1,17532723
,data,2,17532723
,support,1,17532723
,association,1,17532723
,blood,3,17532723
,blood pressure,1,17532723
,pressure,1,17532723
,impairment,1,17532723
,fibrinolysis,4,17532723
,hypertensive,4,17532723
,patients,6,17532723
,role,1,17532723
,atherogenesis,1,17532723
,few,1,17532723
,studies,1,17532723
,focus,1,17532723
,effect,1,17532723
,calcium,1,17532723
,calcium channel,1,17532723
,calcium channel antagonists,1,17532723
,channel,1,17532723
,antagonists,1,17532723
,results,2,17532723
,aim,1,17532723
,study,2,17532723
,effects,1,17532723
,cilnidipine,5,17532723
,chinese,1,17532723
,methods,1,17532723
,trial,1,17532723
,placebo,1,17532723
,period,1,17532723
,daily,1,17532723
,weeks,2,17532723
,venous,1,17532723
,venous blood,1,17532723
,treatment,2,17532723
,overnight,1,17532723
,fast,1,17532723
,plasma,4,17532723
,tissue,1,17532723
,tissue plasminogen activator,1,17532723
,plasminogen,2,17532723
,plasminogen activator,2,17532723
,tpa,2,17532723
,antigen,4,17532723
,plasminogen activator inhibitor,1,17532723
,plasminogen activator inhibitor type,1,17532723
,inhibitor,1,17532723
,type,1,17532723
,elisa,1,17532723
,angiotensin,2,17532723
,angiotensin ii,2,17532723
,radioimmunoassay,1,17532723
,tpa antigen,1,17532723
,antigen level,2,17532723
,level,2,17532723
,significantly,2,17532723
,pretreatment,1,17532723
,unaffected,1,17532723
,significant,1,17532723
,changes,2,17532723
,systolic,1,17532723
,diastolic,1,17532723
,diastolic blood pressures,1,17532723
,blood pressures,1,17532723
,pressures,1,17532723
,heart,1,17532723
,heart rate,1,17532723
,rate,1,17532723
,conclusions,1,17532723
,population,1,17532723
,impaired,1,17532723
,fibrinolytic,1,17532723
,balance,1,17532723
,effective,1,17532723
,reflex,1,17532723
,reflex tachycardia,1,17532723
,tachycardia,1,17532723
,differential,1,17491702
,postprandial,1,17491702
,lipoprotein,1,17491702
,responses,1,17491702
,type,1,17491702
,diabetic,1,17491702
,men,1,17491702
,clinical,1,17491702
,evidence,1,17491702
,former,1,17491702
,myocardial,1,17491702
,myocardial infarction,1,17491702
,infarction,1,17491702
,postprandial,3,17491702
,lipemia,2,17491702
,role,1,17491702
,development,1,17491702
,coronary,1,17491702
,coronary heart disease,1,17491702
,heart,2,17491702
,heart disease,2,17491702
,disease,2,17491702
,elevation,1,17491702
,lipoproteins,1,17491702
,type,3,17491702
,diabetic,3,17491702
,male,2,17491702
,subjects,3,17491702
,aim,1,17491702
,population,3,17491702
,former,1,17491702
,myocardial,1,17491702
,myocardial infarction,1,17491702
,infarction,1,17491702
,lower,1,17491702
,risk,1,17491702
,risk population,1,17491702
,free,1,17491702
,detectable,1,17491702
,study,1,17491702
,cases,1,17491702
,verified,1,17491702
,history,1,17491702
,controls,1,17491702
,age,1,17491702
,duration,1,17491702
,smoking,1,17491702
,treatment,2,17491702
,diabetes,1,17491702
,ongoing,1,17491702
,metformin,1,17491702
,insulin,1,17491702
,lipid,1,17491702
,pharmacological,1,17491702
,pharmacological treatment,1,17491702
,exclusion,1,17491702
,exclusion criteria,1,17491702
,criteria,1,17491702
,maximal,1,17491702
,exercise,1,17491702
,exercise tolerance,1,17491702
,exercise tolerance test,1,17491702
,tolerance,1,17491702
,tolerance test,1,17491702
,test,2,17491702
,echocardiography,1,17491702
,hyperinsulinemic,1,17491702
,euglycemic clamp,1,17491702
,clamp,1,17491702
,fat,1,17491702
,loading,1,17491702
,plasma,1,17491702
,plasma triglyceride,1,17491702
,plasma triglyceride levels,1,17491702
,triglyceride,1,17491702
,triglyceride levels,1,17491702
,levels,1,17491702
,case,2,17491702
,group,2,17491702
,significantly,2,17491702
,minutes,2,17491702
,incremental,1,17491702
,area,1,17491702
,curve,1,17491702
,whole,1,17491702
,period,1,17491702
,mmol,1,17491702
,addition,1,17491702
,retinyl palmitate,1,17491702
,palmitate,1,17491702
,responses,3,17491702
,males,1,17491702
,prior,1,17491702
,lipoprotein,1,17491702
,high,1,17491702
,marker,1,17491702
,comparison,1,17411941
,recent,1,17411941
,utilization,1,17411941
,trends,1,17411941
,radionuclide,1,17411941
,myocardial,1,17411941
,myocardial perfusion,1,17411941
,myocardial perfusion imaging,1,17411941
,perfusion,1,17411941
,perfusion imaging,1,17411941
,imaging,1,17411941
,radiologists,1,17411941
,cardiologists,1,17411941
,purpose,1,17411941
,study,1,17411941
,recent,2,17411941
,practice,1,17411941
,patterns,1,17411941
,radionuclide,1,17411941
,myocardial,1,17411941
,myocardial perfusion,1,17411941
,myocardial perfusion imaging,1,17411941
,perfusion,1,17411941
,perfusion imaging,1,17411941
,imaging,2,17411941
,mpi,8,17411941
,procedures,1,17411941
,radiologists,5,17411941
,cardiologists,9,17411941
,other,2,17411941
,methods,1,17411941
,materials,1,17411941
,medicare,4,17411941
,administrative,1,17411941
,part,1,17411941
,summary,1,17411941
,databases,1,17411941
,utilization,8,17411941
,rate,6,17411941
,changes,2,17411941
,primary,4,17411941
,primary procedure,1,17411941
,procedure,1,17411941
,codes,6,17411941
,diagnostic,2,17411941
,diagnostic cardiac catheterization,2,17411941
,cardiac,3,17411941
,cardiac catheterization,3,17411941
,catheterization,3,17411941
,coronary,2,17411941
,coronary angiography,2,17411941
,angiography,2,17411941
,single,1,17411941
,code,1,17411941
,stress,3,17411941
,stress echocardiography,3,17411941
,echocardiography,3,17411941
,other physicians,1,17411941
,physicians,1,17411941
,total,1,17411941
,population,2,17411941
,well,1,17411941
,places,1,17411941
,service,1,17411941
,hospital,2,17411941
,hospital inpatient,1,17411941
,inpatient,1,17411941
,inpatient facilities,1,17411941
,outpatient,1,17411941
,outpatient facilities,1,17411941
,private,2,17411941
,offices,3,17411941
,ratios,2,17411941
,use,4,17411941
,left,1,17411941
,ventricular,1,17411941
,wall,2,17411941
,wall motion,2,17411941
,motion,2,17411941
,ejection,2,17411941
,ejection fraction,2,17411941
,fraction,2,17411941
,results,1,17411941
,increase,2,17411941
,most,1,17411941
,growth,2,17411941
,years,2,17411941
,lv wall motion,1,17411941
,conclusion,1,17411941
,stable,1,17411941
,greatest,1,17411941
,concerns,1,17411941
,possible,1,17411941
,inappropriate,1,17411941
,potential,1,17411941
,effect,1,17411941
,trend,1,17411941
,not,1,17411941
,reduction,1,17411941
,coronary,1,17355662
,coronary artery,1,17355662
,coronary artery occlusion,1,17355662
,artery,1,17355662
,artery occlusion,1,17355662
,occlusion,1,17355662
,blunt,1,17355662
,chest,1,17355662
,chest trauma,1,17355662
,trauma,1,17355662
,case,1,17355662
,case report,1,17355662
,report,1,17355662
,review,1,17355662
,liter,1,17355662
,blunt,3,17355662
,chest,3,17355662
,chest trauma,3,17355662
,trauma,3,17355662
,coronary,3,17355662
,coronary artery,3,17355662
,coronary artery occlusion,2,17355662
,artery,3,17355662
,artery occlusion,2,17355662
,occlusion,3,17355662
,myocardial,2,17355662
,myocardial infarction,2,17355662
,infarction,2,17355662
,rare,1,17355662
,fatal,1,17355662
,condition,1,17355662
,case,1,17355662
,healthy,2,17355662
,man,1,17355662
,due,1,17355662
,complete,1,17355662
,proximal,1,17355662
,right,1,17355662
,right coronary artery,1,17355662
,review,1,17355662
,literature,1,17355662
,cases,2,17355662
,patients,2,17355662
,years,1,17355662
,age,1,17355662
,diagnosis,1,17355662
,angiography,1,17355662
,autopsy,1,17355662
,presentation,1,17355662
,results,1,17355662
,electrocardiography,1,17355662
,echocardiography,1,17355662
,laboratory,1,17355662
,laboratory findings,1,17355662
,findings,1,17355662
,cardiotoxicity,1,17343330
,rare,1,17343330
,dose,1,17343330
,adverse event,1,17343330
,event,1,17343330
,prospective,1,17343330
,prospective study,1,17343330
,study,1,17343330
,purpose,1,17343330
,cardiotoxicity,3,17343330
,administration,3,17343330
,infrequently,1,17343330
,liter,1,17343330
,case,1,17343330
,case reports,1,17343330
,reports,1,17343330
,acute,3,17343330
,acute coronary syndromes,1,17343330
,coronary,4,17343330
,syndromes,1,17343330
,present,2,17343330
,study,3,17343330
,patients,12,17343330
,5fu,2,17343330
,chemotherapy,1,17343330
,development,1,17343330
,symptoms,3,17343330
,methods,1,17343330
,infusion,4,17343330
,serum,1,17343330
,cardiac,2,17343330
,cardiac enzymes,1,17343330
,enzymes,1,17343330
,determination,1,17343330
,sublingual,1,17343330
,nitrates,1,17343330
,cardiac monitoring,1,17343330
,monitoring,1,17343330
,enzyme,1,17343330
,elevation,1,17343330
,coronary care unit,1,17343330
,care,1,17343330
,unit,1,17343330
,hours,1,17343330
,cases,1,17343330
,acute myocardial infarction,2,17343330
,myocardial,2,17343330
,myocardial infarction,2,17343330
,infarction,2,17343330
,treatment,1,17343330
,results,1,17343330
,overall,1,17343330
,abnormalities,1,17343330
,due,1,17343330
,continuous,2,17343330
,trend,1,17343330
,incidence,1,17343330
,more,1,17343330
,toxicity,1,17343330
,leucovorin,1,17343330
,days,1,17343330
,same,1,17343330
,schedule,1,17343330
,short,1,17343330
,administration as,1,17343330
,well,1,17343330
,only,1,17343330
,ischemia,1,17343330
,ecg,1,17343330
,ecg findings,1,17343330
,findings,1,17343330
,consistent,1,17343330
,coronary vasospasm,1,17343330
,vasospasm,1,17343330
,conduction,1,17343330
,conduction disturbances,1,17343330
,disturbances,1,17343330
,subsequently,1,17343330
,conclusion,1,17343330
,toxic,2,17343330
,toxic effect,2,17343330
,effect,2,17343330
,myocardium,2,17343330
,high,1,17343330
,level,1,17343330
,alert,1,17343330
,drug,1,17343330
,endothelium,1,17343330
,further,1,17343330
,investigation,1,17343330
,premature,1,17319107
,coronary,1,17319107
,coronary artery,1,17319107
,coronary artery disease,1,17319107
,artery,1,17319107
,artery disease,1,17319107
,disease,1,17319107
,indians,1,17319107
,risk,1,17319107
,risk factors,1,17319107
,factors,1,17319107
,concern,1,17319107
,india,1,17319107
,not,1,17319107
,only,1,17319107
,high,1,17319107
,burden,1,17319107
,cardiovascular,1,17319107
,cardiovascular diseases,1,17319107
,diseases,3,17319107
,effects,1,17319107
,workforce,1,17319107
,years,3,17319107
,heart,1,17319107
,heart diseases,1,17319107
,asian,1,17319107
,asian indians,1,17319107
,indians,2,17319107
,earlier,1,17319107
,other,1,17319107
,populations,1,17319107
,world,1,17319107
,mean,1,17319107
,age,2,17319107
,first,1,17319107
,first presentation,1,17319107
,presentation,1,17319107
,acute,1,17319107
,acute myocardial infarction,1,17319107
,myocardial,1,17319107
,myocardial infarction,1,17319107
,infarction,1,17319107
,coronary,1,17319107
,coronary artery,1,17319107
,coronary artery disease,1,17319107
,artery,1,17319107
,artery disease,1,17319107
,disease,2,17319107
,cad,4,17319107
,consequences,1,17319107
,individual,1,17319107
,family,1,17319107
,society,1,17319107
,prevention,2,17319107
,deaths,1,17319107
,young,2,17319107
,people,1,17319107
,nations,1,17319107
,moral,1,17319107
,responsibility,1,17319107
,strategy,1,17319107
,long,1,17319107
,onset,1,17319107
,more,1,17319107
,interventions,1,17319107
,stage,1,17319107
,well,1,17319107
,trends,1,17319107
,prevalence,1,17319107
,premature,1,17319107
,risk,2,17319107
,risk factors,1,17319107
,factors,1,17319107
,indian,1,17319107
,patients,1,17319107
,action,1,17319107
,strategies,1,17319107
,theoretical,1,17282351
,performance,1,17282351
,assessment,1,17282351
,tool,1,17282351
,myocardial,1,17282351
,elastography,1,17282351
,main,2,17282351
,purpose,1,17282351
,paper,1,17282351
,theoretical,1,17282351
,tool,1,17282351
,order,2,17282351
,performance,3,17282351
,myocardial,4,17282351
,elastography,3,17282351
,optimal,1,17282351
,parameters,1,17282351
,more,1,17282351
,reliable,2,17282351
,detection,2,17282351
,ischemia,1,17282351
,infarction,1,17282351
,complete,1,17282351
,representation,1,17282351
,function,1,17282351
,entire,2,17282351
,entire cardiac,1,17282351
,cardiac,5,17282351
,cycle,5,17282351
,use,1,17282351
,analysis,2,17282351
,fea,4,17282351
,model,5,17282351
,together,1,17282351
,ultrasound,1,17282351
,image,2,17282351
,formation,1,17282351
,distinct,2,17282351
,phases,3,17282351
,different,1,17282351
,states,1,17282351
,myocardium,2,17282351
,normal,2,17282351
,ischemic,2,17282351
,vivo,2,17282351
,canine,3,17282351
,data,1,17282351
,ventricle,1,17282351
,nodes,1,17282351
,elements,1,17282351
,axial,1,17282351
,lateral,1,17282351
,lateral displacements,1,17282351
,displacements,1,17282351
,multiple,1,17282351
,planes,1,17282351
,volume,1,17282351
,noise,1,17282351
,excellent,1,17282351
,agreement,1,17282351
,solution,1,17282351
,strains,1,17282351
,simulated,1,17282351
,technique,1,17282351
,accurate,1,17282351
,assessment,2,17282351
,well,1,17282351
,region,1,17282351
,preliminary,1,17282351
,results,1,17282351
,standard,1,17282351
,view,1,17282351
,vagal stimulation,1,17281904
,stimulation,1,17281904
,markedly,1,17281904
,arrhythmias,1,17281904
,conscious,1,17281904
,rats,1,17281904
,chronic,1,17281904
,chronic heart failure,1,17281904
,heart,1,17281904
,heart failure,1,17281904
,failure,1,17281904
,myocardial,1,17281904
,myocardial infarction,1,17281904
,infarction,1,17281904
,previous,1,17281904
,study,1,17281904
,chronic,2,17281904
,vagal stimulation,1,17281904
,stimulation,2,17281904
,cardiac,2,17281904
,remodeling,1,17281904
,prognosis,1,17281904
,chronic heart failure,1,17281904
,heart,2,17281904
,heart failure,1,17281904
,failure,1,17281904
,chf,2,17281904
,rats,4,17281904
,large,1,17281904
,myocardial,1,17281904
,antiarrhythmic,1,17281904
,effects,2,17281904
,outcome,1,17281904
,fore,1,17281904
,ecg,2,17281904
,transmitter,1,17281904
,stimulator,1,17281904
,healed,1,17281904
,rat,1,17281904
,electrical,1,17281904
,electrical stimulation,1,17281904
,right,1,17281904
,cervical,1,17281904
,vagus,1,17281904
,months,1,17281904
,days,2,17281904
,data,1,17281904
,premature,1,17281904
,ventricular,2,17281904
,contraction,1,17281904
,spectral,1,17281904
,analysis,1,17281904
,heart rate,1,17281904
,rate,1,17281904
,variability,1,17281904
,all,1,17281904
,variety,1,17281904
,ventricular arrhythmias,1,17281904
,arrhythmias,2,17281904
,number,1,17281904
,pvc,2,17281904
,progressively,1,17281904
,total,1,17281904
,occurrence,1,17281904
,pvcs,1,17281904
,counts,2,17281904
,average,1,17281904
,significantly,2,17281904
,power,1,17281904
,oscillations,1,17281904
,rr interval,1,17281904
,interval,1,17281904
,day,1,17281904
,results,1,17281904
,markedly,1,17281904
,suppresses,1,17281904
,conscious,1,17281904
,properties,1,17281904
,effect,1,17281904
,survival,1,17281904
,knowledge,1,17281877
,emergency,1,17281877
,emergency care,1,17281877
,care,1,17281877
,heart,1,17281877
,heart attack,1,17281877
,attack,1,17281877
,patients,1,17281877
,paramedics,1,17281877
,thrombolytic,1,17281877
,treatment,1,17281877
,objective,1,17281877
,paper,1,17281877
,knowledge,2,17281877
,knowledge management(,1,17281877
,management(,1,17281877
,paradigm,1,17281877
,context,1,17281877
,paramedics,1,17281877
,assessment,1,17281877
,treatment,1,17281877
,patients,1,17281877
,suspected,1,17281877
,acute,1,17281877
,acute myocardial infarction,1,17281877
,myocardial,1,17281877
,myocardial infarction,1,17281877
,infarction,1,17281877
,attack,1,17281877
,role,1,17281877
,thrombolytic,1,17281877
,thrombolytic therapy,1,17281877
,therapy,1,17281877
,other,1,17281877
,aspects,1,17281877
,emergency,1,17281877
,cardiac,1,17281877
,cardiac care,1,17281877
,care,1,17281877
,techniques,1,17281877
,development,1,17281877
,retention,1,17281877
,key,1,17281877
,clinical,1,17281877
,clinical skills,1,17281877
,skills,1,17281877
,field,1,17281877
,relationship,1,17281558
,ventricular,1,17281558
,effective,1,17281558
,arterial,1,17281558
,ami,1,17281558
,patients,1,17281558
,purpose,1,17281558
,study,1,17281558
,effect,1,17281558
,thrombolysis,1,17281558
,relationship,2,17281558
,left,2,17281558
,ventricular,2,17281558
,maximum,1,17281558
,effective,1,17281558
,arterial,3,17281558
,patients,3,17281558
,acute,1,17281558
,acute myocardial infarction,1,17281558
,myocardial,1,17281558
,myocardial infarction,1,17281558
,infarction,1,17281558
,ami,1,17281558
,lv pressures,1,17281558
,pressures,1,17281558
,volumes,1,17281558
,volume,2,17281558
,catheters,1,17281558
,catheterization,1,17281558
,examination,1,17281558
,first,1,17281558
,week,3,17281558
,months,3,17281558
,thrombolytic,3,17281558
,treatment,1,17281558
,slope,2,17281558
,relation,3,17281558
,results,1,17281558
,linear,2,17281558
,1st,2,17281558
,not,1,17281558
,proportional,1,17281558
,ratio,1,17281558
,thrombolytic therapy,1,17281558
,therapy,1,17281558
,summary,1,17281558
,hearts,1,17281558
,initial,1,17281558
,period,1,17281558
,intervention,1,17281558
,coupling,1,17281558
,left ventricle,1,17281558
,ventricle,1,17281558
,vasculature,1,17281558
,nitric oxide,1,17281557
,oxide,1,17281557
,negative,1,17281557
,negative inotropic,1,17281557
,effect,1,17281557
,rat,1,17281557
,cardiac,1,17281557
,cardiac muscle,1,17281557
,muscle,1,17281557
,clinical,1,17281557
,practice,1,17281557
,antiviral,1,17281557
,antitumor,1,17281557
,immunomodulatory,1,17281557
,immunomodulatory agent,1,17281557
,agent,1,17281557
,intravenous,1,17281557
,intravenous administration,1,17281557
,administration,1,17281557
,large,1,17281557
,doses,1,17281557
,significant,1,17281557
,cardiovascular,2,17281557
,congestive,1,17281557
,congestive heart failure,1,17281557
,heart,2,17281557
,heart failure,1,17281557
,failure,1,17281557
,myocardial,1,17281557
,myocardial infarction,1,17281557
,infarction,1,17281557
,direct,1,17281557
,effects,2,17281557
,mechanisms,1,17281557
,not,1,17281557
,clear,1,17281557
,study,1,17281557
,rat,2,17281557
,rat hearts,1,17281557
,hearts,1,17281557
,papillary,3,17281557
,papillary muscles,2,17281557
,muscles,2,17281557
,results,2,17281557
,negative,2,17281557
,negative inotropic,2,17281557
,effect,3,17281557
,isolated,1,17281557
,papillary muscle,1,17281557
,muscle,2,17281557
,pretreatment,2,17281557
,nitric oxide,2,17281557
,nitric oxide synthase,1,17281557
,nitric oxide synthase inhibitor,1,17281557
,oxide,2,17281557
,synthase,1,17281557
,inhibitor,1,17281557
,isoproterenol,1,17281557
,normal,1,17281557
,activated,1,17281557
,cardiac,1,17281557
,cardiac muscle,1,17281557
,equivalent,1,17281554
,indexes,1,17281554
,assessment,1,17281554
,left,1,17281554
,ventricular,1,17281554
,ventricular systolic,1,17281554
,systolic,1,17281554
,function,1,17281554
,human,1,17281554
,hearts,1,17281554
,new,2,17281554
,indexes,2,17281554
,work,1,17281554
,equivalent,3,17281554
,conventional,1,17281554
,slope,1,17281554
,left,2,17281554
,ventricular,2,17281554
,relation,1,17281554
,patients,1,17281554
,acute,1,17281554
,acute myocardial infarction,1,17281554
,myocardial,1,17281554
,myocardial infarction,1,17281554
,infarction,1,17281554
,ami,2,17281554
,study,1,17281554
,thrombolytic,2,17281554
,thrombolytic therapy,1,17281554
,therapy,1,17281554
,hours,1,17281554
,event,1,17281554
,lv pressures,1,17281554
,pressures,1,17281554
,volumes,1,17281554
,volume,4,17281554
,catheters,1,17281554
,catheterization,1,17281554
,examination,1,17281554
,first,2,17281554
,week,2,17281554
,months,2,17281554
,index,1,17281554
,esv,1,17281554
,normalized,3,17281554
,second,1,17281554
,edv,1,17281554
,third,1,17281554
,midrange,1,17281554
,linear,1,17281554
,linear regression,1,17281554
,regression,1,17281554
,regression methods,1,17281554
,methods,1,17281554
,high,1,17281554
,correlation,1,17281554
,coefficient,1,17281554
,not,1,17281554
,significantly,1,17281554
,thrombolysis,1,17281554
,increase,1,17281554
,improvement,1,17281554
,ventricular systolic,1,17281554
,systolic,1,17281554
,function,1,17281554
,human,1,17281554
,hearts,1,17281554
,intervention,1,17281554
,account,1,17281554
,chronic,1,17281099
,vagal stimulation,1,17281099
,stimulation,1,17281099
,vasopressin,1,17281099
,vasopressin secretion,1,17281099
,secretion,1,17281099
,sodium,1,17281099
,ingestion,1,17281099
,heart,1,17281099
,heart failure,1,17281099
,failure,1,17281099
,rats,1,17281099
,myocardial,1,17281099
,myocardial infarction,1,17281099
,infarction,1,17281099
,chronic,2,17281099
,vagal stimulation,1,17281099
,stimulation,2,17281099
,markedly,1,17281099
,survival,1,17281099
,heart,3,17281099
,heart failure,3,17281099
,failure,3,17281099
,rats,5,17281099
,effects,1,17281099
,arginine,1,17281099
,arginine vasopressin,1,17281099
,vasopressin,1,17281099
,avp,4,17281099
,secretion,1,17281099
,salt,2,17281099
,ingestion,3,17281099
,myocardial,1,17281099
,myocardial infarction,1,17281099
,infarction,1,17281099
,groups,1,17281099
,group,8,17281099
,sham,1,17281099
,other,1,17281099
,access,1,17281099
,water,2,17281099
,nacl,2,17281099
,solution,2,17281099
,ad libitum,1,17281099
,treatment,3,17281099
,weeks,2,17281099
,behavior,1,17281099
,end,1,17281099
,hemodynamics,1,17281099
,plasma,3,17281099
,levels,2,17281099
,brain,1,17281099
,brain natriuretic peptide,1,17281099
,natriuretic,1,17281099
,natriuretic peptide,1,17281099
,peptide,1,17281099
,bnp,2,17281099
,significantly,4,17281099
,lower,3,17281099
,normalized,1,17281099
,biventricular,1,17281099
,weight,1,17281099
,ventricular,1,17281099
,pressure,1,17281099
,cardiac,1,17281099
,cardiac index,1,17281099
,index,1,17281099
,results,1,17281099
,water balance,1,17281099
,balance,1,17281099
,suppression,1,17281099
,level,1,17281099
,acute,1,17183831
,acute myocardial infarction,1,17183831
,myocardial,1,17183831
,myocardial infarction,1,17183831
,infarction,1,17183831
,new,1,17183831
,current,1,17183831
,recommendations,1,17183831
,management,1,17183831
,acute,1,17183831
,acute myocardial infarction,1,17183831
,myocardial,1,17183831
,myocardial infarction,1,17183831
,infarction,1,17183831
,use,1,17183831
,thrombolysis,1,17183831
,hemodynamic,1,17183827
,hemodynamic instability,1,17183827
,instability,1,17183827
,lithium,1,17183827
,lithium,3,17183827
,responsible,1,17183827
,many,1,17183827
,adverse events,1,17183827
,events,2,17183827
,cardiovascular,1,17183827
,cardiovascular system,1,17183827
,system,1,17183827
,experimentally,1,17183827
,action,1,17183827
,catecholamines,1,17183827
,myocardium,1,17183827
,authors,1,17183827
,case,1,17183827
,patient,1,17183827
,lithium therapy,1,17183827
,therapy,1,17183827
,myocardial,1,17183827
,myocardial infarction,1,17183827
,infarction,1,17183827
,severe,1,17183827
,cardiac,1,17183827
,cardiac failure,1,17183827
,failure,1,17183827
,support,1,17183827
,essential,1,17183827
,balance,1,17183827
,hemodynamic,1,17183827
,only,1,17183827
,lithiums,1,17183827
,example,1,17183827
,clinical,1,17183827
,translation,1,17183827
,experimental,1,17183827
,effect,1,17183827
,results,1,17183826
,percutaneous,1,17183826
,percutaneous coronary intervention,1,17183826
,coronary,1,17183826
,intervention,1,17183826
,hospital,1,17183826
,low,1,17183826
,case,1,17183826
,case load,1,17183826
,load,1,17183826
,efficacy,1,17183826
,small,2,17183826
,volume,2,17183826
,centers,1,17183826
,coronary,4,17183826
,angioplasty,2,17183826
,data,2,17183826
,examinations,1,17183826
,unit,1,17183826
,average,1,17183826
,age,1,17183826
,years,1,17183826
,men,1,17183826
,angioplasties,1,17183826
,charge,1,17183826
,syndrome,1,17183826
,acs,1,17183826
,radical,1,17183826
,approach,1,17183826
,cases,3,17183826
,only,1,17183826
,abciximab,1,17183826
,rate,2,17183826
,stenting,2,17183826
,direct,1,17183826
,primary,1,17183826
,angiographic,1,17183826
,results,1,17183826
,good,1,17183826
,restenosis,1,17183826
,hospital,1,17183826
,hospital mortality,1,17183826
,mortality,1,17183826
,center,1,17183826
,safety,1,17183826
,level,1,17183826
,success,1,17183826
,liter,1,17183826
,variations,1,17183825
,management,1,17183825
,patients,1,17183825
,acute,1,17183825
,acute myocardial infarction,1,17183825
,myocardial,1,17183825
,myocardial infarction,1,17183825
,infarction,1,17183825
,alpine,1,17183825
,hospitals,2,17183825
,other,1,17183825
,french,1,17183825
,secondary,1,17183825
,analysis,1,17183825
,study,1,17183825
,study data,1,17183825
,data,1,17183825
,objective,1,17183825
,care,3,17183825
,acute,2,17183825
,acute myocardial infarction,1,17183825
,myocardial,3,17183825
,myocardial infarction,3,17183825
,infarction,3,17183825
,patients,10,17183825
,other,3,17183825
,french,3,17183825
,hospitals,7,17183825
,methods,1,17183825
,prospective,1,17183825
,observational,1,17183825
,observational study,1,17183825
,study,1,17183825
,non,1,17183825
,non stelevation myocardial infarction,1,17183825
,less,3,17183825
,hours,1,17183825
,intensive care,1,17183825
,intensive care units,1,17183825
,units,1,17183825
,november,1,17183825
,results,1,17183825
,alpine,6,17183825
,baseline,1,17183825
,characteristics,1,17183825
,not,3,17183825
,groups,4,17183825
,exception,2,17183825
,frequent,1,17183825
,area,3,17183825
,likely,1,17183825
,cardiac,3,17183825
,cardiac catheterization,3,17183825
,catheterization,3,17183825
,use,2,17183825
,primary,1,17183825
,rescue,1,17183825
,percutaneous,2,17183825
,percutaneous coronary intervention,1,17183825
,coronary,3,17183825
,intervention,1,17183825
,significantly,2,17183825
,differences,1,17183825
,medical,2,17183825
,treatments,1,17183825
,heparin,1,17183825
,risk,2,17183825
,death,2,17183825
,complications,1,17183825
,year,1,17183825
,lower,2,17183825
,conclusion,1,17183825
,proportion,1,17183825
,access,1,17183825
,finding,1,17183825
,creation,1,17183825
,additional,1,17183825
,cardiac catheterization laboratory,1,17183825
,laboratory,1,17183825
,experienced,1,17183825
,operators,1,17183825
,percutaneous coronary interventions,1,17183825
,interventions,1,17183825
,days,1,17183825
,implementation,1,17183825
,emergency,1,17183825
,medical care,1,17183825
,network,1,17183825
,acute coronary syndromes,1,17183825
,syndromes,1,17183825
,offpump coronary artery bypass,1,17183823
,coronary,1,17183823
,coronary artery,1,17183823
,coronary artery bypass,1,17183823
,artery,1,17183823
,bypass,1,17183823
,analysis,1,17183823
,patients,1,17183823
,consecutive,1,17183823
,cohort,1,17183823
,patients,3,17183823
,myocardial,2,17183823
,myocardial revascularization,1,17183823
,revascularization,1,17183823
,average,1,17183823
,first,2,17183823
,days,2,17183823
,surgery,3,17183823
,cases,2,17183823
,crossover,1,17183823
,postoperative,2,17183823
,events,1,17183823
,need,1,17183823
,drugs,1,17183823
,atrial,1,17183823
,atrial fibrillation,1,17183823
,fibrillation,1,17183823
,myocardial infarction,1,17183823
,infarction,1,17183823
,extubation,1,17183823
,majority,1,17183823
,hospital,1,17183823
,off,1,17183823
,off pump coronary artery bypass,1,17183823
,pump,1,17183823
,coronary,1,17183823
,coronary artery,1,17183823
,coronary artery bypass,1,17183823
,coronary artery bypass surgery,1,17183823
,artery,1,17183823
,bypass,1,17183823
,bypass surgery,1,17183823
,exhibit,1,17183823
,good,1,17183823
,results,1,17183823
,most,1,17183823
,present,1,17183823
,multiple,1,17183823
,vessel,1,17183823
,disease,1,17183823
,high,1,17183823
,risk,1,17183823
,particulate,1,17153517
,air,2,17153517
,air pollution,2,17153517
,pollution,2,17153517
,cardiac,1,17153517
,cardiac events,1,17153517
,events,1,17153517
,part,1,17153517
,personal,1,17153517
,activities,1,17153517
,onset,1,17153517
,myocardial,1,17153517
,myocardial infarction,1,17153517
,infarction,1,17153517
,study,1,17153517
,prospective,1,17153517
,study,2,17153517
,association,1,17153517
,particulate,1,17153517
,air,1,17153517
,air pollution,1,17153517
,pollution,1,17153517
,onset,2,17153517
,myocardial,1,17153517
,myocardial infarction,1,17153517
,infarction,1,17153517
,patients,1,17153517
,mis,1,17153517
,february,1,17153517
,july,1,17153517
,coronary,1,17153517
,event,1,17153517
,registry,1,17153517
,southern,1,17153517
,germany,1,17153517
,subjects,2,17153517
,known,1,17153517
,date,1,17153517
,time,1,17153517
,first,1,17153517
,hours,1,17153517
,registrys,1,17153517
